Date,Energy [MWh],Min load [MW],Max load [MW]
2019-05-01,66.19973374999998,2085.607,3487.005
2019-05-02,90.98678475,2066.541,4996.178
2019-05-03,95.75497075000001,2802.103,5105.387
2019-05-04,77.71157549999998,2579.453,4053.966
2019-05-05,78.17000587500002,2649.8,4517.691
2019-05-06,93.87273625000002,2436.593,5224.829
2019-05-07,93.683692125,2529.699,5136.426
2019-05-08,90.95477075,2532.796,4889.338
2019-05-09,92.39297975,2545.384,4951.898
2019-05-10,93.59290299999999,2670.492,5109.395
2019-05-11,72.70914612499999,2457.764,3806.318
2019-05-12,67.29730137499999,2251.275,3410.846
2019-05-13,94.18052712500001,2467.885,5257.38
2019-05-14,94.385028375,2596.332,5335.277
2019-05-15,89.85200900000001,2674.132,4723.945
2019-05-16,94.79649175,2717.679,5120.73
2019-05-17,93.48723737499999,2401.693,5133.514
2019-05-18,76.17965149999999,2542.357,3943.774
2019-05-19,64.204097125,2084.822,3286.661
2019-05-20,88.04191975,2148.136,5017.693
2019-05-21,92.60729125,2659.925,5127.072
2019-05-22,94.84844687499998,2767.137,5080.245
2019-05-23,92.08827612500001,2539.025,4986.068
2019-05-24,91.61066525,2523.171,4862.179
2019-05-25,71.34358275,2323.591,3514.255
2019-05-26,65.239045,2073.9,3474.815
2019-05-27,86.95099487499999,2217.461,4680.799
2019-05-28,96.85354712499999,2763.185,5188.443
2019-05-29,97.199471,2803.5,5337.566
2019-05-30,94.88569499999998,2798.177,5079.659
2019-05-31,93.87850737499998,2695.504,5173.765
