Date,Energy [MWh],Min load [MW],Max load [MW]
2018-08-01,119.96623175,3558.245,6261.937
2018-08-02,117.738249,3534.167,6227.46
2018-08-03,111.69930237500002,3587.102,5800.331
2018-08-04,92.23714562500001,3184.915,4521.617
2018-08-05,82.242892,2671.155,4074.831
2018-08-06,98.78186475,2837.944,5162.747
2018-08-07,104.8692175,3124.27,5560.362
2018-08-08,102.124165625,3082.311,5441.217
2018-08-09,97.657219875,2982.822,5171.887
2018-08-10,90.32301,2847.054,4681.876
2018-08-11,78.55962875,2624.961,3901.83
2018-08-12,72.07051487500001,2335.863,3772.322
2018-08-13,78.89457062500003,2489.132,4017.406
2018-08-14,73.019935375,2427.775,3979.313
2018-08-15,66.7674665,2316.694,3392.649
2018-08-16,74.01649237500001,2225.454,3787.689
2018-08-17,74.22398199999999,2336.773,3831.0
2018-08-18,72.47705612499998,2368.438,3702.03
2018-08-19,69.80575624999999,2237.164,3641.681
2018-08-20,81.36981087499998,2379.197,4210.534
2018-08-21,87.64442412499999,2622.843,4579.846
2018-08-22,89.60601787500002,2753.354,4763.14
2018-08-23,85.650142125,2481.95,4479.752
2018-08-24,88.54450837499999,2613.099,4515.298
2018-08-25,82.080602125,2638.499,4116.689
2018-08-26,76.02836062500002,2654.895,3979.573
2018-08-27,93.97484062499998,2483.289,5010.045
2018-08-28,97.92367075000001,2916.632,5075.072
2018-08-29,97.105639375,2834.121,5112.657
2018-08-30,99.657693625,2875.897,5209.318
2018-08-31,98.32815049999999,2862.756,5293.996
