Date,Energy [MWh],Min load [MW],Max load [MW]
2018-07-01,76.488053625,2431.672,3864.338
2018-07-02,101.29196862500001,2530.726,5701.055
2018-07-03,108.62163824999999,3204.91,5851.318
2018-07-04,112.860172875,3292.509,6007.338
2018-07-05,112.77686237500001,3348.693,5953.844
2018-07-06,113.75569962499996,3398.678,6179.927
2018-07-07,90.98381812499998,3005.872,4542.494
2018-07-08,80.45649912500001,2663.789,3922.322
2018-07-09,107.60336500000004,2841.284,5691.889
2018-07-10,112.72500700000002,3264.606,6035.206
2018-07-11,113.143957,3405.253,5894.614
2018-07-12,113.64944449999997,3344.687,5965.101
2018-07-13,111.96603462500002,3416.189,5751.833
2018-07-14,92.04519825,3153.727,4536.848
2018-07-15,79.7560395,2533.978,3943.785
2018-07-16,105.46292849999999,2819.49,5789.377
2018-07-17,112.816339875,3315.474,5914.976
2018-07-18,116.01933800000002,3305.863,6161.424
2018-07-19,117.26662525,3499.011,6166.665
2018-07-20,118.12790400000002,3459.376,6042.254
2018-07-21,93.64674400000001,3086.652,4678.242
2018-07-22,82.125031625,2749.585,4097.31
2018-07-23,109.50437737499999,2945.123,6107.007
2018-07-24,109.86154925000001,3175.509,5702.118
2018-07-25,109.50498424999999,3248.278,5905.998
2018-07-26,113.62232837499998,3335.765,6020.507
2018-07-27,111.07818362500001,3188.078,5873.61
2018-07-28,95.54013975000001,3338.22,4655.007
2018-07-29,86.57580987499999,2888.913,4310.908
2018-07-30,112.64282675,2872.961,6164.778
2018-07-31,116.84938737499998,3402.936,6090.282
