Date,Energy [MWh],Min load [MW],Max load [MW]
2019-03-01,105.07608499999999,3059.279,5304.832
2019-03-02,85.47154925,2891.643,4465.836
2019-03-03,72.04610575000001,2424.875,3813.735
2019-03-04,95.03132612499999,2318.984,5263.5
2019-03-05,97.175061375,2687.688,5187.93
2019-03-06,98.6883415,2824.418,5059.082
2019-03-07,98.612165625,2837.474,5147.822
2019-03-08,96.13935937500001,2816.228,5056.715
2019-03-09,79.71780237499999,2688.052,4222.19
2019-03-10,69.060353,2399.394,3914.084
2019-03-11,96.28318949999999,2593.632,5133.169
2019-03-12,101.70294025000001,2890.873,5364.943
2019-03-13,104.839886875,2953.492,5449.727
2019-03-14,99.66767025,2834.554,5237.732
2019-03-15,96.91110087499999,2864.027,5074.039
2019-03-16,78.03379724999999,2746.021,4069.019
2019-03-17,66.472551375,2292.165,3737.585
2019-03-18,96.45710612499998,2409.151,5432.137
2019-03-19,104.68361749999998,2797.987,5608.712
2019-03-20,103.14872462500001,2898.038,5476.653
2019-03-21,104.77940950000001,3070.37,5418.663
2019-03-22,100.13441225000003,2957.394,5145.293
2019-03-23,78.27189125,2711.122,4086.571
2019-03-24,68.21349462500002,2166.313,3638.442
2019-03-25,90.89003100000001,2319.293,4802.551
2019-03-26,105.08325587499998,3121.607,5595.844
2019-03-27,103.58951862500003,3122.546,5349.635
2019-03-28,104.84951725,3181.625,5448.082
2019-03-29,97.63060399999998,2859.995,5104.056
2019-03-30,79.38581687499999,2728.732,4155.329
2019-03-31,68.414491,2053.426,3924.224
