Date,Energy [MWh],Min load [MW],Max load [MW]
2019-06-01,75.92175175,2482.883,3893.13
2019-06-02,65.262229625,2121.529,3321.66
2019-06-03,87.51755287500002,2056.939,4765.831
2019-06-04,91.46049312500001,2530.062,4849.204
2019-06-05,91.86844224999997,2600.496,4861.312
2019-06-06,96.24371837500001,2807.842,5116.351
2019-06-07,99.13267825,2853.707,5229.833
2019-06-08,81.76488800000003,2683.998,4077.668
2019-06-09,70.29444475000001,2176.745,3758.871
2019-06-10,97.07948412500002,2494.351,5329.809
2019-06-11,103.986938,3003.983,5490.611
2019-06-12,102.60998275000001,3023.551,5377.949
2019-06-13,102.549382,2924.211,5455.293
2019-06-14,104.11387850000001,3124.449,5487.26
2019-06-15,88.585638125,2927.889,4383.408
2019-06-16,71.50171100000001,2282.122,3595.798
2019-06-17,101.80036125000002,2513.539,5816.776
2019-06-18,107.96725975,3189.679,5595.983
2019-06-19,105.10685874999999,2886.76,5612.296
2019-06-20,105.35185387499999,3046.318,5578.646
2019-06-21,105.10413899999999,3016.99,5655.976
2019-06-22,88.265474375,2862.713,4442.323
2019-06-23,77.07377299999999,2512.115,3694.929
2019-06-24,99.53532487500001,2419.462,5451.237
2019-06-25,111.438261875,3132.968,5905.054
2019-06-26,115.979972125,3281.439,6169.568
2019-06-27,117.15176675000001,3348.398,6155.27
2019-06-28,118.18164749999998,3388.995,6345.824
2019-06-29,98.65376762499999,3283.098,4746.191
2019-06-30,82.340761625,2551.838,4167.385
