Date,Energy [MWh],Min load [MW],Max load [MW]
2018-11-01,75.40759775000002,2604.524,3859.518
2018-11-02,83.71319300000002,2405.161,4366.166
2018-11-03,76.83037612500002,2425.574,4015.099
2018-11-04,70.80315562500002,2331.294,3664.531
2018-11-05,91.3198805,2380.41,4881.405
2018-11-06,95.19933824999998,2601.637,5129.199
2018-11-07,100.688194375,2924.859,5301.466
2018-11-08,99.30187325000001,2860.472,5165.549
2018-11-09,97.23646212500002,2827.678,5112.493
2018-11-10,80.71386125000001,2726.976,4133.14
2018-11-11,69.76867162499998,2290.211,3683.464
2018-11-12,94.75830762499999,2270.885,5130.731
2018-11-13,101.28584512500002,2838.139,5385.41
2018-11-14,103.987414875,2918.907,5602.878
2018-11-15,101.251860875,2791.565,5328.242
2018-11-16,101.15266712500001,2888.618,5231.49
2018-11-17,84.813363625,2715.665,4387.637
2018-11-18,77.591691,2484.073,4057.778
2018-11-19,105.48681862500001,2725.014,5812.227
2018-11-20,107.33637462499996,2943.328,5708.066
2018-11-21,106.08999000000001,2883.591,5639.037
2018-11-22,104.853868,2857.979,5659.235
2018-11-23,104.42312387499999,2849.11,5578.906
2018-11-24,86.038471,2787.931,4416.033
2018-11-25,76.234928875,2507.394,3949.891
2018-11-26,100.06159824999999,2555.051,5376.891
2018-11-27,110.41452950000001,3152.173,5777.381
2018-11-28,109.52074224999998,3017.254,5942.716
2018-11-29,106.33104225,2955.234,5643.467
2018-11-30,105.93976962499998,2950.827,5584.436
