Date,Total Load [MW],Forecast Total load [MW],Bidding zone
2019-03-01 00:00:00,17618.586,17785.529,North
2019-03-01 00:15:00,17432.141,17652.332,North
2019-03-01 00:30:00,17075.258,17403.291,North
2019-03-01 00:45:00,16866.414,17119.047,North
2019-03-01 01:00:00,16621.331,16860.193,North
2019-03-01 01:15:00,16251.024,16479.066,North
2019-03-01 01:30:00,16110.491,16208.271,North
2019-03-01 01:45:00,15933.883,16092.381,North
2019-03-01 02:00:00,15771.287,15883.357,North
2019-03-01 02:15:00,15633.666,15726.808,North
2019-03-01 02:30:00,15564.314,15741.614,North
2019-03-01 02:45:00,15556.404,15592.6,North
2019-03-01 03:00:00,15744.131,15678.48,North
2019-03-01 03:15:00,15827.328,15734.817,North
2019-03-01 03:30:00,15810.815,15757.201,North
2019-03-01 03:45:00,15754.083,15671.463,North
2019-03-01 04:00:00,15867.19,15690.422,North
2019-03-01 04:15:00,15930.579,15776.958,North
2019-03-01 04:30:00,16050.204,15843.364,North
2019-03-01 04:45:00,16188.163,15949.689,North
2019-03-01 05:00:00,16687.426,16229.654,North
2019-03-01 05:15:00,17250.456,16648.226,North
2019-03-01 05:30:00,17683.518,17203.692,North
2019-03-01 05:45:00,18301.621,17903.911,North
2019-03-01 06:00:00,19160.104,18761.841,North
2019-03-01 06:15:00,20484.267,20077.66,North
2019-03-01 06:30:00,21496.104,21087.951,North
2019-03-01 06:45:00,22513.701,22103.22,North
2019-03-01 07:00:00,23332.33,22922.509,North
2019-03-01 07:15:00,24158.195,23748.562,North
2019-03-01 07:30:00,24965.816,24556.667,North
2019-03-01 07:45:00,25872.039,25461.921,North
2019-03-01 08:00:00,26556.109,26148.001,North
2019-03-01 08:15:00,27231.002,26896.292,North
2019-03-01 08:30:00,27767.962,27608.53,North
2019-03-01 08:45:00,27800.262,28072.397,North
2019-03-01 09:00:00,27814.88,28310.934,North
2019-03-01 09:15:00,27844.303,28469.447,North
2019-03-01 09:30:00,27939.781,28521.586,North
2019-03-01 09:45:00,27765.335,28310.779,North
2019-03-01 10:00:00,27131.657,27936.814,North
2019-03-01 10:15:00,27173.894,27990.081,North
2019-03-01 10:30:00,27337.074,28041.933,North
2019-03-01 10:45:00,27471.923,27959.28,North
2019-03-01 11:00:00,27454.036,27707.691,North
2019-03-01 11:15:00,27562.207,27731.972,North
2019-03-01 11:30:00,27601.128,27597.553,North
2019-03-01 11:45:00,27282.211,27355.3,North
2019-03-01 12:00:00,27043.931,27116.895,North
2019-03-01 12:15:00,26462.179,26534.108,North
2019-03-01 12:30:00,26194.639,26266.37,North
2019-03-01 12:45:00,25708.103,25778.983,North
2019-03-01 13:00:00,25499.203,25569.899,North
2019-03-01 13:15:00,25716.084,25787.633,North
2019-03-01 13:30:00,25354.95,25920.786,North
2019-03-01 13:45:00,25868.393,26496.156,North
2019-03-01 14:00:00,26351.594,26797.468,North
2019-03-01 14:15:00,26447.149,26821.271,North
2019-03-01 14:30:00,26581.609,26925.261,North
2019-03-01 14:45:00,26731.874,27007.083,North
2019-03-01 15:00:00,26624.275,26949.165,North
2019-03-01 15:15:00,26472.951,26664.307,North
2019-03-01 15:30:00,26593.166,26635.205,North
2019-03-01 15:45:00,26298.871,26568.691,North
2019-03-01 16:00:00,26426.471,26483.53,North
2019-03-01 16:15:00,26401.303,26373.173,North
2019-03-01 16:30:00,26301.968,26250.518,North
2019-03-01 16:45:00,26206.176,26044.162,North
2019-03-01 17:00:00,26044.574,25800.836,North
2019-03-01 17:15:00,25913.508,25590.759,North
2019-03-01 17:30:00,25656.253,25393.13,North
2019-03-01 17:45:00,25848.903,25422.766,North
2019-03-01 18:00:00,26269.433,25708.191,North
2019-03-01 18:15:00,26437.572,25880.57,North
2019-03-01 18:30:00,26888.499,26329.535,North
2019-03-01 18:45:00,27249.831,26689.41,North
2019-03-01 19:00:00,27439.129,26958.429,North
2019-03-01 19:15:00,27122.317,26800.713,North
2019-03-01 19:30:00,26746.292,26662.061,North
2019-03-01 19:45:00,26117.374,26284.189,North
2019-03-01 20:00:00,25563.664,25744.601,North
2019-03-01 20:15:00,25147.632,25291.238,North
2019-03-01 20:30:00,24617.418,24874.668,North
2019-03-01 20:45:00,24009.502,24265.355,North
2019-03-01 21:00:00,23397.434,23651.974,North
2019-03-01 21:15:00,22888.887,23211.698,North
2019-03-01 21:30:00,22196.024,22555.266,North
2019-03-01 21:45:00,21609.614,21968.258,North
2019-03-01 22:00:00,20819.223,21173.965,North
2019-03-01 22:15:00,20131.892,20484.322,North
2019-03-01 22:30:00,19732.832,20087.776,North
2019-03-01 22:45:00,19179.208,19533.561,North
2019-03-01 23:00:00,18594.183,18947.132,North
2019-03-01 23:15:00,18220.608,18590.625,North
2019-03-01 23:30:00,17880.507,18188.989,North
2019-03-01 23:45:00,17372.418,17682.044,North
2019-03-02 00:00:00,16920.303,17026.079,North
2019-03-02 00:15:00,16541.553,16785.004,North
2019-03-02 00:30:00,16342.443,16746.855,North
2019-03-02 00:45:00,15960.639,16359.118,North
2019-03-02 01:00:00,15802.546,16172.728,North
2019-03-02 01:15:00,15521.057,15989.076,North
2019-03-02 01:30:00,15308.823,15695.514,North
2019-03-02 01:45:00,15210.256,15506.247,North
2019-03-02 02:00:00,15104.653,15375.465,North
2019-03-02 02:15:00,14881.375,15166.452,North
2019-03-02 02:30:00,14795.733,15009.195,North
2019-03-02 02:45:00,14840.075,15031.392,North
2019-03-02 03:00:00,14794.021,14939.691,North
2019-03-02 03:15:00,14855.823,14835.031,North
2019-03-02 03:30:00,14783.911,14902.146,North
2019-03-02 03:45:00,14655.881,14877.914,North
2019-03-02 04:00:00,14615.371,14747.721,North
2019-03-02 04:15:00,14637.538,14766.994,North
2019-03-02 04:30:00,14570.977,14742.733,North
2019-03-02 04:45:00,14685.249,14755.281,North
2019-03-02 05:00:00,14905.295,14809.365,North
2019-03-02 05:15:00,15147.537,15001.904,North
2019-03-02 05:30:00,15114.773,15210.533,North
2019-03-02 05:45:00,15259.292,15365.969,North
2019-03-02 06:00:00,15668.442,15775.444,North
2019-03-02 06:15:00,16206.789,16314.679,North
2019-03-02 06:30:00,16794.95,16809.776,North
2019-03-02 06:45:00,17053.122,17223.51,North
2019-03-02 07:00:00,17528.542,17641.324,North
2019-03-02 07:15:00,17798.143,17898.51,North
2019-03-02 07:30:00,18148.692,18248.456,North
2019-03-02 07:45:00,18641.659,18741.446,North
2019-03-02 08:00:00,19057.223,19156.543,North
2019-03-02 08:15:00,19616.793,19716.41,North
2019-03-02 08:30:00,20071.039,20170.525,North
2019-03-02 08:45:00,20379.806,20478.649,North
2019-03-02 09:00:00,20595.574,20693.583,North
2019-03-02 09:15:00,21004.109,21102.476,North
2019-03-02 09:30:00,21169.013,21266.888,North
2019-03-02 09:45:00,21728.513,21598.518,North
2019-03-02 10:00:00,21786.876,21900.549,North
2019-03-02 10:15:00,21789.397,21942.844,North
2019-03-02 10:30:00,21712.608,21884.105,North
2019-03-02 10:45:00,21416.071,21837.574,North
2019-03-02 11:00:00,21082.943,21743.642,North
2019-03-02 11:15:00,21113.938,21817.791,North
2019-03-02 11:30:00,21216.345,21887.773,North
2019-03-02 11:45:00,20595.909,21444.922,North
2019-03-02 12:00:00,19937.954,20949.952,North
2019-03-02 12:15:00,19754.117,20458.688,North
2019-03-02 12:30:00,19644.525,20233.877,North
2019-03-02 12:45:00,18995.767,19724.685,North
2019-03-02 13:00:00,18634.528,19353.608,North
2019-03-02 13:15:00,18510.447,19127.84,North
2019-03-02 13:30:00,18075.237,18873.835,North
2019-03-02 13:45:00,18087.373,18818.694,North
2019-03-02 14:00:00,18279.166,18856.983,North
2019-03-02 14:15:00,18100.523,18792.681,North
2019-03-02 14:30:00,17524.463,18444.57,North
2019-03-02 14:45:00,17607.72,18299.882,North
2019-03-02 15:00:00,17493.392,18326.54,North
2019-03-02 15:15:00,17258.047,18372.604,North
2019-03-02 15:30:00,17242.453,18349.553,North
2019-03-02 15:45:00,17365.134,18370.176,North
2019-03-02 16:00:00,17404.181,18234.26,North
2019-03-02 16:15:00,17155.52,18026.161,North
2019-03-02 16:30:00,17086.306,17784.32,North
2019-03-02 16:45:00,17242.442,17826.34,North
2019-03-02 17:00:00,17446.973,17890.235,North
2019-03-02 17:15:00,17485.892,18016.423,North
2019-03-02 17:30:00,17657.448,18247.047,North
2019-03-02 17:45:00,18175.009,18689.143,North
2019-03-02 18:00:00,18793.836,19309.878,North
2019-03-02 18:15:00,19364.015,19879.854,North
2019-03-02 18:30:00,19940.371,20457.424,North
2019-03-02 18:45:00,20457.6,20977.115,North
2019-03-02 19:00:00,20875.608,21374.693,North
2019-03-02 19:15:00,20493.06,21370.819,North
2019-03-02 19:30:00,20181.981,21127.006,North
2019-03-02 19:45:00,19872.649,20914.739,North
2019-03-02 20:00:00,19477.772,20586.327,North
2019-03-02 20:15:00,18916.195,20115.417,North
2019-03-02 20:30:00,18431.621,19676.578,North
2019-03-02 20:45:00,18054.42,19290.947,North
2019-03-02 21:00:00,17553.504,18794.873,North
2019-03-02 21:15:00,17194.077,18365.727,North
2019-03-02 21:30:00,16699.069,17914.223,North
