Date,Total Load [MW],Forecast Total load [MW],Bidding zone
2019-02-01 00:00:00,18030.579,18606.076,North
2019-02-01 00:15:00,17379.895,18404.898,North
2019-02-01 00:30:00,17394.017,18284.82,North
2019-02-01 00:45:00,17330.545,18246.134,North
2019-02-01 01:00:00,16959.876,17930.348,North
2019-02-01 01:15:00,16775.546,17689.609,North
2019-02-01 01:30:00,16605.984,17492.884,North
2019-02-01 01:45:00,16408.861,17235.099,North
2019-02-01 02:00:00,16319.902,17099.511,North
2019-02-01 02:15:00,16229.565,16941.15,North
2019-02-01 02:30:00,16101.995,16754.094,North
2019-02-01 02:45:00,16191.332,16738.337,North
2019-02-01 03:00:00,16145.697,16699.866,North
2019-02-01 03:15:00,16051.232,16634.829,North
2019-02-01 03:30:00,16047.991,16625.837,North
2019-02-01 03:45:00,16133.25,16577.753,North
2019-02-01 04:00:00,16150.8,16571.291,North
2019-02-01 04:15:00,16196.018,16596.474,North
2019-02-01 04:30:00,16437.417,16659.765,North
2019-02-01 04:45:00,16669.933,16872.96,North
2019-02-01 05:00:00,17017.935,16996.925,North
2019-02-01 05:15:00,17365.252,17336.626,North
2019-02-01 05:30:00,17907.215,17768.865,North
2019-02-01 05:45:00,18570.606,18541.111,North
2019-02-01 06:00:00,19300.522,19271.011,North
2019-02-01 06:15:00,20218.85,20189.237,North
2019-02-01 06:30:00,21310.046,21280.272,North
2019-02-01 06:45:00,22348.667,22318.963,North
2019-02-01 07:00:00,23467.425,23437.748,North
2019-02-01 07:15:00,24755.79,24725.91,North
2019-02-01 07:30:00,25822.085,25792.176,North
2019-02-01 07:45:00,26715.737,26685.836,North
2019-02-01 08:00:00,27450.397,27420.542,North
2019-02-01 08:15:00,28291.301,28261.276,North
2019-02-01 08:30:00,29021.583,28991.447,North
2019-02-01 08:45:00,29786.23,29687.614,North
2019-02-01 09:00:00,30067.894,30197.888,North
2019-02-01 09:15:00,30378.64,30734.024,North
2019-02-01 09:30:00,30522.544,31202.948,North
2019-02-01 09:45:00,30554.927,31500.681,North
2019-02-01 10:00:00,30682.677,31616.623,North
2019-02-01 10:15:00,30843.408,31742.545,North
2019-02-01 10:30:00,30934.165,31766.777,North
2019-02-01 10:45:00,31044.095,31814.413,North
2019-02-01 11:00:00,31140.435,31877.126,North
2019-02-01 11:15:00,31146.532,31814.561,North
2019-02-01 11:30:00,31159.178,31575.743,North
2019-02-01 11:45:00,31115.408,31288.556,North
2019-02-01 12:00:00,30537.86,30710.638,North
2019-02-01 12:15:00,29597.245,29767.814,North
2019-02-01 12:30:00,28884.128,29079.221,North
2019-02-01 12:45:00,28386.602,28370.99,North
2019-02-01 13:00:00,28372.423,28145.666,North
2019-02-01 13:15:00,28535.175,28031.275,North
2019-02-01 13:30:00,28779.791,28041.582,North
2019-02-01 13:45:00,29115.219,28204.49,North
2019-02-01 14:00:00,29357.801,28379.778,North
2019-02-01 14:15:00,29260.898,28432.421,North
2019-02-01 14:30:00,29171.516,28505.275,North
2019-02-01 14:45:00,29533.06,28784.733,North
2019-02-01 15:00:00,29372.124,28801.327,North
2019-02-01 15:15:00,29089.954,28789.796,North
2019-02-01 15:30:00,29181.582,28882.327,North
2019-02-01 15:45:00,29291.983,29059.411,North
2019-02-01 16:00:00,29465.133,29227.623,North
2019-02-01 16:15:00,29346.238,29225.429,North
2019-02-01 16:30:00,29261.094,29219.244,North
2019-02-01 16:45:00,29246.756,29177.819,North
2019-02-01 17:00:00,29159.682,29295.759,North
2019-02-01 17:15:00,29251.673,29118.735,North
2019-02-01 17:30:00,29494.021,29083.919,North
2019-02-01 17:45:00,29505.156,29090.411,North
2019-02-01 18:00:00,28872.176,29085.026,North
2019-02-01 18:15:00,28467.441,28840.126,North
2019-02-01 18:30:00,28371.514,28776.16,North
2019-02-01 18:45:00,28213.037,28727.415,North
2019-02-01 19:00:00,28087.103,28469.427,North
2019-02-01 19:15:00,27662.849,28112.721,North
2019-02-01 19:30:00,27108.538,27766.761,North
2019-02-01 19:45:00,26420.756,27193.967,North
2019-02-01 20:00:00,25822.565,26591.663,North
2019-02-01 20:15:00,25279.796,26053.131,North
2019-02-01 20:30:00,24830.661,25636.909,North
2019-02-01 20:45:00,24133.254,24999.74,North
2019-02-01 21:00:00,23709.824,24551.698,North
2019-02-01 21:15:00,23115.193,24046.755,North
2019-02-01 21:30:00,22489.739,23329.207,North
2019-02-01 21:45:00,21883.876,22722.616,North
2019-02-01 22:00:00,21178.946,22013.767,North
2019-02-01 22:15:00,20445.791,21274.945,North
2019-02-01 22:30:00,19844.827,20684.886,North
2019-02-01 22:45:00,19552.831,20375.052,North
2019-02-01 23:00:00,19055.973,19927.812,North
2019-02-01 23:15:00,18619.011,19492.837,North
2019-02-01 23:30:00,18146.354,19022.59,North
2019-02-01 23:45:00,17675.683,18558.058,North
2019-02-02 00:00:00,17269.786,17895.599,North
2019-02-02 00:15:00,17171.098,17725.24,North
2019-02-02 00:30:00,16828.839,17486.864,North
2019-02-02 00:45:00,16507.131,17239.483,North
2019-02-02 01:00:00,16215.715,16892.265,North
2019-02-02 01:15:00,15938.028,16582.981,North
2019-02-02 01:30:00,15667.057,16323.192,North
2019-02-02 01:45:00,15555.604,16100.612,North
2019-02-02 02:00:00,15516.12,15920.839,North
2019-02-02 02:15:00,15324.291,15847.208,North
2019-02-02 02:30:00,15166.295,15691.814,North
2019-02-02 02:45:00,15164.34,15566.667,North
2019-02-02 03:00:00,15133.962,15549.83,North
2019-02-02 03:15:00,14899.914,15463.418,North
2019-02-02 03:30:00,14880.996,15361.248,North
2019-02-02 03:45:00,15076.803,15385.863,North
2019-02-02 04:00:00,15014.472,15459.414,North
2019-02-02 04:15:00,14974.65,15358.951,North
2019-02-02 04:30:00,15007.845,15485.433,North
2019-02-02 04:45:00,15031.97,15506.85,North
2019-02-02 05:00:00,15357.343,15651.784,North
2019-02-02 05:15:00,15435.866,15887.647,North
2019-02-02 05:30:00,15557.169,16070.263,North
2019-02-02 05:45:00,15864.895,16375.206,North
2019-02-02 06:00:00,16555.02,16836.776,North
2019-02-02 06:15:00,17038.352,17270.182,North
2019-02-02 06:30:00,17415.2,17645.804,North
2019-02-02 06:45:00,18012.052,18243.759,North
2019-02-02 07:00:00,18464.682,18695.276,North
2019-02-02 07:15:00,19067.772,19299.043,North
2019-02-02 07:30:00,19660.112,19901.96,North
2019-02-02 07:45:00,20005.208,20429.744,North
2019-02-02 08:00:00,20452.21,20748.32,North
2019-02-02 08:15:00,21169.022,21353.962,North
2019-02-02 08:30:00,21708.361,21961.552,North
2019-02-02 08:45:00,22137.562,22454.517,North
2019-02-02 09:00:00,22404.927,22819.117,North
2019-02-02 09:15:00,22734.938,23288.531,North
2019-02-02 09:30:00,22786.431,23485.284,North
2019-02-02 09:45:00,22742.028,23551.135,North
2019-02-02 10:00:00,22986.617,23720.025,North
2019-02-02 10:15:00,23192.185,23903.924,North
2019-02-02 10:30:00,22930.379,23938.835,North
2019-02-02 10:45:00,22914.765,23855.601,North
2019-02-02 11:00:00,22889.804,23821.165,North
2019-02-02 11:15:00,22989.92,23772.35,North
2019-02-02 11:30:00,22724.517,23568.051,North
2019-02-02 11:45:00,22050.032,23028.766,North
2019-02-02 12:00:00,21803.491,22787.653,North
2019-02-02 12:15:00,21399.71,22331.826,North
2019-02-02 12:30:00,21040.025,21932.84,North
2019-02-02 12:45:00,20535.697,21444.04,North
