Date,Energy [MWh],Min load [MW],Max load [MW]
2019-02-01,82.80595174999998,2455.542,4546.075
2019-02-02,73.98194337500001,2265.793,4138.403
2019-02-03,63.013105375,2021.758,3452.287
2019-02-04,79.51424637499997,2030.041,4347.175
2019-02-05,84.18033812499999,2308.656,4626.838
2019-02-06,88.09254175,2405.552,4749.428
2019-02-07,85.834955,2530.697,4493.581
2019-02-08,84.4949425,2380.884,4450.624
2019-02-09,76.18777125,2376.507,4294.806
2019-02-10,66.771062875,2269.808,3727.301
2019-02-11,82.56035137500001,2073.981,4567.898
2019-02-12,87.55675550000001,2426.511,4800.347
2019-02-13,88.66086299999999,2577.94,4988.54
2019-02-14,88.17562962500001,2510.598,4859.253
2019-02-15,83.99141374999999,2369.542,4521.768
2019-02-16,75.74658387499998,2314.751,4104.558
2019-02-17,66.180674875,2114.697,3597.772
2019-02-18,81.76701675,2127.703,4593.015
2019-02-19,82.85458937499999,2446.042,4520.184
2019-02-20,81.511634625,2341.959,4596.252
2019-02-21,82.496854625,2343.912,4539.338
2019-02-22,82.39832437499999,2367.659,4528.729
2019-02-23,78.524736,2341.104,4299.652
2019-02-24,70.59499612500001,2253.464,3715.831
2019-02-25,86.92267012500002,2121.186,4821.539
2019-02-26,83.01889312499999,2351.888,4659.686
2019-02-27,86.23056075000001,2516.135,4781.146
2019-02-28,82.387149375,2502.058,4610.415
