Date,Energy [MWh],Min load [MW],Max load [MW]
2018-11-01,70.65372162499999,2435.496,3526.199
2018-11-02,76.84041850000001,2189.555,4110.065
2018-11-03,71.123658,2269.591,3859.769
2018-11-04,67.4872465,2206.388,3486.67
2018-11-05,74.55726849999999,2185.752,3990.711
2018-11-06,75.64613225000001,2305.905,4081.223
2018-11-07,78.70479675000001,2423.314,4084.838
2018-11-08,78.56084424999999,2292.344,4179.433
2018-11-09,78.44193387499999,2333.136,4085.29
2018-11-10,71.619383875,2320.839,3736.042
2018-11-11,65.013897625,2102.884,3421.008
2018-11-12,73.31727712499999,2051.793,4059.43
2018-11-13,80.09419262499998,2271.412,4323.757
2018-11-14,81.56535575000001,2485.052,4355.105
2018-11-15,80.93580425,2356.788,4362.332
2018-11-16,79.2302125,2330.053,4277.288
2018-11-17,76.20941412499998,2417.781,4191.799
2018-11-18,70.437479875,2306.246,3563.695
2018-11-19,81.832301,2126.169,4597.461
2018-11-20,83.81127612499999,2427.012,4509.492
2018-11-21,85.02257924999998,2607.276,4509.284
2018-11-22,84.25685300000002,2622.146,4395.156
2018-11-23,84.66766312500002,2490.988,4515.425
2018-11-24,74.7122085,2538.153,4130.98
2018-11-25,65.93743299999998,2214.275,3610.551
2018-11-26,74.72245337499999,1870.007,4156.229
2018-11-27,84.5222165,2425.833,4580.249
2018-11-28,82.145296375,2363.26,4500.632
2018-11-29,92.51129499999999,2277.447,5403.226
2018-11-30,106.44380962499999,3320.5,5525.421
