Date,Energy [MWh],Min load [MW],Max load [MW]
2018-12-01,97.88165125000002,3160.578,4964.225
2018-12-02,87.04860862500001,2922.704,4667.119
2018-12-03,102.74621275,3089.921,5412.84
2018-12-04,99.65581350000002,3146.548,5208.748
2018-12-05,98.051519375,3292.273,4812.351
2018-12-06,83.038283125,2326.11,4606.73
2018-12-07,89.55986250000002,2661.293,4744.463
2018-12-08,70.838718375,2303.352,3644.652
2018-12-09,68.923805375,2213.78,3676.728
2018-12-10,82.57064175,2308.974,4549.958
2018-12-11,85.13836774999999,2458.153,4669.034
2018-12-12,82.02744475,2267.579,4543.511
2018-12-13,86.15959325000001,2306.822,4639.235
2018-12-14,85.46924924999999,2385.469,4698.93
2018-12-15,83.75419262500002,2444.168,4451.435
2018-12-16,72.312252875,2329.434,3825.35
2018-12-17,87.98495212499999,2295.232,4831.383
2018-12-18,92.846490625,2623.086,4918.55
2018-12-19,92.62433562499999,2548.492,4856.042
2018-12-20,85.478411875,2455.299,4596.496
2018-12-21,79.61602737499999,2287.175,4340.43
2018-12-22,76.64921487499998,2217.551,4228.232
2018-12-23,73.825666375,2346.639,4049.463
2018-12-24,70.49708637499998,2001.625,3954.086
2018-12-25,66.031090125,2183.625,3528.606
2018-12-26,68.402493625,2112.41,3624.875
2018-12-27,73.72585174999999,2111.72,4243.065
2018-12-28,78.52011837500001,2209.472,4404.758
2018-12-29,76.08379024999998,2224.05,4117.748
2018-12-30,72.11065912500001,2239.202,4019.227
2018-12-31,77.32645012500002,2164.387,4282.54
