Date,Energy [MWh],Min load [MW],Max load [MW]
2018-08-01,112.95157575000002,3801.7,5491.704
2018-08-02,111.11133762499999,3715.525,5491.186
2018-08-03,109.06281975,3862.802,5398.452
2018-08-04,100.68487199999998,3344.312,4902.774
2018-08-05,93.656169875,3279.258,4518.63
2018-08-06,100.48975925,3246.065,5034.584
2018-08-07,101.90770112499999,3360.92,5168.608
2018-08-08,104.112418875,3390.579,5371.837
2018-08-09,105.80613849999999,3460.563,5478.604
2018-08-10,97.39200237499998,3182.368,4879.73
2018-08-11,92.682655625,3175.389,4685.754
2018-08-12,86.065400875,2830.483,4429.053
2018-08-13,97.74685025,3234.812,5163.082
2018-08-14,89.568052625,3182.763,4409.792
2018-08-15,78.44975287499999,2887.881,4065.073
2018-08-16,84.99736999999999,2960.287,4445.589
2018-08-17,85.25089387499999,2917.816,4663.772
2018-08-18,87.35832100000002,3053.346,4624.409
2018-08-19,81.11723512499998,2728.414,4187.1
2018-08-20,86.570954875,2851.5,4594.389
2018-08-21,87.00055074999999,2971.477,4701.577
2018-08-22,89.17786124999999,3062.01,4696.792
2018-08-23,91.78922312500002,3096.462,4721.293
2018-08-24,90.051418625,2978.179,4615.046
2018-08-25,85.40380387500001,2956.306,4580.034
2018-08-26,81.41649487500001,2768.008,4081.564
2018-08-27,88.660874375,2795.711,4644.892
2018-08-28,93.11764749999998,3120.551,4812.418
2018-08-29,92.97514625000001,3267.151,4669.228
2018-08-30,92.34926325,2988.009,4653.231
2018-08-31,98.25855287499998,3088.783,5052.181
