Date,Energy [MWh],Min load [MW],Max load [MW]
2019-06-01,68.074517625,2242.242,3353.416
2019-06-02,62.586546999999996,1998.655,3293.894
2019-06-03,71.501651375,2301.092,3784.42
2019-06-04,74.44783937500002,2303.078,3798.6
2019-06-05,72.09288324999999,2266.859,3733.928
2019-06-06,71.96772725,2290.962,3772.05
2019-06-07,75.66921849999999,2370.289,3759.622
2019-06-08,71.85277225000002,2342.272,3652.6
2019-06-09,66.43659787499999,2243.09,3450.66
2019-06-10,83.04663212499999,2411.956,4294.827
2019-06-11,85.36028487499999,2699.323,4248.914
2019-06-12,87.31737637500001,2811.237,4329.782
2019-06-13,90.35508374999999,2878.175,4437.615
2019-06-14,88.94725137500001,2892.067,4330.236
2019-06-15,81.38506874999997,2511.061,4191.838
2019-06-16,72.12203412499998,2404.802,3648.819
2019-06-17,86.771173125,2626.155,4471.003
2019-06-18,93.86855212500001,3023.09,4654.235
2019-06-19,92.533994125,2928.656,4720.389
2019-06-20,95.41418049999999,3046.954,4717.58
2019-06-21,95.634577125,3247.432,4667.553
2019-06-22,91.67060312500001,2991.202,4745.682
2019-06-23,79.739376125,2818.389,3979.852
2019-06-24,90.593451875,2716.723,4598.577
2019-06-25,93.05744324999999,2986.138,4631.804
2019-06-26,96.33868712499999,3026.86,4982.721
2019-06-27,93.387803,2889.086,4669.622
2019-06-28,98.227168,2946.713,4952.85
2019-06-29,86.256475625,2863.563,4175.957
2019-06-30,75.98892724999999,2527.793,3852.105
