Date,Energy [MWh],Min load [MW],Max load [MW]
2019-03-01,84.03234912500001,2621.584,4409.043
2019-03-02,77.571013875,2515.967,4069.732
2019-03-03,68.230048375,2271.126,3648.916
2019-03-04,76.45101412499999,2180.068,4210.698
2019-03-05,79.26046312499999,2256.648,4364.425
2019-03-06,73.76035499999999,2266.459,3973.607
2019-03-07,75.45416162500003,2305.372,4360.776
2019-03-08,75.568130625,2346.572,4126.89
2019-03-09,66.41584375,2220.55,3717.961
2019-03-10,64.734865625,2185.838,3605.724
2019-03-11,75.98327400000002,2011.563,4135.879
2019-03-12,82.7560085,2290.336,4443.959
2019-03-13,81.10438737499999,2476.155,4381.034
2019-03-14,80.91674324999998,2340.66,4364.726
2019-03-15,78.77891824999999,2542.187,4292.421
2019-03-16,68.85495599999999,2240.005,3844.462
2019-03-17,64.81038837500002,2156.331,3607.213
2019-03-18,76.4528215,2364.388,4178.13
2019-03-19,77.91417725000001,2476.99,4258.229
2019-03-20,79.38760512500001,2402.873,4307.431
2019-03-21,79.03274025,2424.866,4215.5
2019-03-22,76.19610075000001,2592.381,4063.734
2019-03-23,72.32551324999999,2405.089,3943.932
2019-03-24,63.46986837499999,1881.046,3423.959
2019-03-25,74.21770487499997,2267.419,4157.198
2019-03-26,75.17524675000001,2303.129,4195.812
2019-03-27,78.613015125,2365.548,4290.068
2019-03-28,78.72984599999998,2402.004,4124.611
2019-03-29,78.976561,2397.518,4403.956
2019-03-30,71.57387737500001,2436.672,3913.245
2019-03-31,65.14227575,2322.564,3505.875
