Date,Energy [MWh],Min load [MW],Max load [MW]
2018-11-01,21.348279,775.324,1055.496
2018-11-02,22.667667875000003,763.587,1132.403
2018-11-03,22.138311625,762.973,1118.397
2018-11-04,21.727041500000002,743.365,1103.986
2018-11-05,22.883176249999998,539.3,1241.459
2018-11-06,25.174692999999998,843.867,1233.942
2018-11-07,23.215925000000002,758.434,1175.076
2018-11-08,22.816781500000005,769.182,1176.727
2018-11-09,23.270554250000004,787.181,1181.065
2018-11-10,22.8540435,781.247,1144.655
2018-11-11,21.715230625,782.208,1105.631
2018-11-12,23.1845605,775.42,1187.04
2018-11-13,23.507001624999997,797.486,1183.554
2018-11-14,23.432801875000003,800.395,1194.586
2018-11-15,23.567946,797.371,1202.065
2018-11-16,24.232979,808.377,1209.188
2018-11-17,24.185674,817.838,1191.434
2018-11-18,21.77045625,774.782,1085.142
2018-11-19,19.75108925,577.389,1095.182
2018-11-20,25.186539875,775.414,1295.043
2018-11-21,25.675004625,857.958,1276.446
2018-11-22,25.702559250000004,938.421,1299.271
2018-11-23,23.9992415,804.574,1220.476
2018-11-24,23.614156750000003,812.009,1191.647
2018-11-25,22.378549500000002,802.672,1111.119
2018-11-26,24.313197625,742.709,1240.283
2018-11-27,24.378479000000002,758.886,1293.446
2018-11-28,24.671631625000003,754.631,1278.994
2018-11-29,25.118848499999995,815.695,1306.068
2018-11-30,25.649013749999995,828.62,1289.437
