Date,Energy [MWh],Min load [MW],Max load [MW]
2018-08-01,32.40979262500001,1079.188,1682.363
2018-08-02,31.1759605,1057.458,1547.312
2018-08-03,31.363466249999995,1078.144,1530.564
2018-08-04,29.320866625000004,1063.76,1425.868
2018-08-05,29.130352499999994,1094.162,1397.008
2018-08-06,29.77171325,994.423,1494.09
2018-08-07,29.117405499999993,1031.135,1422.597
2018-08-08,28.948237625,1011.479,1449.473
2018-08-09,29.258655750000006,1013.086,1491.49
2018-08-10,29.741317499999997,1049.365,1484.474
2018-08-11,28.771675625,1034.971,1465.714
2018-08-12,27.161205875000004,997.115,1419.259
2018-08-13,30.633835124999997,1044.919,1633.218
2018-08-14,29.626596125,1048.683,1441.119
2018-08-15,25.263531624999995,950.306,1282.134
2018-08-16,26.302612250000003,936.712,1376.624
2018-08-17,28.581429249999996,1005.77,1522.686
2018-08-18,26.426375875000005,957.802,1319.074
2018-08-19,24.537218874999997,915.232,1243.909
2018-08-20,26.314336999999995,897.141,1362.147
2018-08-21,26.918617625,939.385,1340.02
2018-08-22,26.279499124999997,925.215,1338.104
2018-08-23,28.645334125000005,1040.53,1361.425
2018-08-24,26.174896249999996,905.335,1348.613
2018-08-25,25.085656125,946.036,1229.38
2018-08-26,23.15932975000001,851.885,1184.939
2018-08-27,25.477956749999997,899.657,1326.574
2018-08-28,25.977363875,907.553,1342.79
2018-08-29,28.818976125000002,992.306,1574.415
2018-08-30,28.095952250000003,986.621,1400.031
2018-08-31,28.81396575,1067.933,1428.728
