Date,Energy [MWh],Min load [MW],Max load [MW]
2019-04-01,26.423309875,896.609,1288.717
2019-04-02,26.663704124999995,873.072,1348.747
2019-04-03,22.490848874999998,795.532,1143.518
2019-04-04,22.936296750000004,788.298,1197.244
2019-04-05,23.28166437500001,784.231,1210.473
2019-04-06,24.439621250000002,841.154,1314.249
2019-04-07,24.850744875,872.521,1278.329
2019-04-08,23.067261500000004,783.323,1159.938
2019-04-09,17.453443749999998,464.756,969.255
2019-04-10,24.472601374999996,773.083,1306.994
2019-04-11,18.496577,489.331,1017.84
2019-04-12,18.314663000000003,469.769,1038.44
2019-04-13,17.482014375000002,623.627,919.267
2019-04-14,19.67935375,712.995,1038.597
2019-04-15,22.637392874999996,706.296,1198.44
2019-04-16,23.50094575,776.607,1196.999
2019-04-17,22.867865749999996,784.647,1186.019
2019-04-18,21.837481874999998,769.82,1110.208
2019-04-19,21.473248375,712.793,1108.188
2019-04-20,21.043204625,724.748,1097.122
2019-04-21,12.971511875,406.242,740.909
2019-04-22,15.645652124999998,398.097,1139.927
2019-04-23,25.038599874999996,855.849,1312.741
2019-04-24,22.052580874999997,757.164,1137.56
2019-04-25,20.488536,752.048,1068.936
2019-04-26,22.139048624999997,736.02,1136.532
2019-04-27,20.047183625000002,706.486,1035.569
2019-04-28,13.06144375,413.808,772.11
2019-04-29,19.087942500000004,399.94,1137.803
2019-04-30,22.443969999999997,755.352,1136.77
