Date,Energy [MWh],Min load [MW],Max load [MW]
2019-03-01,20.323015875,601.492,1070.281
2019-03-02,18.465491999999998,603.094,1007.808
2019-03-03,21.181646375,737.679,1117.728
2019-03-04,22.567683374999994,755.834,1219.002
2019-03-05,24.944086000000002,871.097,1245.364
2019-03-06,23.652479999999997,784.135,1235.302
2019-03-07,24.111393375000002,788.064,1243.871
2019-03-08,24.232955125,806.211,1243.998
2019-03-09,23.009735874999993,816.656,1137.221
2019-03-10,20.733921749999997,745.983,1106.009
2019-03-11,20.322504000000002,592.128,1087.676
2019-03-12,19.578052625,629.151,1073.833
2019-03-13,19.971856249999995,609.806,1058.64
2019-03-14,23.469342,764.028,1260.468
2019-03-15,24.0153665,782.6,1234.565
2019-03-16,22.176234249999997,766.325,1200.084
2019-03-17,21.44448275,791.775,1147.003
2019-03-18,22.420081,758.657,1184.293
2019-03-19,24.719395,781.076,1241.854
2019-03-20,23.73424637499999,772.039,1255.572
2019-03-21,20.1869995,577.653,1080.554
2019-03-22,24.219202875000004,732.398,1245.57
2019-03-23,22.488420249999997,792.022,1180.413
2019-03-24,21.17813975,711.076,1138.315
2019-03-25,22.909150874999998,779.063,1191.194
2019-03-26,17.174151125,496.063,997.752
2019-03-27,17.287945125,516.819,1006.626
2019-03-28,17.29161525,515.262,1015.393
2019-03-29,22.857195750000002,754.331,1237.376
2019-03-30,21.57640675,752.364,1179.778
2019-03-31,21.147625624999996,777.759,1144.686
