Date,Energy [MWh],Min load [MW],Max load [MW]
2018-09-01,25.384434249999998,936.78,1261.167
2018-09-02,24.089527000000004,907.128,1237.878
2018-09-03,25.385886249999995,871.456,1296.792
2018-09-04,26.601822124999998,922.27,1350.359
2018-09-05,29.122122374999993,1026.233,1551.464
2018-09-06,28.502037999999995,1025.137,1533.92
2018-09-07,27.11867675,943.982,1370.222
2018-09-08,25.189292375000004,927.988,1266.705
2018-09-09,26.43787575,954.817,1278.056
2018-09-10,26.299657749999998,901.026,1326.821
2018-09-11,26.488283749999997,911.871,1344.077
2018-09-12,26.31898625,920.094,1339.567
2018-09-13,27.825024624999994,1021.703,1385.318
2018-09-14,27.775616250000002,1014.515,1331.659
2018-09-15,28.156392625,1064.853,1404.025
2018-09-16,24.234426250000002,898.81,1240.879
2018-09-17,26.058417375,905.635,1314.217
2018-09-18,26.277836375,910.383,1312.896
2018-09-19,25.113430125000004,865.711,1236.998
2018-09-20,24.974986625,862.369,1235.697
2018-09-21,25.09882,848.441,1254.659
2018-09-22,23.269369625,838.406,1175.852
2018-09-23,22.101353250000003,815.08,1144.197
2018-09-24,24.312478749999993,840.062,1241.673
2018-09-25,25.247517874999996,867.299,1322.41
2018-09-26,24.468000500000006,853.472,1237.937
2018-09-27,24.045173750000007,840.292,1243.607
2018-09-28,24.269085249999996,858.988,1242.93
2018-09-29,23.095432999999996,848.585,1164.203
2018-09-30,22.754343999999996,851.788,1157.305
