Date,Energy [MWh],Min load [MW],Max load [MW]
2019-05-01,20.622177500000003,746.938,1076.326
2019-05-02,24.0065955,909.576,1220.985
2019-05-03,22.736434000000003,754.949,1151.621
2019-05-04,21.538268125000005,772.721,1062.761
2019-05-05,14.117214999999998,428.128,792.625
2019-05-06,22.363176,704.977,1177.142
2019-05-07,23.248272124999996,891.612,1197.943
2019-05-08,25.143638375000002,895.617,1309.588
2019-05-09,25.452942625000002,937.852,1289.299
2019-05-10,22.00507125,784.458,1137.018
2019-05-11,21.418803624999995,794.193,1081.223
2019-05-12,19.887528375,709.631,1001.742
2019-05-13,18.50668575,443.895,1153.834
2019-05-14,22.32016674999999,787.284,1126.468
2019-05-15,22.94505175,786.633,1172.451
2019-05-16,22.55687375,782.376,1166.316
2019-05-17,21.231685124999995,612.797,1230.861
2019-05-18,20.9809225,739.676,1107.166
2019-05-19,23.52049825,852.382,1242.649
2019-05-20,22.806749874999998,780.649,1152.041
2019-05-21,25.957427750000008,856.085,1256.451
2019-05-22,22.747009500000004,819.76,1144.093
2019-05-23,24.373047749999998,863.506,1239.298
2019-05-24,24.491660250000002,903.36,1237.153
2019-05-25,25.483088125000002,957.278,1242.249
2019-05-26,22.311518000000003,799.035,1139.267
2019-05-27,23.614168749999997,827.831,1180.48
2019-05-28,22.63739025,795.096,1144.229
2019-05-29,22.567725875,790.748,1148.484
2019-05-30,22.809976499999998,809.527,1149.503
2019-05-31,23.044213875,823.324,1147.73
