Date,Energy [MWh],Min load [MW],Max load [MW]
2019-01-01,23.337519750000002,839.938,1176.801
2019-01-02,25.82777,799.331,1355.87
2019-01-03,27.339332999999996,927.347,1412.924
2019-01-04,27.807699125,850.745,1405.682
2019-01-05,26.581530625000003,848.217,1359.06
2019-01-06,26.333546749999996,879.234,1342.507
2019-01-07,26.574818750000002,829.377,1372.385
2019-01-08,25.761025750000005,802.972,1322.91
2019-01-09,25.923729875000003,784.556,1342.44
2019-01-10,26.6904315,823.743,1380.871
2019-01-11,28.148099124999998,840.645,1449.791
2019-01-12,27.004003250000004,894.319,1423.755
2019-01-13,20.555072750000004,610.519,1102.121
2019-01-14,22.345844624999998,603.217,1164.93
2019-01-15,24.230685125,740.057,1284.443
2019-01-16,25.41648,743.997,1351.991
2019-01-17,24.545290375000004,754.135,1277.254
2019-01-18,21.670289125,616.986,1178.904
2019-01-19,21.068806625,619.757,1140.913
2019-01-20,22.474104624999992,735.31,1172.197
2019-01-21,21.690244375000002,570.964,1144.375
2019-01-22,24.781147125,721.312,1300.545
2019-01-23,23.430551999999995,605.353,1323.679
2019-01-24,27.127755,769.606,1469.213
2019-01-25,25.637172000000003,752.49,1327.448
2019-01-26,23.743546249999998,768.307,1250.33
2019-01-27,18.387647624999996,569.577,998.428
2019-01-28,20.826369124999992,571.475,1135.186
2019-01-29,21.162917625000002,579.441,1145.002
2019-01-30,21.565722124999994,595.972,1145.348
2019-01-31,22.360631625,605.911,1156.241
