Date,Energy [MWh],Min load [MW],Max load [MW]
2018-12-01,24.523437499999996,824.622,1233.13
2018-12-02,25.389077,948.266,1244.538
2018-12-03,24.102000625000002,788.857,1215.185
2018-12-04,23.290830000000003,765.279,1195.068
2018-12-05,23.455532499999993,749.785,1201.259
2018-12-06,23.990948125000006,768.932,1216.934
2018-12-07,22.4383875,652.19,1220.063
2018-12-08,16.681983,515.024,943.473
2018-12-09,22.66112575,744.332,1184.241
2018-12-10,25.401216625,809.29,1298.246
2018-12-11,25.707037125,841.444,1312.234
2018-12-12,26.765435125000003,852.952,1333.594
2018-12-13,26.947366125,845.199,1336.938
2018-12-14,26.682685875,851.478,1312.696
2018-12-15,25.00168375,839.217,1282.558
2018-12-16,23.911554999999996,836.618,1164.522
2018-12-17,20.0039015,611.848,1058.24
2018-12-18,25.087664749999995,587.97,1423.541
2018-12-19,26.746662249999996,870.569,1344.317
2018-12-20,26.731332625,849.64,1349.5
2018-12-21,25.730982375,851.578,1320.316
2018-12-22,25.22139175,830.218,1240.911
2018-12-23,24.440174125,838.417,1203.691
2018-12-24,24.694895749999997,815.79,1249.701
2018-12-25,22.073614375000002,804.922,1076.999
2018-12-26,22.915142375,805.441,1168.726
2018-12-27,27.573870125,925.175,1450.862
2018-12-28,25.168642875,832.452,1308.24
2018-12-29,24.51488950000001,827.85,1275.22
2018-12-30,23.803537125000002,822.458,1227.423
2018-12-31,24.952136,817.543,1320.046
