2018-10-01,494.4913674900128,12660.564,26009.855
2018-10-02,520.1037872133271,14848.64,27234.705
2018-10-03,520.6490760454689,15272.767,27220.03
2018-10-04,521.3675643087056,15417.399,26854.072
2018-10-05,510.08415758166274,14750.767,26641.547
2018-10-06,397.0986476206051,14073.989,20204.868
2018-10-07,342.3653585794623,11589.079,18562.551
2018-10-08,490.5733081188223,12012.691,25892.579
2018-10-09,529.3269730524886,15244.863,27015.484
2018-10-10,534.8013093699249,15608.118,27501.339
2018-10-11,532.9165451653075,15735.563,27883.462
2018-10-12,518.4518712222124,15491.153,26459.283
2018-10-13,410.1808358208953,14456.095,20406.571
2018-10-14,346.69255611513626,12078.596,18661.265
2018-10-15,507.88805780515344,12223.131,27262.925
2018-10-16,537.9400467700929,15466.989,27525.152
2018-10-17,536.1431641169344,15424.108,27664.399
2018-10-18,534.5156124209155,15571.528,27578.888
2018-10-19,531.0831093548496,15459.593,27580.011
2018-10-20,415.8725260141137,14408.645,20832.884
2018-10-21,350.2041048910916,12177.157,18812.899
2018-10-22,497.18836624574544,12132.655,26589.4
2018-10-23,535.4858575745609,15018.266,27724.92
2018-10-24,534.8700776453184,15601.304,27694.515
2018-10-25,534.2971463748363,15018.539,27603.729
2018-10-26,529.239799923956,15136.49,28002.028
2018-10-27,429.26108375235185,15058.339,21623.072
2018-10-28,372.1652320086358,12441.527,19387.134
2018-10-29,508.39370359326375,12382.463,27491.871
2018-10-30,519.7403930165257,14990.732,27793.819
2018-10-31,518.6758921835911,14709.54,27377.403
