2018-08-01,644.6403099782257,19207.082,33664.615
2018-08-02,613.5113480956903,18905.763,31488.486
2018-08-03,594.4100505636322,18643.585,30254.777
2018-08-04,471.5459358211369,16515.148,22270.893
2018-08-05,413.74794692556657,14089.97,20307.745
2018-08-06,504.8542686822841,14310.405,26131.276
2018-08-07,502.6823649953973,15440.732,26074.933
2018-08-08,488.03933762983064,15134.161,25764.491
2018-08-09,469.3890035876888,14735.85,24061.134
2018-08-10,430.44522749045086,13513.014,21548.196
2018-08-11,367.0121024908865,12683.25,17721.099
2018-08-12,317.0432099535286,11199.734,16472.897
2018-08-13,375.33456286301055,11950.457,18604.679
2018-08-14,336.94733574368746,11013.095,16435.755
2018-08-15,297.5752801123672,10704.004,15049.529
2018-08-16,346.47438909789213,10379.249,17544.6
2018-08-17,360.7786117602304,11206.095,17966.877
2018-08-18,348.07244971870574,11675.297,17486.781
2018-08-19,327.7238060369801,11026.713,17183.582
2018-08-20,422.0330417302969,11663.736,21946.386
2018-08-21,452.80432784004404,13902.616,22955.102
2018-08-22,465.68456939880855,14274.151,23412.589
2018-08-23,474.31550647115705,14728.991,23977.563
2018-08-24,471.7573944427817,14867.866,24012.549
2018-08-25,394.87241676171556,14413.431,18673.332
2018-08-26,338.99239383676314,12114.523,17123.878
2018-08-27,474.62793503982533,12475.06,24936.514
2018-08-28,516.433622679235,15354.948,26383.734
2018-08-29,537.707836813347,15939.724,27463.333
2018-08-30,564.1787115739614,17151.347,28982.695
2018-08-31,535.1866792590105,16750.576,28239.462
