2019-05-01,308.04716854394496,10664.463,15446.865
2019-05-02,470.7341745829401,10798.05,25581.322
2019-05-03,489.06162271868465,14331.904,25495.05
2019-05-04,399.70489113894376,13707.445,20524.741
2019-05-05,332.39162379158313,11142.12,17052.299
2019-05-06,474.79435282028953,12031.129,25543.269
2019-05-07,507.89736440694077,14759.176,26593.064
2019-05-08,519.9600794338863,15479.442,27063.906
2019-05-09,514.7714842478292,14943.359,27197.875
2019-05-10,502.9855339947508,14861.204,26368.668
2019-05-11,386.49426581235707,13709.861,19998.0
2019-05-12,319.78959578676626,11155.914,16351.502
2019-05-13,472.97353880044807,11797.994,25346.335
2019-05-14,494.7699979435325,14317.518,25576.343
2019-05-15,497.8956093913683,14211.864,26375.28
2019-05-16,498.43244793554373,14823.303,26071.935
2019-05-17,495.72305623493116,15104.216,25948.095
2019-05-18,380.9284819439521,13283.408,20125.034
2019-05-19,312.7454956034688,10784.784,15991.525
2019-05-20,470.07160709103226,11348.812,25766.693
2019-05-21,509.55482553922457,14712.273,26811.413
2019-05-22,511.55452667378665,15147.117,26854.81
2019-05-23,500.9778388166079,14717.185,26291.559
2019-05-24,499.5559748103243,14572.119,25969.596
2019-05-25,383.8731056637267,13284.211,19863.275
2019-05-26,311.71907175466634,10927.22,16107.717
2019-05-27,470.20097451620285,11652.882,24889.604
2019-05-28,517.6629069346797,14981.896,27090.897
2019-05-29,509.3843942733528,14617.955,26850.537
2019-05-30,508.37588188895273,14948.717,26782.922
2019-05-31,494.2963917887528,14733.099,26212.456
