2018-09-01,401.85325643907174,14515.37,19729.203
2018-09-02,340.7144583167707,12178.406,17901.608
2018-09-03,498.91050717829586,12519.133,26343.527
2018-09-04,544.0727101424197,16289.67,27733.036
2018-09-05,564.7417406408225,16428.073,29068.781
2018-09-06,571.2959152744477,16986.991,29673.345
2018-09-07,553.412050458275,16675.049,29398.029
2018-09-08,421.3123261206751,15183.79,20501.934
2018-09-09,365.3643302928122,12777.714,18558.357
2018-09-10,517.4736998698656,12699.386,27946.493
2018-09-11,558.5126036380915,16230.383,29315.117
2018-09-12,573.4049039009681,16779.695,29916.379
2018-09-13,570.458363617008,17119.741,29434.587
2018-09-14,563.6224595562887,16613.027,29136.321
2018-09-15,443.31596769395213,16038.076,21449.916
2018-09-16,364.9166193927621,13083.329,18813.307
2018-09-17,531.0623774232466,13116.787,28915.38
2018-09-18,563.342194830913,16313.195,29584.369
2018-09-19,559.0965704680419,16174.252,28907.95
2018-09-20,561.5822554544266,16956.578,28908.832
2018-09-21,556.9904054180702,16971.901,28316.951
2018-09-22,442.54404023533806,15526.309,21629.672
2018-09-23,378.0799671842976,13068.853,19728.109
2018-09-24,526.9029937785468,13358.11,27934.83
2018-09-25,546.4540891951696,16243.367,28008.95
2018-09-26,534.2955279222575,16027.963,27483.917
2018-09-27,538.3338064807257,15652.779,27287.732
2018-09-28,529.2674969598272,15535.804,27292.531
2018-09-29,421.8574881086486,14797.967,21302.537
2018-09-30,351.6461135006507,12246.358,18563.078
