2018-12-01,448.0874790200151,15395.266,22515.591
2018-12-02,403.1385566385762,13245.481,21273.679
2018-12-03,544.927287887984,13587.836,29470.289
2018-12-04,566.0020576487337,15957.45,29384.559
2018-12-05,576.3874972158989,16397.881,30035.292
2018-12-06,565.6083146245597,15770.994,29583.399
2018-12-07,552.3705181722296,16144.261,28885.37
2018-12-08,408.6113845421876,14080.124,21275.672
2018-12-09,385.83980741586225,12478.481,20659.122
2018-12-10,538.2575366633107,12670.354,29503.426
2018-12-11,579.9584014380525,15943.317,30905.62
2018-12-12,564.8873477284224,15802.969,29933.528
2018-12-13,577.8661654849616,16042.116,30639.392
2018-12-14,577.2727316731608,16068.661,30110.086
2018-12-15,466.0779896238975,15806.219,23739.123
2018-12-16,406.5024875932307,13210.264,21795.061
2018-12-17,553.15708085284,13368.241,29856.692
2018-12-18,580.6790913094001,16173.916,30550.474
2018-12-19,573.0178667273406,16113.752,30226.196
2018-12-20,553.7569631576528,15568.474,29472.35
2018-12-21,502.75691137181485,14734.675,27200.303
2018-12-22,388.55755201671803,12454.903,20043.294
2018-12-23,346.93953613658107,11234.467,18543.082
2018-12-24,346.27223182782683,10575.248,18524.949
2018-12-25,294.31595554625665,9598.446,15314.185
2018-12-26,309.29335421684686,9586.073,16818.607
2018-12-27,389.9184277018359,10030.748,21284.925
2018-12-28,388.16856843151044,11141.906,20823.544
2018-12-29,346.28444945636346,10850.88,18911.795
2018-12-30,311.8327542932522,10042.157,17261.306
2018-12-31,333.3017788097241,10078.685,17813.351
