2018-07-01,374.6831864934971,12705.871,18581.55
2018-07-02,543.1255536636066,13940.897,29533.355
2018-07-03,596.2724447521758,17678.458,31387.224
2018-07-04,597.5519188362045,17952.994,31084.37
2018-07-05,596.9144401582804,18227.211,30808.67
2018-07-06,587.3087879135542,18139.719,30523.431
2018-07-07,465.5888937965181,16698.628,22333.97
2018-07-08,403.22242766182336,14061.786,19926.268
2018-07-09,568.4208825174376,14883.06,30325.796
2018-07-10,595.5045897342974,17684.425,31427.937
2018-07-11,570.1634432901619,17952.7,29182.34
2018-07-12,575.850434708617,17585.488,29594.597
2018-07-13,575.462596655026,17703.297,29862.756
2018-07-14,467.01567203109244,16612.081,22709.461
2018-07-15,382.62286962143685,13101.757,18651.971
2018-07-16,530.315543530856,14095.207,29269.888
2018-07-17,569.4399387955676,16730.574,29576.304
2018-07-18,590.9188499812757,17571.833,30773.498
2018-07-19,599.661435638582,17807.072,31290.503
2018-07-20,619.2346666886942,18511.434,32148.05
2018-07-21,447.31312113003366,16412.197,22498.697
2018-07-22,393.4299300732834,13663.548,19270.613
2018-07-23,554.5038329685567,14255.853,29870.772
2018-07-24,578.8503909032876,16784.264,30411.162
2018-07-25,589.8846622402318,17410.674,31245.221
2018-07-26,596.0528552279367,17887.838,31308.391
2018-07-27,588.707837072229,17863.106,30298.013
2018-07-28,485.51160776038296,17306.924,23675.695
2018-07-29,415.89974094940607,14739.42,20997.83
2018-07-30,585.8187689509773,15268.932,31697.335
2018-07-31,623.0174116139494,18037.406,32747.137
