2019-06-01,372.6421238389502,12882.917,18582.958
2019-06-02,321.3394532354997,10759.679,15896.777
2019-06-03,484.4259421552351,11314.725,26133.199
2019-06-04,523.8299415728334,15343.105,27734.583
2019-06-05,527.4356061224825,15638.535,27495.255
2019-06-06,520.7768479817552,15743.27,27417.897
2019-06-07,520.8444921799778,15714.714,27512.782
2019-06-08,410.6062765897041,14411.021,20169.561
2019-06-09,346.2647387444472,12016.349,16964.383
2019-06-10,515.2903132139143,12934.474,27868.897
2019-06-11,558.4909823168024,16302.921,29279.694
2019-06-12,571.4076706337295,17055.109,29951.109
2019-06-13,556.7727882967691,17071.124,28454.956
2019-06-14,526.7223852251587,16173.398,27410.919
2019-06-15,439.95378623607394,14800.4,21750.422
2019-06-16,371.03310811103705,12721.038,18227.438
2019-06-17,538.32559343179,13336.705,29135.036
2019-06-18,593.9956795361547,17607.405,30838.386
2019-06-19,596.0716792665245,17623.309,31532.503
2019-06-20,600.7481681250781,18244.639,31275.729
2019-06-21,595.8893449707176,18302.691,30957.464
2019-06-22,456.7332278840377,16377.154,22890.528
2019-06-23,386.16574920314446,13440.587,18332.733
2019-06-24,550.544428923454,13848.973,29883.054
2019-06-25,603.0544812129464,17468.197,31544.2
2019-06-26,634.000613604222,18270.983,33289.485
2019-06-27,640.6445297403517,18960.021,33065.801
2019-06-28,646.4660013737455,19688.752,34076.168
2019-06-29,514.4974743424124,18260.89,24219.213
2019-06-30,438.58162320872214,14945.499,21352.091
