2018-11-01,362.2544088935828,13375.084,18504.699
2018-11-02,414.00719960014,11655.102,21679.285
2018-11-03,375.2475769051546,12214.975,19081.941
2018-11-04,342.83522489354567,11590.552,18231.105
2018-11-05,501.44791595740077,11537.984,27369.756
2018-11-06,544.291008552398,15365.125,28165.536
2018-11-07,540.8676988053269,15848.197,28226.349
2018-11-08,543.346661526645,15807.624,27837.049
2018-11-09,534.5418765612707,16065.427,27272.082
2018-11-10,422.49359429502556,14680.855,20854.823
2018-11-11,357.95434710387497,12103.204,18545.553
2018-11-12,500.14387891538837,11898.207,27128.593
2018-11-13,533.3818060708799,15327.561,27333.891
2018-11-14,532.9210260045128,15577.565,27311.964
2018-11-15,536.3371679856447,15398.393,28135.176
2018-11-16,542.6786236136504,15779.173,28301.359
2018-11-17,433.16679338946403,14873.541,21706.206
2018-11-18,380.74013577566444,12850.89,20022.933
2018-11-19,534.035906676837,13429.089,28989.423
2018-11-20,561.30761700661,15524.533,29493.639
2018-11-21,561.8992519105592,15924.156,29267.577
2018-11-22,554.3498593671023,15530.506,28936.797
2018-11-23,552.430502373184,15508.456,28855.998
2018-11-24,429.38193402821446,14545.466,21840.439
2018-11-25,371.3774196199546,12428.815,19283.163
2018-11-26,525.8411528798142,12592.298,28447.334
2018-11-27,552.0900927788692,15572.116,28761.936
2018-11-28,560.4102447130431,15961.463,29245.847
2018-11-29,563.873588447195,16072.562,29283.692
2018-11-30,567.1144454588947,16238.118,29769.061
