Date,Total Load [MW],Forecast Total load [MW],Bidding zone
2018-10-01 00:00:00,26414.002,26398.998999999996,8
2018-10-01 00:15:00,25655.999999999996,25778.0,8
2018-10-01 00:30:00,25534.0,25458.999,8
2018-10-01 00:45:00,24914.998000000003,25141.0,8
2018-10-01 01:00:00,24809.999000000003,24827.999,8
2018-10-01 01:15:00,24710.999,24525.001,8
2018-10-01 01:30:00,24491.0,24238.0,8
2018-10-01 01:45:00,24161.001000000004,23972.001000000004,8
2018-10-01 02:00:00,24246.0,23738.0,8
2018-10-01 02:15:00,23969.001000000004,23543.999999999996,8
2018-10-01 02:30:00,23735.999,23401.999,8
2018-10-01 02:45:00,23920.999999999996,23318.0,8
2018-10-01 03:00:00,23893.000000000004,23288.0,8
2018-10-01 03:15:00,23625.999,23305.998999999996,8
2018-10-01 03:30:00,23915.001,23363.999999999996,8
2018-10-01 03:45:00,23829.0,23457.000000000004,8
2018-10-01 04:00:00,23853.0,23587.999,8
2018-10-01 04:15:00,24132.001000000004,23760.001000000004,8
2018-10-01 04:30:00,24379.999,23978.999999999996,8
2018-10-01 04:45:00,24628.001,24259.001,8
2018-10-01 05:00:00,25227.999,24663.000000000004,8
2018-10-01 05:15:00,25854.001000000004,25265.0,8
2018-10-01 05:30:00,26587.0,26139.0,8
2018-10-01 05:45:00,27779.0,27331.0,8
2018-10-01 06:00:00,29220.001,28771.999999999996,8
2018-10-01 06:15:00,30813.000000000004,30365.001,8
2018-10-01 06:30:00,32462.0,32014.0,8
2018-10-01 06:45:00,34083.998999999996,33636.0,8
2018-10-01 07:00:00,35655.001,35207.0,8
2018-10-01 07:15:00,37162.0,36714.001,8
2018-10-01 07:30:00,38594.0,38146.0,8
2018-10-01 07:45:00,39488.0,39490.998999999996,8
2018-10-01 08:00:00,40725.001000000004,40728.001000000004,8
2018-10-01 08:15:00,41833.0,41836.0,8
2018-10-01 08:30:00,42728.998999999996,42793.0,8
2018-10-01 08:45:00,43322.001,43580.0,8
2018-10-01 09:00:00,43428.998999999996,44180.0,8
2018-10-01 09:15:00,43853.0,44580.999,8
2018-10-01 09:30:00,44056.0,44770.999,8
2018-10-01 09:45:00,44662.00000000001,44752.0,8
2018-10-01 10:00:00,44199.0,44599.998999999996,8
2018-10-01 10:15:00,44217.99999999999,44408.00000000001,8
2018-10-01 10:30:00,43962.998999999996,44268.00000000001,8
2018-10-01 10:45:00,43911.001000000004,44241.0,8
2018-10-01 11:00:00,44034.999,44264.0,8
2018-10-01 11:15:00,44586.00000000001,44240.0,8
2018-10-01 11:30:00,44175.001000000004,44075.001,8
2018-10-01 11:45:00,43483.0,43705.0,8
2018-10-01 12:00:00,42974.998999999996,43197.0,8
2018-10-01 12:15:00,42996.998999999996,42648.001000000004,8
2018-10-01 12:30:00,43087.998999999996,42158.0,8
2018-10-01 12:45:00,42188.0,41808.001,8
2018-10-01 13:00:00,42472.001000000004,41622.001000000004,8
2018-10-01 13:15:00,42322.001000000004,41603.998999999996,8
2018-10-01 13:30:00,42486.00000000001,41760.00000000001,8
2018-10-01 13:45:00,42813.998999999996,42085.0,8
2018-10-01 14:00:00,43243.998999999996,42515.0,8
2018-10-01 14:15:00,43705.0,42976.00000000001,8
2018-10-01 14:30:00,44122.001,43392.999,8
2018-10-01 14:45:00,44721.998999999996,43707.0,8
2018-10-01 15:00:00,44891.00000000001,43925.0,8
2018-10-01 15:15:00,44889.99800000001,44072.001000000004,8
2018-10-01 15:30:00,45018.0,44172.001,8
2018-10-01 15:45:00,44817.999,44242.001000000004,8
2018-10-01 16:00:00,44490.0,44286.001,8
2018-10-01 16:15:00,44550.00000000001,44298.998999999996,8
2018-10-01 16:30:00,44650.99999999999,44279.001,8
2018-10-01 16:45:00,44381.998999999996,44220.99999999999,8
2018-10-01 17:00:00,43783.99900000001,44112.99999999999,8
2018-10-01 17:15:00,43621.0,43939.0,8
2018-10-01 17:30:00,42947.001,43685.99900000001,8
2018-10-01 17:45:00,42610.0,43360.998999999996,8
2018-10-01 18:00:00,41941.001000000004,43059.002,8
2018-10-01 18:15:00,41972.0,42896.0,8
2018-10-01 18:30:00,42257.0,42988.99999999999,8
2018-10-01 18:45:00,43119.0,43403.999,8
2018-10-01 19:00:00,43936.0,44008.001,8
2018-10-01 19:15:00,44613.001000000004,44615.001,8
2018-10-01 19:30:00,44564.0,45043.00000000001,8
2018-10-01 19:45:00,44463.001000000004,45149.001000000004,8
2018-10-01 20:00:00,43870.0,44962.998999999996,8
2018-10-01 20:15:00,43015.998999999996,44554.0,8
2018-10-01 20:30:00,42324.0,43996.0,8
2018-10-01 20:45:00,41694.0,43347.99999999999,8
2018-10-01 21:00:00,40699.0,42620.998999999996,8
2018-10-01 21:15:00,40026.0,41815.0,8
2018-10-01 21:30:00,39360.0,40931.001,8
2018-10-01 21:45:00,38404.001000000004,39975.0,8
2018-10-01 22:00:00,37406.998999999996,38978.0,8
2018-10-01 22:15:00,36398.999,37978.999,8
2018-10-01 22:30:00,35330.998999999996,37014.0,8
2018-10-01 22:45:00,34545.999,36110.0,8
2018-10-01 23:00:00,33877.001000000004,35238.0,8
2018-10-01 23:15:00,33211.0,34356.001,8
2018-10-01 23:30:00,32390.0,33423.999,8
2018-10-01 23:45:00,31724.999000000003,32411.000999999997,8
2018-10-02 00:00:00,30642.000000000004,31328.0,8
2018-10-02 00:15:00,29756.001,30836.0,8
2018-10-02 00:30:00,29379.999,30426.0,8
2018-10-02 00:45:00,28987.000999999997,30015.999,8
2018-10-02 01:00:00,28290.999999999996,29617.0,8
2018-10-02 01:15:00,28356.001,29240.999999999996,8
2018-10-02 01:30:00,28042.0,28898.998999999996,8
2018-10-02 01:45:00,27348.000000000004,28598.999000000003,8
2018-10-02 02:00:00,27294.0,28338.0,8
2018-10-02 02:15:00,27012.0,28112.0,8
2018-10-02 02:30:00,26995.999000000003,27914.999,8
2018-10-02 02:45:00,26860.999999999996,27744.000999999997,8
2018-10-02 03:00:00,26676.000999999997,27604.0,8
