Date,Energy [MWh],Min load [MW],Max load [MW]
2019-06-01,111.604854375,3331.32,5507.64
2019-06-02,98.246061,3060.415,4934.723
2019-06-03,119.05512675000003,3065.89,6170.959
2019-06-04,126.141703125,3645.33,6376.615
2019-06-05,127.672307875,3654.91,6560.85
2019-06-06,125.29034524999999,3660.527,6437.239
2019-06-07,128.468822125,3745.753,6654.978
2019-06-08,116.852060875,3640.998,5804.165
2019-06-09,107.52057425,3296.11,5518.099
2019-06-10,135.211089875,3604.375,7175.405
2019-06-11,141.970415125,4022.604,7519.633
2019-06-12,144.386924625,4147.437,7543.604
2019-06-13,147.15101837499998,4164.015,7632.048
2019-06-14,150.294016875,4259.954,7969.048
2019-06-15,136.87996662499998,4285.407,6796.725
2019-06-16,117.49268862500001,3613.538,5734.639
2019-06-17,140.04861525000004,3707.616,7413.893
2019-06-18,148.47007075,4243.282,7795.839
2019-06-19,148.999498375,4372.231,7852.652
2019-06-20,149.82889274999997,4294.833,7722.394
2019-06-21,148.09124937500002,4335.862,7733.663
2019-06-22,134.186878,4301.432,6661.881
2019-06-23,119.47445025,3751.743,5792.118
2019-06-24,148.20282824999998,3954.036,7894.322
2019-06-25,154.8432355,4415.586,8171.311
2019-06-26,159.99583424999994,4405.371,8618.656
2019-06-27,163.536872125,4512.227,8667.259
2019-06-28,165.316189125,4748.216,8722.331
2019-06-29,141.70960687500002,4554.743,6984.073
2019-06-30,125.49109225000001,3937.272,6144.391
