Date,Energy [MWh],Min load [MW],Max load [MW]
2019-02-01,140.86906449999998,3815.906,7317.556
2019-02-02,122.291122125,3628.038,6635.63
2019-02-03,114.51152475,3391.536,6188.912
2019-02-04,141.54184049999998,3396.74,7593.55
2019-02-05,144.293749375,3996.465,7512.794
2019-02-06,145.55971212500003,3903.667,7748.982
2019-02-07,141.37625562500003,3885.866,7629.201
2019-02-08,143.44624025000002,3809.908,7672.687
2019-02-09,128.26781325000002,4068.689,6825.361
2019-02-10,113.36155274999999,3521.472,6227.575
2019-02-11,140.512922875,3446.204,7451.785
2019-02-12,143.18705787499997,3853.203,7593.37
2019-02-13,147.30467249999998,3916.533,7829.879
2019-02-14,143.64365650000002,3903.027,7498.764
2019-02-15,142.60354050000004,4028.75,7509.073
2019-02-16,123.81288987499998,3806.827,6589.782
2019-02-17,109.39483562500001,3335.934,5925.75
2019-02-18,130.263543875,3303.041,7184.595
2019-02-19,136.449352,3834.988,7481.629
2019-02-20,139.76421575,3865.227,7451.6
2019-02-21,139.50537500000002,3925.336,7403.701
2019-02-22,133.91824062500004,3702.633,7093.703
2019-02-23,126.67339349999999,3598.429,6888.389
2019-02-24,113.808579,3351.186,6051.636
2019-02-25,139.74814600000002,3432.302,7675.968
2019-02-26,137.14826312500003,3642.711,7350.034
2019-02-27,135.91193324999998,3723.587,7193.503
2019-02-28,136.9026565,3783.011,7269.517
