Date,Energy [MWh],Min load [MW],Max load [MW]
2018-10-01,131.62292575,3546.781,6893.195
2018-10-02,128.766524,3691.41,6623.324
2018-10-03,131.77738487500002,3792.819,6947.718
2018-10-04,131.167345,3815.933,6785.398
2018-10-05,126.83849174999999,3690.508,6645.684
2018-10-06,113.05708687499998,3552.938,5955.285
2018-10-07,104.97675212500002,3259.513,5371.161
2018-10-08,127.81377587500002,3344.032,6773.632
2018-10-09,132.98419337499996,3888.264,6870.681
2018-10-10,131.84094812499998,3888.96,6864.348
2018-10-11,129.18390462499997,3850.304,6807.948
2018-10-12,130.2169605,3854.935,6717.612
2018-10-13,113.60612075000002,3658.04,5822.484
2018-10-14,101.46420375,3281.802,5333.213
2018-10-15,127.59968637499999,3241.346,6683.02
2018-10-16,128.4742485,3708.008,6832.721
2018-10-17,128.502255875,3747.674,6834.105
2018-10-18,131.436021875,3751.987,6801.963
2018-10-19,129.85600525,3800.694,6830.282
2018-10-20,115.13113412500002,3704.201,5974.179
2018-10-21,101.95329824999999,3297.904,5311.475
2018-10-22,121.72048537500001,3232.075,6472.47
2018-10-23,124.57216975,3521.618,6515.653
2018-10-24,124.462171625,3489.504,6657.693
2018-10-25,128.50103737499998,3651.624,6638.56
2018-10-26,125.61848675,3726.865,6677.703
2018-10-27,111.89733512499998,3512.468,5822.143
2018-10-28,102.79418325,3251.092,5351.727
2018-10-29,123.02788675000001,3323.047,6456.99
2018-10-30,119.10068699999998,3483.208,6324.354
2018-10-31,123.05435962500002,3491.514,6504.921
