Date,Energy [MWh],Min load [MW],Max load [MW]
2018-08-01,159.54869250000004,4534.915,8254.919
2018-08-02,159.02167012499999,4696.542,8796.959
2018-08-03,147.59635,4534.831,8052.528
2018-08-04,130.05732737499997,4117.234,6575.653
2018-08-05,117.47879375,3657.165,6033.192
2018-08-06,145.43743899999998,4016.785,7550.168
2018-08-07,148.834549125,4371.636,7867.952
2018-08-08,145.79629950000003,4335.475,7750.044
2018-08-09,142.53576725000002,4106.836,7415.654
2018-08-10,143.57411162499997,4466.322,7393.799
2018-08-11,126.92931887499999,3987.588,6277.68
2018-08-12,113.208431625,3558.463,5793.291
2018-08-13,125.90308950000001,3809.441,6353.123
2018-08-14,112.00469475000001,3636.291,5859.93
2018-08-15,91.94304100000001,3084.75,4626.573
2018-08-16,106.31217199999999,3108.169,5766.058
2018-08-17,112.15879824999999,3384.452,5730.645
2018-08-18,105.72997949999998,3363.337,5277.848
2018-08-19,94.34046137500002,2880.592,5024.14
2018-08-20,111.14590425000002,3191.143,5937.229
2018-08-21,116.80065337499998,3328.351,6326.353
2018-08-22,122.00883925000002,3619.147,6229.802
2018-08-23,122.033199125,3661.772,6253.225
2018-08-24,122.685168125,3693.736,6221.15
2018-08-25,113.41888924999999,3730.229,5656.357
2018-08-26,96.38136349999996,3208.858,5046.026
2018-08-27,116.30891212499999,3152.874,6063.838
2018-08-28,119.52866212499998,3259.498,6360.833
2018-08-29,130.366740375,3552.218,6839.452
2018-08-30,135.36941287500002,4016.998,6933.645
2018-08-31,131.931793125,4096.83,6793.127
