Date,Energy [MWh],Min load [MW],Max load [MW]
2018-07-01,107.26170499999999,3300.824,5433.215
2018-07-02,131.57408999999996,3519.146,6937.246
2018-07-03,140.94383962499998,3933.752,7376.764
2018-07-04,149.96069574999996,4204.873,7998.562
2018-07-05,149.43646825000002,4163.929,7823.192
2018-07-06,148.87475287499998,4121.161,7869.29
2018-07-07,124.213575375,3991.41,6566.145
2018-07-08,106.52761099999998,3254.251,5492.403
2018-07-09,133.73430850000003,3488.086,6959.461
2018-07-10,142.881902125,4025.798,7543.38
2018-07-11,143.49121112499998,4188.842,7309.48
2018-07-12,149.91974225,4108.535,7913.063
2018-07-13,151.59219325,4324.089,8059.192
2018-07-14,133.43109099999998,3958.227,6707.528
2018-07-15,121.8050655,3583.386,6050.784
2018-07-16,138.91352049999998,3793.969,7406.741
2018-07-17,147.90695612500005,4221.326,7798.786
2018-07-18,145.52932325,4096.672,7713.724
2018-07-19,149.594698875,4195.931,7921.023
2018-07-20,155.28327975,4391.649,7956.823
2018-07-21,131.900633625,4237.225,6613.792
2018-07-22,117.480019125,3698.054,5870.707
2018-07-23,139.91913825,4042.602,7648.66
2018-07-24,135.55096674999996,3670.64,7138.386
2018-07-25,140.62649024999996,4077.173,7386.461
2018-07-26,145.12690875000004,4012.592,7978.734
2018-07-27,146.321758125,4237.641,7714.108
2018-07-28,132.17386349999998,4182.669,6604.825
2018-07-29,118.97851050000001,3658.595,6056.798
2018-07-30,149.740639875,3941.691,8105.618
2018-07-31,153.57815525000004,4249.342,8079.958
