Date,Energy [MWh],Min load [MW],Max load [MW]
2018-11-01,105.860735,3372.386,5554.782
2018-11-02,118.70025637500002,3278.093,6340.225
2018-11-03,109.85538562500003,3375.877,5900.296
2018-11-04,103.096427875,3211.645,5362.643
2018-11-05,123.32291787499996,3128.632,6644.831
2018-11-06,127.42982750000003,3572.234,6682.534
2018-11-07,127.28028450000001,3569.454,6672.685
2018-11-08,127.46100625000001,3586.619,6696.561
2018-11-09,126.738520875,3611.989,6721.086
2018-11-10,116.27506062499998,3638.407,6089.882
2018-11-11,105.830767375,3405.819,5575.237
2018-11-12,125.12590575,3296.015,6704.86
2018-11-13,129.28892837499998,3715.221,6809.363
2018-11-14,131.579615625,3661.611,6957.272
2018-11-15,131.679905625,3548.554,6990.917
2018-11-16,129.69542675000002,3520.164,6918.916
2018-11-17,120.49000237500002,3543.866,6398.641
2018-11-18,110.59427725,3359.39,5827.873
2018-11-19,133.08970225000002,3306.578,7342.12
2018-11-20,135.82429512499996,3775.138,7228.745
2018-11-21,136.569461875,3762.79,7211.49
2018-11-22,135.33163175,3740.334,7114.149
2018-11-23,134.177517875,3794.957,7078.511
2018-11-24,117.11838662500001,3603.163,6119.553
2018-11-25,106.336829625,3220.652,5749.531
2018-11-26,128.659850875,3313.155,6952.799
2018-11-27,136.053439375,3606.836,7230.18
2018-11-28,138.15695650000004,3588.083,7384.815
2018-11-29,128.035221125,3486.374,6965.891
2018-11-30,119.901257,3115.891,6558.1
