Date,Energy [MWh],Min load [MW],Max load [MW]
2019-01-01,108.500675875,3502.161,5538.9
2019-01-02,132.23672475,3198.043,7192.907
2019-01-03,139.00456325000002,3449.395,7613.443
2019-01-04,143.44128412499998,3538.832,7785.42
2019-01-05,128.14722925,3623.821,6914.275
2019-01-06,116.22331475,3390.737,6159.166
2019-01-07,144.84033125000002,3496.405,7780.52
2019-01-08,151.86887487500002,3941.022,8103.967
2019-01-09,151.58377912500004,3949.519,8050.215
2019-01-10,149.35676387500004,3846.37,8016.963
2019-01-11,149.64409937500002,3807.521,7916.948
2019-01-12,133.94922225,3787.317,7259.947
2019-01-13,121.12427325,3674.16,6496.743
2019-01-14,146.24184937500002,3636.201,7749.222
2019-01-15,146.21140524999996,3882.608,7754.117
2019-01-16,146.42530712499996,3879.507,7792.033
2019-01-17,142.84108237499998,3749.947,7817.926
2019-01-18,142.31140275,3751.25,7545.985
2019-01-19,126.67196525000003,3557.459,6850.183
2019-01-20,115.74631699999999,3524.712,6259.996
2019-01-21,141.15128587499999,3500.203,7671.114
2019-01-22,146.69051737499998,3829.968,7879.492
2019-01-23,147.2914215,3920.613,7944.18
2019-01-24,149.457151875,3828.194,8045.497
2019-01-25,148.78564887500005,3944.238,7792.324
2019-01-26,130.45029100000002,3810.398,6898.974
2019-01-27,116.90884375,3494.921,6189.218
2019-01-28,140.595475125,3435.599,7690.133
2019-01-29,144.8777145,3759.697,7697.899
2019-01-30,147.23981050000003,3811.717,7947.622
2019-01-31,146.60625675,3949.863,7828.192
