2018-07-01,378.8206375,12705.871,18581.55
2018-07-02,543.11474375,13940.897,29533.355
2018-07-03,596.2635087499999,17678.458,31387.224
2018-07-04,597.5263406250001,17952.994,31084.37
2018-07-05,596.9115937499998,18227.211,30808.67
2018-07-06,587.3009277500001,18139.719,30523.431
2018-07-07,465.59213187499995,16698.628,22333.97
2018-07-08,403.21792225,14061.786,19926.268
2018-07-09,568.4180592499999,14883.06,30325.796
2018-07-10,595.4981301249999,17684.425,31427.937
2018-07-11,570.1589805,17952.7,29182.34
2018-07-12,575.8371391249999,17585.488,29594.597
2018-07-13,575.447505125,17703.297,29862.756
2018-07-14,467.00737612499995,16612.081,22709.461
2018-07-15,382.6185685,13101.757,18651.971
2018-07-16,530.308965875,14095.207,29269.888
2018-07-17,569.419618625,16730.574,29576.304
2018-07-18,590.9162796249998,17571.833,30773.498
2018-07-19,599.654083125,17807.072,31290.503
2018-07-20,619.2325526250002,18511.434,32148.05
2018-07-21,447.32299925,16412.197,22498.697
2018-07-22,393.4268442500001,13663.548,19270.613
2018-07-23,554.49971025,14255.853,29870.772
2018-07-24,578.85254875,16784.264,30411.162
2018-07-25,589.870521875,17410.674,31245.221
2018-07-26,596.0487412499999,17887.838,31308.391
2018-07-27,588.7010228749999,17863.106,30298.013
2018-07-28,485.51933212500006,17306.924,23675.695
2018-07-29,415.90396024999995,14739.42,20997.83
2018-07-30,585.8027764999998,15268.932,31697.335
2018-07-31,623.0205359999999,18037.406,32747.137
