2019-02-01,580.707925,16047.991,31159.178
2019-02-02,448.6056635,14880.996,23192.185
2019-02-03,381.17059900000004,12710.508,20096.787
2019-02-04,538.713821125,12782.368,29329.113
2019-02-05,566.8145874999999,15374.715,30397.176
2019-02-06,570.3604493749999,15702.109,30484.169
2019-02-07,574.52865175,15973.181,30191.393
2019-02-08,570.5380660000001,16130.331,30421.045
2019-02-09,447.85698525000004,15267.807,23445.695
2019-02-10,377.04153437499997,12468.679,19756.822
2019-02-11,527.276713,12406.753,29330.019
2019-02-12,558.9980366249998,15141.355,29566.602
2019-02-13,564.317414625,15720.161,29937.405
2019-02-14,561.727551875,15879.465,29245.049
2019-02-15,548.067143,15653.706,29300.37
2019-02-16,428.29232675,14600.41,22269.795
2019-02-17,370.93706025,12594.0,20079.101
2019-02-18,527.2782725,12742.604,28455.908
2019-02-19,554.521028125,15200.677,29203.155
2019-02-20,551.673107375,15356.742,29115.775
2019-02-21,540.090376875,15526.241,27949.431
2019-02-22,541.371366125,15465.736,29208.34
2019-02-23,422.40508137499995,14681.427,21640.302
2019-02-24,363.58026262499993,12280.491,19902.628
2019-02-25,510.269407,12056.602,27707.564
2019-02-26,539.80138,14959.793,28375.029
2019-02-27,551.6852683749999,15359.678,29102.429
2019-02-28,548.3824960000001,15612.043,29216.835
