Date,Total Load [MW],Forecast Total load [MW],Bidding zone
2018-08-01 00:00:00,2730.121,2702.745,Sicily
2018-08-01 00:15:00,2647.95,2604.658,Sicily
2018-08-01 00:30:00,2608.128,2557.855,Sicily
2018-08-01 00:45:00,2538.568,2503.659,Sicily
2018-08-01 01:00:00,2516.67,2472.192,Sicily
2018-08-01 01:15:00,2477.579,2427.669,Sicily
2018-08-01 01:30:00,2452.472,2389.718,Sicily
2018-08-01 01:45:00,2406.383,2344.647,Sicily
2018-08-01 02:00:00,2369.717,2315.779,Sicily
2018-08-01 02:15:00,2355.554,2299.694,Sicily
2018-08-01 02:30:00,2329.399,2277.651,Sicily
2018-08-01 02:45:00,2315.317,2262.046,Sicily
2018-08-01 03:00:00,2300.047,2235.03,Sicily
2018-08-01 03:15:00,2253.081,2197.897,Sicily
2018-08-01 03:30:00,2247.38,2191.328,Sicily
2018-08-01 03:45:00,2240.862,2174.827,Sicily
2018-08-01 04:00:00,2215.513,2149.815,Sicily
2018-08-01 04:15:00,2201.211,2128.694,Sicily
2018-08-01 04:30:00,2178.115,2118.151,Sicily
2018-08-01 04:45:00,2184.387,2132.696,Sicily
2018-08-01 05:00:00,2227.985,2144.051,Sicily
2018-08-01 05:15:00,2203.029,2122.728,Sicily
2018-08-01 05:30:00,2204.907,2137.712,Sicily
2018-08-01 05:45:00,2223.605,2153.972,Sicily
2018-08-01 06:00:00,2247.71,2137.868,Sicily
2018-08-01 06:15:00,2199.458,2100.948,Sicily
2018-08-01 06:30:00,2211.499,2117.922,Sicily
2018-08-01 06:45:00,2260.144,2166.999,Sicily
2018-08-01 07:00:00,2292.867,2201.335,Sicily
2018-08-01 07:15:00,2342.268,2252.001,Sicily
2018-08-01 07:30:00,2439.289,2348.69,Sicily
2018-08-01 07:45:00,2546.396,2455.248,Sicily
2018-08-01 08:00:00,2633.646,2542.67,Sicily
2018-08-01 08:15:00,2701.935,2611.631,Sicily
2018-08-01 08:30:00,2793.363,2702.705,Sicily
2018-08-01 08:45:00,2861.058,2770.495,Sicily
2018-08-01 09:00:00,2946.643,2855.315,Sicily
2018-08-01 09:15:00,3012.396,2920.657,Sicily
2018-08-01 09:30:00,3068.873,2960.501,Sicily
2018-08-01 09:45:00,3116.415,3005.096,Sicily
2018-08-01 10:00:00,3095.783,3016.978,Sicily
2018-08-01 10:15:00,3127.896,3062.94,Sicily
2018-08-01 10:30:00,3131.577,3083.705,Sicily
2018-08-01 10:45:00,3170.178,3110.091,Sicily
2018-08-01 11:00:00,3135.2,3088.911,Sicily
2018-08-01 11:15:00,3133.836,3090.754,Sicily
2018-08-01 11:30:00,3148.907,3098.079,Sicily
2018-08-01 11:45:00,3170.636,3097.783,Sicily
2018-08-01 12:00:00,3107.908,3074.498,Sicily
