Date,Total Load [MW],Forecast Total load [MW],Bidding zone
2018-12-01 00:00:00,1952.28,1970.909,Sicily
2018-12-01 00:15:00,1871.488,1916.009,Sicily
2018-12-01 00:30:00,1831.879,1881.451,Sicily
2018-12-01 00:45:00,1798.575,1847.883,Sicily
2018-12-01 01:00:00,1772.879,1818.592,Sicily
2018-12-01 01:15:00,1734.147,1770.366,Sicily
2018-12-01 01:30:00,1704.773,1733.639,Sicily
2018-12-01 01:45:00,1686.241,1715.06,Sicily
2018-12-01 02:00:00,1679.765,1714.532,Sicily
2018-12-01 02:15:00,1653.627,1691.728,Sicily
2018-12-01 02:30:00,1652.651,1681.701,Sicily
2018-12-01 02:45:00,1651.175,1657.226,Sicily
2018-12-01 03:00:00,1625.894,1638.047,Sicily
2018-12-01 03:15:00,1618.608,1629.519,Sicily
2018-12-01 03:30:00,1615.115,1624.025,Sicily
2018-12-01 03:45:00,1627.055,1636.177,Sicily
2018-12-01 04:00:00,1603.381,1615.417,Sicily
2018-12-01 04:15:00,1626.965,1620.976,Sicily
2018-12-01 04:30:00,1616.557,1614.31,Sicily
2018-12-01 04:45:00,1643.81,1641.344,Sicily
2018-12-01 05:00:00,1653.664,1637.671,Sicily
2018-12-01 05:15:00,1673.662,1653.276,Sicily
2018-12-01 05:30:00,1696.84,1678.546,Sicily
2018-12-01 05:45:00,1726.178,1727.276,Sicily
2018-12-01 06:00:00,1757.888,1758.981,Sicily
2018-12-01 06:15:00,1762.327,1763.392,Sicily
2018-12-01 06:30:00,1791.319,1792.369,Sicily
2018-12-01 06:45:00,1840.718,1841.763,Sicily
2018-12-01 07:00:00,1858.537,1859.559,Sicily
2018-12-01 07:15:00,1896.658,1897.669,Sicily
2018-12-01 07:30:00,1964.153,1965.171,Sicily
2018-12-01 07:45:00,2055.454,2056.493,Sicily
2018-12-01 08:00:00,2118.374,2119.421,Sicily
2018-12-01 08:15:00,2184.067,2185.123,Sicily
2018-12-01 08:30:00,2243.236,2244.299,Sicily
2018-12-01 08:45:00,2335.475,2336.559,Sicily
2018-12-01 09:00:00,2388.05,2386.964,Sicily
2018-12-01 09:15:00,2451.315,2477.054,Sicily
2018-12-01 09:30:00,2491.886,2538.537,Sicily
2018-12-01 09:45:00,2512.483,2587.739,Sicily
2018-12-01 10:00:00,2474.535,2559.586,Sicily
2018-12-01 10:15:00,2534.232,2598.88,Sicily
2018-12-01 10:30:00,2567.609,2609.901,Sicily
2018-12-01 10:45:00,2609.693,2637.016,Sicily
2018-12-01 11:00:00,2573.082,2637.676,Sicily
2018-12-01 11:15:00,2568.192,2631.338,Sicily
2018-12-01 11:30:00,2515.699,2576.85,Sicily
2018-12-01 11:45:00,2459.911,2493.722,Sicily
2018-12-01 12:00:00,2383.847,2417.458,Sicily
2018-12-01 12:15:00,2394.654,2405.006,Sicily
2018-12-01 12:30:00,2462.687,2432.792,Sicily
2018-12-01 12:45:00,2455.339,2401.101,Sicily
2018-12-01 13:00:00,2457.406,2403.405,Sicily
2018-12-01 13:15:00,2378.945,2348.236,Sicily
2018-12-01 13:30:00,2470.733,2409.841,Sicily
2018-12-01 13:45:00,2503.907,2446.615,Sicily
2018-12-01 14:00:00,2449.972,2407.27,Sicily
2018-12-01 14:15:00,2435.057,2408.945,Sicily
2018-12-01 14:30:00,2461.738,2411.916,Sicily
2018-12-01 14:45:00,2420.937,2360.548,Sicily
2018-12-01 15:00:00,2353.951,2329.987,Sicily
2018-12-01 15:15:00,2443.347,2414.62,Sicily
2018-12-01 15:30:00,2419.245,2366.466,Sicily
2018-12-01 15:45:00,2409.631,2356.964,Sicily
2018-12-01 16:00:00,2412.407,2373.838,Sicily
2018-12-01 16:15:00,2504.277,2438.375,Sicily
2018-12-01 16:30:00,2527.16,2435.856,Sicily
2018-12-01 16:45:00,2581.767,2490.631,Sicily
