Date,Total Load [MW],Forecast Total load [MW],Bidding zone
2019-03-01 00:00:00,2021.815,2040.972,Sicily
2019-03-01 00:15:00,1871.319,1894.957,Sicily
2019-03-01 00:30:00,1855.182,1890.822,Sicily
2019-03-01 00:45:00,1781.148,1807.827,Sicily
2019-03-01 01:00:00,1714.965,1739.611,Sicily
2019-03-01 01:15:00,1684.419,1708.056,Sicily
2019-03-01 01:30:00,1683.443,1693.66,Sicily
2019-03-01 01:45:00,1631.924,1648.157,Sicily
2019-03-01 02:00:00,1615.121,1626.598,Sicily
2019-03-01 02:15:00,1594.411,1603.91,Sicily
2019-03-01 02:30:00,1569.765,1587.647,Sicily
2019-03-01 02:45:00,1552.328,1555.94,Sicily
2019-03-01 03:00:00,1562.683,1556.167,Sicily
2019-03-01 03:15:00,1556.058,1546.963,Sicily
2019-03-01 03:30:00,1547.932,1542.683,Sicily
2019-03-01 03:45:00,1561.552,1553.363,Sicily
2019-03-01 04:00:00,1582.422,1564.793,Sicily
2019-03-01 04:15:00,1581.199,1565.951,Sicily
2019-03-01 04:30:00,1572.353,1552.09,Sicily
2019-03-01 04:45:00,1608.394,1584.7,Sicily
2019-03-01 05:00:00,1664.736,1619.069,Sicily
2019-03-01 05:15:00,1726.808,1666.523,Sicily
2019-03-01 05:30:00,1729.257,1682.335,Sicily
2019-03-01 05:45:00,1803.654,1764.459,Sicily
2019-03-01 06:00:00,1865.764,1826.982,Sicily
2019-03-01 06:15:00,1846.224,1809.577,Sicily
2019-03-01 06:30:00,1902.831,1866.702,Sicily
2019-03-01 06:45:00,1945.564,1910.091,Sicily
2019-03-01 07:00:00,2036.021,2000.259,Sicily
2019-03-01 07:15:00,2098.71,2063.124,Sicily
2019-03-01 07:30:00,2207.374,2171.199,Sicily
2019-03-01 07:45:00,2368.319,2330.777,Sicily
2019-03-01 08:00:00,2456.249,2418.502,Sicily
2019-03-01 08:15:00,2487.41,2456.836,Sicily
2019-03-01 08:30:00,2452.657,2438.575,Sicily
2019-03-01 08:45:00,2437.55,2461.411,Sicily
2019-03-01 09:00:00,2460.267,2504.143,Sicily
2019-03-01 09:15:00,2443.164,2498.016,Sicily
2019-03-01 09:30:00,2465.602,2516.945,Sicily
2019-03-01 09:45:00,2488.692,2537.582,Sicily
2019-03-01 10:00:00,2394.81,2465.878,Sicily
2019-03-01 10:15:00,2387.112,2458.811,Sicily
2019-03-01 10:30:00,2393.723,2455.442,Sicily
2019-03-01 10:45:00,2396.675,2439.192,Sicily
2019-03-01 11:00:00,2329.309,2350.83,Sicily
2019-03-01 11:15:00,2334.677,2349.057,Sicily
2019-03-01 11:30:00,2385.358,2385.049,Sicily
2019-03-01 11:45:00,2314.962,2321.164,Sicily
2019-03-01 12:00:00,2324.181,2330.452,Sicily
2019-03-01 12:15:00,2328.537,2334.867,Sicily
2019-03-01 12:30:00,2384.205,2390.734,Sicily
2019-03-01 12:45:00,2413.485,2420.139,Sicily
2019-03-01 13:00:00,2408.232,2414.908,Sicily
2019-03-01 13:15:00,2404.785,2411.476,Sicily
2019-03-01 13:30:00,2300.335,2351.671,Sicily
2019-03-01 13:45:00,2224.81,2278.801,Sicily
2019-03-01 14:00:00,2243.636,2281.599,Sicily
2019-03-01 14:15:00,2245.381,2277.144,Sicily
2019-03-01 14:30:00,2235.241,2264.138,Sicily
2019-03-01 14:45:00,2274.786,2298.205,Sicily
2019-03-01 15:00:00,2248.767,2276.209,Sicily
2019-03-01 15:15:00,2319.368,2336.133,Sicily
2019-03-01 15:30:00,2348.709,2352.421,Sicily
2019-03-01 15:45:00,2382.458,2406.901,Sicily
2019-03-01 16:00:00,2417.043,2422.261,Sicily
2019-03-01 16:15:00,2444.939,2442.334,Sicily
2019-03-01 16:30:00,2415.615,2410.89,Sicily
2019-03-01 16:45:00,2450.345,2435.196,Sicily
2019-03-01 17:00:00,2465.041,2441.971,Sicily
2019-03-01 17:15:00,2515.519,2484.189,Sicily
2019-03-01 17:30:00,2532.267,2506.297,Sicily
2019-03-01 17:45:00,2624.054,2580.794,Sicily
2019-03-01 18:00:00,2715.455,2657.44,Sicily
2019-03-01 18:15:00,2822.834,2763.361,Sicily
2019-03-01 18:30:00,2854.197,2794.863,Sicily
2019-03-01 18:45:00,2907.987,2848.181,Sicily
2019-03-01 19:00:00,2937.915,2886.447,Sicily
2019-03-01 19:15:00,2990.31,2954.852,Sicily
2019-03-01 19:30:00,2977.116,2967.74,Sicily
2019-03-01 19:45:00,2985.801,3004.871,Sicily
2019-03-01 20:00:00,3030.879,3052.332,Sicily
2019-03-01 20:15:00,3007.17,3024.343,Sicily
2019-03-01 20:30:00,2948.74,2979.554,Sicily
2019-03-01 20:45:00,2926.441,2957.626,Sicily
2019-03-01 21:00:00,2907.465,2939.095,Sicily
2019-03-01 21:15:00,2830.194,2870.11,Sicily
2019-03-01 21:30:00,2778.584,2823.555,Sicily
2019-03-01 21:45:00,2742.268,2787.78,Sicily
2019-03-01 22:00:00,2722.111,2768.494,Sicily
2019-03-01 22:15:00,2639.64,2685.85,Sicily
2019-03-01 22:30:00,2543.137,2588.882,Sicily
2019-03-01 22:45:00,2445.058,2490.232,Sicily
2019-03-01 23:00:00,2360.088,2404.886,Sicily
2019-03-01 23:15:00,2235.788,2281.191,Sicily
2019-03-01 23:30:00,2167.918,2205.319,Sicily
2019-03-01 23:45:00,2085.518,2122.688,Sicily
2019-03-02 00:00:00,2021.079,2033.713,Sicily
2019-03-02 00:15:00,1959.257,1988.092,Sicily
2019-03-02 00:30:00,1813.175,1858.045,Sicily
2019-03-02 00:45:00,1778.095,1822.488,Sicily
2019-03-02 01:00:00,1710.203,1750.265,Sicily
2019-03-02 01:15:00,1638.805,1688.221,Sicily
2019-03-02 01:30:00,1605.842,1646.405,Sicily
2019-03-02 01:45:00,1568.46,1598.982,Sicily
2019-03-02 02:00:00,1550.353,1578.149,Sicily
2019-03-02 02:15:00,1526.967,1556.219,Sicily
2019-03-02 02:30:00,1535.945,1558.105,Sicily
2019-03-02 02:45:00,1503.967,1523.356,Sicily
2019-03-02 03:00:00,1507.004,1521.843,Sicily
2019-03-02 03:15:00,1503.533,1501.429,Sicily
2019-03-02 03:30:00,1484.103,1495.972,Sicily
2019-03-02 03:45:00,1462.972,1485.136,Sicily
2019-03-02 04:00:00,1487.94,1501.414,Sicily
2019-03-02 04:15:00,1468.812,1481.802,Sicily
