Time,Day ahead forecast,Hour ahead forecast,Current demand
00:00,29631,30537,30022
00:05,27425,29904,29775
00:10,27425,29904,29608
00:15,27425,29904,29434
00:20,27425,29495,29244
00:25,27425,29495,29092
00:30,27425,29495,28938
00:35,27425,28634,28790
00:40,27425,28634,28676
00:45,27425,28634,28507
00:50,27425,28243,28348
00:55,27425,28243,28173
01:00,27425,28243,28021
01:05,25746,27886,27884
01:10,25746,27886,27761
01:15,25746,27886,27615
01:20,25746,27531,27457
01:25,25746,27531,27361
01:30,25746,27531,27296
01:35,25746,27074,27170
01:40,25746,27074,27015
01:45,25746,27074,26873
01:50,25746,26736,26756
01:55,25746,26736,26697
02:00,25746,26736,26588
02:05,24665,26455,26458
02:10,24665,26455,26349
02:15,24665,26455,26291
02:20,24665,26131,26227
02:25,24665,26131,26141
02:30,24665,26131,26037
02:35,24665,26053,25891
02:40,24665,26053,25825
02:45,24665,26053,25759
02:50,24665,25728,25692
02:55,24665,25728,25586
03:00,24665,25728,25472
03:05,23778,25490,25392
03:10,23778,25490,25374
03:15,23778,25490,25261
03:20,23778,25296,25215
03:25,23778,25296,25140
03:30,23778,25296,25112
03:35,23778,25043,25074
03:40,23778,25043,24990
03:45,23778,25043,24914
03:50,23778,24867,24878
03:55,23778,24867,24785
04:00,23778,24867,24734
04:05,23386,24792,24682
04:10,23386,24792,24661
04:15,23386,24792,24634
04:20,23386,24650,24643
04:25,23386,24650,24570
04:30,23386,24650,24511
04:35,23386,24501,24548
04:40,23386,24501,24549
04:45,23386,24501,24540
04:50,23386,24454,24524
04:55,23386,24454,24492
05:00,23386,24454,24497
05:05,23570,24537,24549
05:10,23570,24537,24629
05:15,23570,24537,24626
05:20,23570,24566,24646
05:25,23570,24566,24648
05:30,23570,24566,24659
05:35,23570,24592,24704
05:40,23570,24592,24708
05:45,23570,24592,24720
05:50,23570,24682,24757
05:55,23570,24682,24740
06:00,23570,24682,24737
06:05,23204,24838,24829
06:10,23204,24838,24877
06:15,23204,24838,24858
06:20,23204,24554,24769
06:25,23204,24554,24668
06:30,23204,24554,24603
06:35,23204,24547,24547
06:40,23204,24547,24516
06:45,23204,24547,24484
06:50,23204,24507,24479
06:55,23204,24507,24474
07:00,23204,24507,24466
07:05,23568,24811,24560
07:10,23568,24811,24670
07:15,23568,24811,24709
07:20,23568,24935,24717
07:25,23568,24935,24732
07:30,23568,24935,24771
07:35,23568,25045,24808
07:40,23568,25045,24847
07:45,23568,25045,24919
07:50,23568,25105,24986
07:55,23568,25105,25038
08:00,23568,25105,25149
08:05,24461,25416,25268
08:10,24461,25416,25400
08:15,24461,25416,25474
08:20,24461,25680,25570
08:25,24461,25680,25637
08:30,24461,25680,25693
08:35,24461,25950,25809
08:40,24461,25950,26027
08:45,24461,25950,26077
08:50,24461,26286,26121
08:55,24461,26286,26211
09:00,24461,26286,26355
09:05,25641,26606,26444
09:10,25641,26606,26544
09:15,25641,26606,26558
09:20,25641,26942,26640
