Time,Day ahead forecast,Hour ahead forecast,Current demand
00:00,22878,21995,21794
00:05,21616,21736,21694
00:10,21616,21736,21597
00:15,21616,21736,21475
00:20,21616,21484,21390
00:25,21616,21484,21247
00:30,21616,21484,21123
00:35,21616,21098,21020
00:40,21616,21098,20968
00:45,21616,21098,20887
00:50,21616,20764,20786
00:55,21616,20764,20727
01:00,21616,20764,20653
01:05,20688,20503,20572
01:10,20688,20503,20509
01:15,20688,20503,20457
01:20,20688,20294,20382
01:25,20688,20294,20309
01:30,20688,20294,20218
01:35,20688,20070,20155
01:40,20688,20070,20102
01:45,20688,20070,19988
01:50,20688,19917,19925
01:55,20688,19917,19865
02:00,20688,19917,19815
02:05,20115,19746,19761
02:10,20115,19746,19752
02:15,20115,19746,19723
02:20,20115,19633,19669
02:25,20115,19633,19631
02:30,20115,19633,19618
02:35,20115,19544,19561
02:40,20115,19544,19537
02:45,20115,19544,19520
02:50,20115,19433,19454
02:55,20115,19433,19421
03:00,20115,19433,19407
03:05,19855,19381,19379
03:10,19855,19381,19396
03:15,19855,19381,19371
03:20,19855,19339,19354
03:25,19855,19339,19378
03:30,19855,19339,19361
03:35,19855,19296,19357
03:40,19855,19296,19346
03:45,19855,19296,19373
03:50,19855,19319,19390
03:55,19855,19319,19384
04:00,19855,19319,19396
04:05,19987,19472,19441
04:10,19987,19472,19491
04:15,19987,19472,19529
04:20,19987,19526,19552
04:25,19987,19526,19596
04:30,19987,19526,19611
04:35,19987,19624,19633
04:40,19987,19624,19676
04:45,19987,19624,19705
04:50,19987,19787,19735
04:55,19987,19787,19780
05:00,19987,19787,19806
05:05,20629,20031,19928
05:10,20629,20031,20059
05:15,20629,20031,20107
05:20,20629,20180,20153
05:25,20629,20180,20214
05:30,20629,20180,20273
05:35,20629,20322,20347
05:40,20629,20322,20409
05:45,20629,20322,20455
05:50,20629,20578,20483
05:55,20629,20578,20571
06:00,20629,20578,20703
06:05,21709,21030,20886
06:10,21709,21030,21057
06:15,21709,21030,21151
06:20,21709,21324,21233
06:25,21709,21324,21315
06:30,21709,21324,21348
06:35,21709,21496,21443
06:40,21709,21496,21540
06:45,21709,21496,21555
06:50,21709,21536,21565
06:55,21709,21536,21612
07:00,21709,21536,21677
