Time,Day ahead forecast,Hour ahead forecast,Current demand
00:00,21403,20935,20796
00:05,20868,20705,20714
00:10,20868,20705,20657
00:15,20868,20705,20577
00:20,20868,20461,20427
00:25,20868,20461,20334
00:30,20868,20461,20262
00:35,20868,20190,20147
00:40,20868,20190,20078
00:45,20868,20190,20025
00:50,20868,19878,19931
00:55,20868,19878,19842
01:00,20868,19878,19746
01:05,20009,19667,19651
01:10,20009,19667,19616
01:15,20009,19667,19564
01:20,20009,19453,19505
01:25,20009,19453,19421
01:30,20009,19453,19378
01:35,20009,19243,19339
01:40,20009,19243,19318
01:45,20009,19243,19249
01:50,20009,19132,19198
01:55,20009,19132,19150
02:00,20009,19132,19087
02:05,19423,19101,19054
02:10,19423,19101,19005
02:15,19423,19101,18970
02:20,19423,18965,18932
02:25,19423,18965,18890
02:30,19423,18965,18860
02:35,19423,18842,18827
02:40,19423,18842,18800
02:45,19423,18842,18770
02:50,19423,18748,18771
02:55,19423,18748,18758
03:00,19423,18748,18720
03:05,19211,18711,18744
03:10,19211,18711,18738
03:15,19211,18711,18742
03:20,19211,18664,18709
03:25,19211,18664,18717
03:30,19211,18664,18720
03:35,19211,18687,18691
03:40,19211,18687,18699
03:45,19211,18687,18710
03:50,19211,18729,18701
03:55,19211,18729,18695
04:00,19211,18729,18700
04:05,19597,18825,18749
04:10,19597,18825,18808
04:15,19597,18825,18830
04:20,19597,18896,18855
04:25,19597,18896,18888
04:30,19597,18896,18902
04:35,19597,19015,18972
04:40,19597,19015,19005
04:45,19597,19015,19045
04:50,19597,19165,19104
04:55,19597,19165,19151
05:00,19597,19165,19242
05:05,20573,19511,19371
05:10,20573,19511,19524
05:15,20573,19511,19583
05:20,20573,19705,19635
05:25,20573,19705,19708
05:30,20573,19705,19765
05:35,20573,19924,19856
05:40,20573,19924,19938
05:45,20573,19924,20016
05:50,20573,20178,20080
05:55,20573,20178,20147
06:00,20573,20178,20255
06:05,21967,20687,20456
06:10,21967,20687,20628
06:15,21967,20687,20779
06:20,21967,21044,20839
06:25,21967,21044,20926
06:30,21967,21044,21003
06:35,21967,21232,21126
06:40,21967,21232,21197
06:45,21967,21232,21249
06:50,21967,21216,21271
06:55,21967,21216,21323
07:00,21967,21216,21336
07:05,22664,21526,21410
07:10,22664,21526,21454
07:15,22664,21526,21531
07:20,22664,21615,21568
07:25,22664,21615,21595
07:30,22664,21615,21645
07:35,22664,21681,21723
07:40,22664,21681,21720
07:45,22664,21681,21794
07:50,22664,21804,21874
07:55,22664,21804,21889
08:00,22664,21804,21893
08:05,23022,22084,22006
08:10,23022,22084,22103
08:15,23022,22084,22018
08:20,23022,22219,22028
08:25,23022,22219,22105
08:30,23022,22219,22236
08:35,23022,22187,22244
08:40,23022,22187,22134
08:45,23022,22187,22126
08:50,23022,22120,22124
08:55,23022,22120,22174
09:00,23022,22120,22191
09:05,22794,22206,22197
09:10,22794,22206,22188
09:15,22794,22206,22113
09:20,22794,22234,22120
09:25,22794,22234,22099
09:30,22794,22234,22048
09:35,22794,22121,22061
09:40,22794,22121,22088
09:45,22794,22121,22058
09:50,22794,21959,22014
09:55,22794,21959,21947
10:00,22794,21959,21957
10:05,22195,21941,22001
10:10,22195,21941,21990
10:15,22195,21941,21958
10:20,22195,21856,21915
10:25,22195,21856,21857
10:30,22195,21856,21779
10:35,22195,21812,21777
10:40,22195,21812,21733
10:45,22195,21812,21729
10:50,22195,21600,21752
10:55,22195,21600,21724
11:00,22195,21600,21670
11:05,21663,21502,21659
11:10,21663,21502,21624
11:15,21663,21502,21591
11:20,21663,21599,21650
11:25,21663,21599,21560
11:30,21663,21599,21559
11:35,21663,21514,21557
11:40,21663,21514,21465
11:45,21663,21514,21460
11:50,21663,21454,21541
11:55,21663,21454,21435
12:00,21663,21454,21395
12:05,21424,21439,21406
12:10,21424,21439,21399
12:15,21424,21439,21260
12:20,21424,21448,21444
12:25,21424,21448,21424
12:30,21424,21448,21394
12:35,21424,21377,21436
12:40,21424,21377,21333
12:45,21424,21377,21381
12:50,21424,21486,21412
12:55,21424,21486,21450
13:00,21424,21486,21466
13:05,21610,21519,21481
13:10,21610,21519,21497
13:15,21610,21519,21492
13:20,21610,21632,21566
13:25,21610,21632,21586
13:30,21610,21632,21674
13:35,21610,21691,21614
13:40,21610,21691,21671
13:45,21610,21691,21722
13:50,21610,21727,21750
13:55,21610,21727,21749
14:00,21610,21727,21806
14:05,21929,21757,21829
14:10,21929,21757,21908
14:15,21929,21757,21971
14:20,21929,21945,22017
14:25,21929,21945,22088
14:30,21929,21945,22165
14:35,21929,22188,22190
14:40,21929,22188,22262
14:45,21929,22188,22316
14:50,21929,22415,22390
14:55,21929,22415,22455
15:00,21929,22415,22543
15:05,22511,22638,22464
15:10,22511,22638,22530
15:15,22511,22638,22594
15:20,22511,22800,22702
15:25,22511,22800,22743
15:30,22511,22800,22783
15:35,22511,22953,22846
15:40,22511,22953,22960
15:45,22511,22953,23006
15:50,22511,23206,23096
15:55,22511,23206,23111
16:00,22511,23206,23236
16:05,24002,23410,23264
16:10,24002,23410,23248
16:15,24002,23410,23355
16:20,24002,23834,23471
16:25,24002,23834,23595
16:30,24002,23834,23725
16:35,24002,24348,23882
16:40,24002,24348,24068
16:45,24002,24348,24237
16:50,24002,25046,24481
16:55,24002,25046,24703
17:00,24002,25046,24963
17:05,26012,25821,25253
17:10,26012,25821,25503
17:15,26012,25821,25727
17:20,26012,26226,25860
17:25,26012,26226,25929
17:30,26012,26226,25999
17:35,26012,26271,26035
17:40,26012,26271,26046
17:45,26012,26271,26047
17:50,26012,26082,26023
17:55,26012,26082,26001
18:00,26012,26082,25984
18:05,25701,25879,25866
18:10,25701,25879,25720
18:15,25701,25879,25667
18:20,25701,25736,25611
18:25,25701,25736,25552
18:30,25701,25736,25464
18:35,25701,25455,25394
18:40,25701,25455,25270
18:45,25701,25455,25212
18:50,25701,25308,25164
18:55,25701,25308,25116
19:00,25701,25308,25046
19:05,24874,24935,24961
19:10,24874,24935,24875
19:15,24874,24935,24811
19:20,24874,24813,24725
19:25,24874,24813,24655
19:30,24874,24813,24590
19:35,24874,24665,24528
19:40,24874,24665,24480
19:45,24874,24665,24458
19:50,24874,24436,24461
19:55,24874,24436,24389
20:00,24874,24436,24301
20:05,24209,24266,24233
20:10,24209,24266,24168
20:15,24209,24266,24108
20:20,24209,24110,24067
20:25,24209,24110,23999
20:30,24209,24110,23965
20:35,24209,23883,23923
20:40,24209,23883,23884
20:45,24209,23883,23813
20:50,24209,23773,23725
20:55,24209,23773,23719
21:00,24209,23773,23643
21:05,23853,23551,23612
21:10,23853,23551,23597
21:15,23853,23551,23541
21:20,23853,23415,23499
21:25,23853,23415,23444
21:30,23853,23415,23373
21:35,23853,23246,23308
21:40,23853,23246,23208
21:45,23853,23246,23143
21:50,23853,23023,23074
21:55,23853,23023,22981
22:00,23853,23023,22899
22:05,22914,22734,22801
22:10,22914,22734,22800
22:15,22914,22734,22693
22:20,22914,22503,22595
22:25,22914,22503,22510
22:30,22914,22503,22444
22:35,22914,22163,22390
22:40,22914,22163,22284
22:45,22914,22163,22156
22:50,22914,21843,21977
22:55,22914,21843,21843
23:00,22914,21843,21675
23:05,21874,21653,21562
23:10,21874,21653,21465
23:15,21874,21653,21352
23:20,21874,21288,21257
23:25,21874,21288,21170
23:30,21874,21288,21079
23:35,21874,20945,20998
23:40,21874,20945,20893
23:45,21874,20945,20819
23:50,21874,20606,20703
23:55,21874,20606,20591
00:00,21874,20606,
