Time,Day ahead forecast,Hour ahead forecast,Current demand
00:00,20918,19935,20031
00:05,20385,19823,20025
00:10,20385,19823,20020
00:15,20385,19823,19960
00:20,20385,19677,19924
00:25,20385,19677,19849
00:30,20385,19677,19804
00:35,20385,19493,19660
00:40,20385,19493,19595
00:45,20385,19493,19539
00:50,20385,19354,19492
00:55,20385,19354,19445
01:00,20385,19354,19389
01:05,19665,19212,19309
01:10,19665,19212,19265
01:15,19665,19212,19209
01:20,19665,19074,19138
01:25,19665,19074,19100
01:30,19665,19074,19045
01:35,19665,18920,18997
01:40,19665,18920,18937
01:45,19665,18920,18853
01:50,19665,18765,18776
01:55,19665,18765,18724
02:00,19665,18765,18727
02:05,19127,18554,18667
02:10,19127,18554,18648
02:15,19127,18554,18654
02:20,19127,18482,18621
02:25,19127,18482,18575
02:30,19127,18482,18526
02:35,19127,18408,18493
02:40,19127,18408,18455
02:45,19127,18408,18446
02:50,19127,18351,18427
02:55,19127,18351,18404
03:00,19127,18351,18383
03:05,18937,18330,18397
03:10,18937,18330,18435
03:15,18937,18330,18417
03:20,18937,18296,18413
03:25,18937,18296,18401
03:30,18937,18296,18393
03:35,18937,18274,18381
03:40,18937,18274,18378
03:45,18937,18274,18381
03:50,18937,18316,18393
03:55,18937,18316,18407
04:00,18937,18316,18416
04:05,19077,18449,18490
04:10,19077,18449,18575
04:15,19077,18449,18599
04:20,19077,18518,18606
04:25,19077,18518,18631
04:30,19077,18518,18675
04:35,19077,18605,18703
04:40,19077,18605,18740
04:45,19077,18605,18783
04:50,19077,18721,18808
04:55,19077,18721,18863
05:00,19077,18721,18957
05:05,19616,19028,19085
05:10,19616,19028,19178
05:15,19616,19028,19281
05:20,19616,19200,19348
05:25,19616,19200,19383
05:30,19616,19200,19444
05:35,19616,19404,19526
05:40,19616,19404,19584
05:45,19616,19404,19624
05:50,19616,19707,19691
05:55,19616,19707,19780
06:00,19616,19707,19888
06:05,20567,20086,20055
06:10,20567,20086,20195
06:15,20567,20086,20289
06:20,20567,20225,20334
06:25,20567,20225,20397
06:30,20567,20225,20399
06:35,20567,20182,20425
06:40,20567,20182,20474
06:45,20567,20182,20505
06:50,20567,20230,20528
06:55,20567,20230,20568
07:00,20567,20230,20560
07:05,20878,20492,20648
07:10,20878,20492,20718
07:15,20878,20492,20745
07:20,20878,20588,20753
07:25,20878,20588,20757
07:30,20878,20588,20754
07:35,20878,20664,20775
07:40,20878,20664,20804
07:45,20878,20664,20870
07:50,20878,20714,20924
07:55,20878,20714,20970
08:00,20878,20714,20991
08:05,21285,21042,21041
08:10,21285,21042,21112
08:15,21285,21042,21143
08:20,21285,21080,21182
08:25,21285,21080,21192
08:30,21285,21080,21250
08:35,21285,21050,21225
08:40,21285,21050,21260
08:45,21285,21050,21277
08:50,21285,21268,21339
08:55,21285,21268,21353
09:00,21285,21268,21378
09:05,21819,21349,21393
09:10,21819,21349,21433
09:15,21819,21349,21407
09:20,21819,21399,21452
09:25,21819,21399,21436
09:30,21819,21399,21448
09:35,21819,21326,21499
09:40,21819,21326,21514
09:45,21819,21326,21550
