Time,Day ahead forecast,Hour ahead forecast,Current demand
00:00,31340,31357,30996
00:05,28699,30724,30816
00:10,28699,30724,30662
00:15,28699,30724,30426
00:20,28699,30311,30258
00:25,28699,30311,30100
00:30,28699,30311,29879
00:35,28699,29681,29675
00:40,28699,29681,29496
00:45,28699,29681,29306
00:50,28699,29155,29122
00:55,28699,29155,28949
01:00,28699,29155,28760
01:05,27072,28602,28639
01:10,27072,28602,28510
01:15,27072,28602,28365
01:20,27072,28102,28257
01:25,27072,28102,28054
01:30,27072,28102,27872
01:35,27072,27673,27787
01:40,27072,27673,27644
01:45,27072,27673,27519
01:50,27072,27295,27380
01:55,27072,27295,27283
02:00,27072,27295,27151
02:05,25932,26990,27087
02:10,25932,26990,27108
02:15,25932,26990,27107
02:20,25932,26758,26973
02:25,25932,26758,26871
02:30,25932,26758,26762
02:35,25932,26488,26713
02:40,25932,26488,26655
02:45,25932,26488,26572
02:50,25932,26377,26479
02:55,25932,26377,26419
03:00,25932,26377,26355
03:05,25431,26289,26306
03:10,25431,26289,26263
03:15,25431,26289,26199
03:20,25431,26147,26165
03:25,25431,26147,26126
03:30,25431,26147,26074
03:35,25431,26037,26044
03:40,25431,26037,26041
03:45,25431,26037,25976
03:50,25431,25977,25918
03:55,25431,25977,25865
04:00,25431,25977,25861
04:05,25607,26038,25902
04:10,25607,26038,26007
04:15,25607,26038,26024
04:20,25607,26085,26057
04:25,25607,26085,26065
04:30,25607,26085,26048
04:35,25607,26181,26104
04:40,25607,26181,26115
04:45,25607,26181,26143
04:50,25607,26300,26214
04:55,25607,26300,26258
05:00,25607,26300,26299
05:05,26738,26704,26484
05:10,26738,26704,26703
05:15,26738,26704,26779
05:20,26738,27017,26919
05:25,26738,27017,27017
05:30,26738,27017,27089
05:35,26738,27348,27202
05:40,26738,27348,27316
05:45,26738,27348,27441
05:50,26738,27614,27518
05:55,26738,27614,27636
06:00,26738,27614,27696
06:05,28153,28160,27899
06:10,28153,28160,28112
06:15,28153,28160,28177
06:20,28153,28277,28255
06:25,28153,28277,28335
06:30,28153,28277,28387
06:35,28153,28599,28496
06:40,28153,28599,28647
06:45,28153,28599,28715
06:50,28153,28912,28808
06:55,28153,28912,28918
07:00,28153,28912,28965
07:05,29584,29425,29218
07:10,29584,29425,29563
07:15,29584,29425,29680
07:20,29584,29883,29773
07:25,29584,29883,29852
07:30,29584,29883,29996
07:35,29584,30143,30068
07:40,29584,30143,30238
07:45,29584,30143,30347
07:50,29584,30517,30402
07:55,29584,30517,30468
08:00,29584,30517,30509
08:05,30622,30920,30643
08:10,30622,30920,30896
08:15,30622,30920,31010
08:20,30622,31234,31141
08:25,30622,31234,31202
08:30,30622,31234,31247
08:35,30622,31488,31365
08:40,30622,31488,31404
08:45,30622,31488,31549
08:50,30622,31750,31636
08:55,30622,31750,31717
09:00,30622,31750,31877
09:05,31829,32124,31938
09:10,31829,32124,31998
09:15,31829,32124,32093
09:20,31829,32415,32090
09:25,31829,32415,32282
09:30,31829,32415,32440
09:35,31829,32711,32544
09:40,31829,32711,32630
09:45,31829,32711,32716
09:50,31829,33057,32789
09:55,31829,33057,32992
10:00,31829,33057,33148
10:05,33303,33407,33255
10:10,33303,33407,33404
10:15,33303,33407,33608
10:20,33303,33877,33704
10:25,33303,33877,33841
10:30,33303,33877,33978
10:35,33303,34264,34042
10:40,33303,34264,34117
10:45,33303,34264,34214
10:50,33303,34514,34249
10:55,33303,34514,34266
11:00,33303,34514,34357
11:05,34677,34634,34457
11:10,34677,34634,34769
11:15,34677,34634,34885
11:20,34677,35150,34986
11:25,34677,35150,35106
11:30,34677,35150,35238
11:35,34677,35464,35288
11:40,34677,35464,35319
11:45,34677,35464,35499
11:50,34677,35684,35689
11:55,34677,35684,35813
12:00,34677,35684,35936
12:05,36102,36127,36018
12:10,36102,36127,36131
12:15,36102,36127,36227
12:20,36102,36467,36344
12:25,36102,36467,36492
12:30,36102,36467,36600
12:35,36102,36888,36678
12:40,36102,36888,36775
12:45,36102,36888,36999
12:50,36102,37247,37101
12:55,36102,37247,37215
13:00,36102,37247,37235
13:05,38006,37517,37316
13:10,38006,37517,37457
13:15,38006,37517,37546
13:20,38006,37868,37763
13:25,38006,37868,38181
13:30,38006,37868,38190
13:35,38006,38579,38320
13:40,38006,38579,38534
13:45,38006,38579,38713
13:50,38006,39014,38867
13:55,38006,39014,39041
14:00,38006,39014,39185
14:05,39670,39396,39311
14:10,39670,39396,39392
14:15,39670,39396,39472
14:20,39670,39694,39610
14:25,39670,39694,39674
14:30,39670,39694,39869
14:35,39670,40043,39953
14:40,39670,40043,40055
14:45,39670,40043,40183
14:50,39670,40410,40252
14:55,39670,40410,40419
15:00,39670,40410,40592
15:05,41160,40713,40646
15:10,41160,40713,40635
15:15,41160,40713,40716
15:20,41160,40905,40865
15:25,41160,40905,40972
15:30,41160,40905,41063
15:35,41160,41173,41129
15:40,41160,41173,41272
15:45,41160,41173,41367
15:50,41160,41558,41401
15:55,41160,41558,41662
16:00,41160,41558,41744
16:05,42207,41780,41873
16:10,42207,41780,41939
16:15,42207,41780,41984
16:20,42207,42232,42023
16:25,42207,42232,42196
16:30,42207,42232,42339
16:35,42207,42329,42345
16:40,42207,42329,42362
16:45,42207,42329,42428
16:50,42207,42476,42513
16:55,42207,42476,42639
17:00,42207,42476,42706
17:05,42554,42536,42608
17:10,42554,42536,42588
17:15,42554,42536,42630
17:20,42554,42630,42666
17:25,42554,42630,42720
17:30,42554,42630,42786
17:35,42554,42736,42828
17:40,42554,42736,42802
17:45,42554,42736,42751
17:50,42554,42682,42718
17:55,42554,42682,42696
18:00,42554,42682,42663
18:05,41895,42236,42429
18:10,41895,42236,42368
18:15,41895,42236,42332
18:20,41895,42237,42307
18:25,41895,42237,42312
18:30,41895,42237,42274
18:35,41895,42071,42250
18:40,41895,42071,42175
18:45,41895,42071,42159
18:50,41895,41857,42111
18:55,41895,41857,42040
19:00,41895,41857,41821
19:05,40504,41451,41659
19:10,40504,41451,41479
19:15,40504,41451,41263
19:20,40504,41004,41081
19:25,40504,41004,40949
19:30,40504,41004,40831
19:35,40504,40594,40732
19:40,40504,40594,40577
19:45,40504,40594,40441
19:50,40504,40453,40306
19:55,40504,40453,40213
20:00,40504,40453,40172
20:05,39551,40065,40112
20:10,39551,40065,40087
20:15,39551,40065,40093
