Time,Day ahead forecast,Hour ahead forecast,Current demand
00:00,21594,21375,21282
00:05,20616,21182,21208
00:10,20616,21182,21172
00:15,20616,21182,21102
00:20,20616,20953,21017
00:25,20616,20953,20928
00:30,20616,20953,20833
00:35,20616,20661,20752
00:40,20616,20661,20668
00:45,20616,20661,20590
00:50,20616,20394,20504
00:55,20616,20394,20419
01:00,20616,20394,20338
01:05,19738,20212,20267
01:10,19738,20212,20229
01:15,19738,20212,20142
01:20,19738,20017,20070
01:25,19738,20017,20008
01:30,19738,20017,19966
01:35,19738,19845,19890
01:40,19738,19845,19828
01:45,19738,19845,19773
01:50,19738,19672,19734
01:55,19738,19672,19678
02:00,19738,19672,19634
02:05,19213,19603,19587
02:10,19213,19603,19562
02:15,19213,19603,19512
02:20,19213,19485,19451
02:25,19213,19485,19414
02:30,19213,19485,19373
02:35,19213,19367,19335
02:40,19213,19367,19315
02:45,19213,19367,19274
02:50,19213,19247,19246
02:55,19213,19247,19225
03:00,19213,19247,19196
03:05,18978,19196,19162
03:10,18978,19196,19169
03:15,18978,19196,19162
03:20,18978,19140,19124
03:25,18978,19140,19107
03:30,18978,19140,19087
03:35,18978,19075,19084
03:40,18978,19075,19076
03:45,18978,19075,19044
03:50,18978,19054,19041
03:55,18978,19054,19044
04:00,18978,19054,19023
04:05,19044,19115,19089
04:10,19044,19115,19104
04:15,19044,19115,19115
04:20,19044,19132,19105
04:25,19044,19132,19120
04:30,19044,19132,19122
04:35,19044,19171,19149
04:40,19044,19171,19150
04:45,19044,19171,19176
04:50,19044,19231,19188
04:55,19044,19231,19208
05:00,19044,19231,19254
05:05,19503,19399,19330
05:10,19503,19399,19415
05:15,19503,19399,19441
05:20,19503,19502,19479
05:25,19503,19502,19505
05:30,19503,19502,19539
05:35,19503,19602,19588
05:40,19503,19602,19638
05:45,19503,19602,19694
05:50,19503,19763,19742
05:55,19503,19763,19819
06:00,19503,19763,19888
06:05,20264,20143,20032
06:10,20264,20143,20166
06:15,20264,20143,20238
06:20,20264,20308,20307
06:25,20264,20308,20365
06:30,20264,20308,20399
06:35,20264,20406,20418
06:40,20264,20406,20464
06:45,20264,20406,20456
06:50,20264,20492,20489
06:55,20264,20492,20490
07:00,20264,20492,20523
07:05,20543,20611,20616
07:10,20543,20611,20671
07:15,20543,20611,20706
07:20,20543,20653,20740
07:25,20543,20653,20752
07:30,20543,20653,20734
07:35,20543,20751,20767
07:40,20543,20751,20795
07:45,20543,20751,20829
07:50,20543,20820,20832
07:55,20543,20820,20869
08:00,20543,20820,20927
08:05,20801,21033,21011
08:10,20801,21033,21078
08:15,20801,21033,21106
08:20,20801,21061,21096
08:25,20801,21061,21106
08:30,20801,21061,21140
08:35,20801,21103,21149
08:40,20801,21103,21160
08:45,20801,21103,21188
08:50,20801,21137,21160
08:55,20801,21137,21141
09:00,20801,21137,21129
09:05,20614,21185,21185
09:10,20614,21185,21209
09:15,20614,21185,21223
09:20,20614,21175,21204
09:25,20614,21175,21190
09:30,20614,21175,21199
09:35,20614,21170,21189
09:40,20614,21170,21137
09:45,20614,21170,21143
09:50,20614,21088,21107
09:55,20614,21088,21062
10:00,20614,21088,21082
10:05,20213,21088,21094
10:10,20213,21088,21072
10:15,20213,21088,21041
10:20,20213,21012,21014
10:25,20213,21012,21045
10:30,20213,21012,21015
10:35,20213,20944,20986
10:40,20213,20944,20954
10:45,20213,20944,20949
10:50,20213,20895,20912
10:55,20213,20895,20901
11:00,20213,20895,20892
11:05,19814,20892,20853
11:10,19814,20892,20833
11:15,19814,20892,20845
11:20,19814,20865,20821
11:25,19814,20865,20866
11:30,19814,20865,20866
11:35,19814,20815,20835
11:40,19814,20815,20797
11:45,19814,20815,20801
11:50,19814,20848,20801
11:55,19814,20848,20860
12:00,19814,20848,20858
12:05,19808,20881,20866
12:10,19808,20881,20869
12:15,19808,20881,20869
12:20,19808,20923,20907
12:25,19808,20923,20916
12:30,19808,20923,20978
12:35,19808,20960,21022
12:40,19808,20960,21077
12:45,19808,20960,21158
12:50,19808,21042,21126
12:55,19808,21042,21194
13:00,19808,21042,21235
13:05,19963,21272,21305
13:10,19963,21272,21343
13:15,19963,21272,21334
13:20,19963,21335,21315
13:25,19963,21335,21376
13:30,19963,21335,21384
13:35,19963,21535,21439
13:40,19963,21535,21487
13:45,19963,21535,21524
13:50,19963,21603,21493
13:55,19963,21603,21533
14:00,19963,21603,21597
14:05,20461,21695,21672
14:10,20461,21695,21731
14:15,20461,21695,21772
14:20,20461,21818,21801
14:25,20461,21818,21873
14:30,20461,21818,21886
14:35,20461,22033,21906
14:40,20461,22033,21947
14:45,20461,22033,22031
14:50,20461,22189,22061
14:55,20461,22189,22107
15:00,20461,22189,22160
15:05,21297,22295,22246
15:10,21297,22295,22279
15:15,21297,22295,22313
15:20,21297,22510,22378
15:25,21297,22510,22426
15:30,21297,22510,22516
15:35,21297,22828,22637
15:40,21297,22828,22710
15:45,21297,22828,22791
15:50,21297,23026,22880
15:55,21297,23026,22990
16:00,21297,23026,23128
16:05,22911,23356,23171
16:10,22911,23356,23282
16:15,22911,23356,23451
16:20,22911,23855,23605
16:25,22911,23855,23832
16:30,22911,23855,24015
16:35,22911,24625,24285
16:40,22911,24625,24577
16:45,22911,24625,24925
16:50,22911,25602,25253
16:55,22911,25602,25625
17:00,22911,25602,25972
17:05,25909,26709,26272
17:10,25909,26709,26511
17:15,25909,26709,26683
17:20,25909,27203,26833
17:25,25909,27203,26946
17:30,25909,27203,27044
17:35,25909,27120,27099
