Time,Day ahead forecast,Hour ahead forecast,Current demand
00:00,26056,24225,24117
00:05,23818,23954,24006
00:10,23818,23954,23945
00:15,23818,23954,23833
00:20,23818,23700,23745
00:25,23818,23700,23661
00:30,23818,23700,23558
00:35,23818,23325,23442
00:40,23818,23325,23281
00:45,23818,23325,23210
00:50,23818,23069,23147
00:55,23818,23069,23042
01:00,23818,23069,22953
01:05,22657,22853,22848
01:10,22657,22853,22860
01:15,22657,22853,22735
01:20,22657,22634,22696
01:25,22657,22634,22607
01:30,22657,22634,22520
01:35,22657,22371,22408
01:40,22657,22371,22351
01:45,22657,22371,22298
01:50,22657,22202,22218
01:55,22657,22202,22152
02:00,22657,22202,22111
02:05,21919,22049,22058
02:10,21919,22049,22026
02:15,21919,22049,21957
02:20,21919,21935,21916
02:25,21919,21935,21839
02:30,21919,21935,21786
02:35,21919,21784,21739
02:40,21919,21784,21688
02:45,21919,21784,21624
02:50,21919,21626,21559
02:55,21919,21626,21517
03:00,21919,21626,21450
03:05,21606,21518,21427
03:10,21606,21518,21433
03:15,21606,21518,21400
03:20,21606,21477,21389
03:25,21606,21477,21396
03:30,21606,21477,21416
03:35,21606,21419,21367
03:40,21606,21419,21347
03:45,21606,21419,21340
03:50,21606,21441,21351
03:55,21606,21441,21342
04:00,21606,21441,21340
04:05,21942,21579,21477
04:10,21942,21579,21618
04:15,21942,21579,21650
04:20,21942,21682,21638
04:25,21942,21682,21712
04:30,21942,21682,21679
04:35,21942,21902,21746
04:40,21942,21902,21833
04:45,21942,21902,21908
04:50,21942,22070,21901
04:55,21942,22070,22019
05:00,21942,22070,22081
05:05,23203,22527,22272
05:10,23203,22527,22371
05:15,23203,22527,22485
05:20,23203,22889,22603
05:25,23203,22889,22748
05:30,23203,22889,22821
05:35,23203,23152,22928
05:40,23203,23152,23046
05:45,23203,23152,23220
05:50,23203,23565,23373
05:55,23203,23565,23487
06:00,23203,23565,23677
06:05,25361,24380,24001
06:10,25361,24380,24338
06:15,25361,24380,24525
06:20,25361,24984,24717
06:25,25361,24984,24867
06:30,25361,24984,24957
06:35,25361,25202,25070
06:40,25361,25202,25146
06:45,25361,25202,25281
06:50,25361,25372,25322
06:55,25361,25372,25370
07:00,25361,25372,25436
07:05,26651,25756,25539
07:10,26651,25756,25723
07:15,26651,25756,25836
07:20,26651,25937,25947
07:25,26651,25937,25929
07:30,26651,25937,25930
07:35,26651,25917,25891
07:40,26651,25917,25926
07:45,26651,25917,25945
07:50,26651,26030,26005
07:55,26651,26030,26112
08:00,26651,26030,26126
08:05,26993,26270,26233
08:10,26993,26270,26357
08:15,26993,26270,26355
08:20,26993,26416,26408
08:25,26993,26416,26419
08:30,26993,26416,26430
08:35,26993,26496,26340
08:40,26993,26496,26351
08:45,26993,26496,26381
08:50,26993,26571,26432
08:55,26993,26571,26399
09:00,26993,26571,26406
09:05,27207,26472,26405
09:10,27207,26472,26423
09:15,27207,26472,26481
09:20,27207,26501,26566
09:25,27207,26501,26539
09:30,27207,26501,26510
09:35,27207,26470,26509
09:40,27207,26470,26554
09:45,27207,26470,26592
09:50,27207,26573,26627
09:55,27207,26573,26608
10:00,27207,26573,26615
10:05,27433,26733,26607
10:10,27433,26733,26696
10:15,27433,26733,26729
10:20,27433,26794,26768
10:25,27433,26794,26727
10:30,27433,26794,26736
10:35,27433,26823,26754
10:40,27433,26823,26777
10:45,27433,26823,26876
10:50,27433,26939,26946
10:55,27433,26939,26929
11:00,27433,26939,26847
11:05,27782,27006,26801
11:10,27782,27006,26887
11:15,27782,27006,26847
11:20,27782,27086,26892
11:25,27782,27086,26953
11:30,27782,27086,27012
11:35,27782,26950,27043
11:40,27782,26950,27055
11:45,27782,26950,27075
11:50,27782,27084,27149
11:55,27782,27084,27166
12:00,27782,27084,27142
12:05,28331,27233,27177
12:10,28331,27233,27255
12:15,28331,27233,27280
12:20,28331,27343,27318
12:25,28331,27343,27407
12:30,28331,27343,27426
12:35,28331,27564,27547
12:40,28331,27564,27666
12:45,28331,27564,27750
12:50,28331,27843,27805
12:55,28331,27843,27884
13:00,28331,27843,28031
13:05,29510,28228,28069
13:10,29510,28228,28148
13:15,29510,28228,28449
13:20,29510,28465,28377
13:25,29510,28465,28514
13:30,29510,28465,28559
13:35,29510,28890,28611
13:40,29510,28890,28687
13:45,29510,28890,28784
13:50,29510,29100,28887
13:55,29510,29100,29026
14:00,29510,29100,29083
14:05,30783,29244,29231
14:10,30783,29244,29272
14:15,30783,29244,29475
14:20,30783,29526,29586
14:25,30783,29526,29625
14:30,30783,29526,29739
14:35,30783,29827,29862
14:40,30783,29827,29975
14:45,30783,29827,30067
14:50,30783,30163,30110
14:55,30783,30163,30237
15:00,30783,30163,30380
15:05,32115,30524,30447
15:10,32115,30524,30564
15:15,32115,30524,30717
15:20,32115,30844,30846
15:25,32115,30844,30908
15:30,32115,30844,31061
15:35,32115,31250,31183
15:40,32115,31250,31299
15:45,32115,31250,31359
15:50,32115,31626,31474
15:55,32115,31626,31610
16:00,32115,31626,31735
16:05,33108,31834,31723
16:10,33108,31834,31767
16:15,33108,31834,31895
16:20,33108,32099,31962
16:25,33108,32099,32100
16:30,33108,32099,32167
16:35,33108,32280,32280
16:40,33108,32280,32254
16:45,33108,32280,32339
16:50,33108,32461,32437
16:55,33108,32461,32545
17:00,33108,32461,32617
17:05,33486,32459,32585
17:10,33486,32459,32651
17:15,33486,32459,32657
17:20,33486,32651,32770
17:25,33486,32651,32707
17:30,33486,32651,32797
17:35,33486,32797,32818
17:40,33486,32797,32795
17:45,33486,32797,32778
17:50,33486,32761,32682
17:55,33486,32761,32769
18:00,33486,32761,32776
18:05,33241,32568,32602
18:10,33241,32568,32458
18:15,33241,32568,32498
18:20,33241,32444,32496
18:25,33241,32444,32483
18:30,33241,32444,32472
18:35,33241,32454,32394
18:40,33241,32454,32356
18:45,33241,32454,32337
18:50,33241,32568,32411
18:55,33241,32568,32459
19:00,33241,32568,32485
19:05,33539,32531,32493
19:10,33539,32531,32597
19:15,33539,32531,32711
19:20,33539,32887,32797
19:25,33539,32887,32858
19:30,33539,32887,32876
19:35,33539,33088,32871
19:40,33539,33088,32837
19:45,33539,33088,32809
19:50,33539,32917,32766
19:55,33539,32917,32659
20:00,33539,32917,32552
20:05,32678,32403,32447
20:10,32678,32403,32356
20:15,32678,32403,32252
20:20,32678,31963,32093
20:25,32678,31963,31931
20:30,32678,31963,31781
20:35,32678,31608,31706
20:40,32678,31608,31642
20:45,32678,31608,31490
20:50,32678,31061,31301
20:55,32678,31061,31197
21:00,32678,31061,31023
21:05,30468,30546,30884
21:10,30468,30546,30771
21:15,30468,30546,30479
21:20,30468,30019,30283
21:25,30468,30019,30151
21:30,30468,30019,30037
21:35,30468,29525,29857
21:40,30468,29525,29695
21:45,30468,29525,29476
21:50,30468,28906,29292
21:55,30468,28906,29038
22:00,30468,28906,28846
22:05,27690,28208,28508
22:10,27690,28208,28293
22:15,27690,28208,28039
22:20,27690,27576,27822
22:25,27690,27576,27692
22:30,27690,27576,27448
22:35,27690,26923,27259
22:40,27690,26923,27014
22:45,27690,26923,26838
22:50,27690,26329,26651
22:55,27690,26329,26431
23:00,27690,26329,26137
23:05,25319,25722,25998
23:10,25319,25722,25817
23:15,25319,25722,25630
23:20,25319,25246,25511
23:25,25319,25246,25329
23:30,25319,25246,25156
23:35,25319,24750,24970
23:40,25319,24750,24846
23:45,25319,24750,24677
23:50,25319,24313,24524
23:55,25319,24313,24378
00:00,25319,24313,
