Time,Day ahead forecast,Hour ahead forecast,Current demand
00:00,25951,24908,24737
00:05,24455,24607,24626
00:10,24455,24607,24643
00:15,24455,24607,24550
00:20,24455,24330,24435
00:25,24455,24330,24344
00:30,24455,24330,24194
00:35,24455,23949,24077
00:40,24455,23949,23966
00:45,24455,23949,23880
00:50,24455,23648,23797
00:55,24455,23648,23699
01:00,24455,23648,23585
01:05,23223,23392,23511
01:10,23223,23392,23454
01:15,23223,23392,23354
01:20,23223,23120,23280
01:25,23223,23120,23189
01:30,23223,23120,23101
01:35,23223,22936,23015
01:40,23223,22936,22931
01:45,23223,22936,22838
01:50,23223,22735,22763
01:55,23223,22735,22693
02:00,23223,22735,22644
02:05,22399,22532,22576
02:10,22399,22532,22527
02:15,22399,22532,22443
02:20,22399,22364,22380
02:25,22399,22364,22319
02:30,22399,22364,22287
02:35,22399,22205,22238
02:40,22399,22205,22187
02:45,22399,22205,22139
02:50,22399,22055,22084
02:55,22399,22055,22065
03:00,22399,22055,22044
03:05,22022,22031,22035
03:10,22022,22031,22019
03:15,22022,22031,22019
03:20,22022,21962,22004
03:25,22022,21962,21974
03:30,22022,21962,21976
03:35,22022,21964,21961
03:40,22022,21964,21954
03:45,22022,21964,21939
03:50,22022,21984,21927
03:55,22022,21984,21917
04:00,22022,21984,21920
04:05,22320,22119,21989
04:10,22320,22119,22098
04:15,22320,22119,22166
04:20,22320,22216,22197
04:25,22320,22216,22194
04:30,22320,22216,22206
04:35,22320,22349,22289
04:40,22320,22349,22329
04:45,22320,22349,22414
04:50,22320,22513,22457
04:55,22320,22513,22515
05:00,22320,22513,22591
05:05,23504,22981,22811
05:10,23504,22981,22954
05:15,23504,22981,23111
05:20,23504,23336,23262
05:25,23504,23336,23351
05:30,23504,23336,23465
05:35,23504,23688,23563
05:40,23504,23688,23749
05:45,23504,23688,23864
05:50,23504,24172,23967
05:55,23504,24172,24124
06:00,23504,24172,24251
06:05,25471,25003,24609
06:10,25471,25003,25012
06:15,25471,25003,25250
06:20,25471,25605,25426
06:25,25471,25605,25564
06:30,25471,25605,25668
06:35,25471,25877,25790
06:40,25471,25877,25931
06:45,25471,25877,25984
06:50,25471,26087,26041
06:55,25471,26087,26063
07:00,25471,26087,26088
07:05,26607,26475,26252
07:10,26607,26475,26496
07:15,26607,26475,26584
07:20,26607,26674,26679
07:25,26607,26674,26633
07:30,26607,26674,26674
07:35,26607,26743,26656
07:40,26607,26743,26764
07:45,26607,26743,26791
07:50,26607,26772,26783
07:55,26607,26772,26733
08:00,26607,26772,26805
08:05,27149,26985,26901
08:10,27149,26985,27070
08:15,27149,26985,27092
08:20,27149,27132,27083
08:25,27149,27132,27121
08:30,27149,27132,27173
08:35,27149,27315,27176
08:40,27149,27315,27277
08:45,27149,27315,27257
08:50,27149,27392,27302
08:55,27149,27392,27331
09:00,27149,27392,27419
09:05,27678,27583,27443
09:10,27678,27583,27515
09:15,27678,27583,27524
09:20,27678,27730,27583
09:25,27678,27730,27656
09:30,27678,27730,27642
09:35,27678,27794,27685
09:40,27678,27794,27714
09:45,27678,27794,27738
09:50,27678,27954,27751
09:55,27678,27954,27817
10:00,27678,27954,27918
10:05,28290,28056,27940
10:10,28290,28056,27995
10:15,28290,28056,28114
10:20,28290,28218,28212
10:25,28290,28218,28207
10:30,28290,28218,28234
10:35,28290,28403,28310
10:40,28290,28403,28367
10:45,28290,28403,28394
10:50,28290,28681,28425
10:55,28290,28681,28526
11:00,28290,28681,28616
11:05,29083,28732,28647
11:10,29083,28732,28735
11:15,29083,28732,28769
11:20,29083,28929,28820
11:25,29083,28929,28865
11:30,29083,28929,28935
11:35,29083,29096,29070
11:40,29083,29096,29086
11:45,29083,29096,29111
11:50,29083,29211,29174
11:55,29083,29211,29185
12:00,29083,29211,29277
12:05,29970,29371,29266
12:10,29970,29371,29367
12:15,29970,29371,29459
12:20,29970,29606,29578
12:25,29970,29606,29660
12:30,29970,29606,29729
12:35,29970,29893,29720
12:40,29970,29893,29912
12:45,29970,29893,30020
12:50,29970,30334,30144
12:55,29970,30334,30275
13:00,29970,30334,30362
13:05,31443,30635,30504
13:10,31443,30635,30622
13:15,31443,30635,30702
13:20,31443,31019,30755
13:25,31443,31019,30859
13:30,31443,31019,31048
13:35,31443,31368,31132
13:40,31443,31368,31285
13:45,31443,31368,31404
13:50,31443,31580,31532
13:55,31443,31580,31606
14:00,31443,31580,31706
14:05,32854,31966,31744
14:10,32854,31966,31803
14:15,32854,31966,31877
14:20,32854,32221,31978
14:25,32854,32221,32105
14:30,32854,32221,32274
14:35,32854,32497,32385
14:40,32854,32497,32497
14:45,32854,32497,32621
14:50,32854,32786,32748
14:55,32854,32786,32908
15:00,32854,32786,33018
15:05,34182,33174,33101
15:10,34182,33174,33232
15:15,34182,33174,33316
15:20,34182,33563,33492
15:25,34182,33563,33592
15:30,34182,33563,33747
15:35,34182,33941,33852
15:40,34182,33941,33958
15:45,34182,33941,34099
15:50,34182,34325,34247
15:55,34182,34325,34395
16:00,34182,34325,34490
16:05,35049,34594,34494
16:10,35049,34594,34495
16:15,35049,34594,34644
16:20,35049,34857,34754
16:25,35049,34857,34815
16:30,35049,34857,34895
16:35,35049,35019,34948
16:40,35049,35019,35036
16:45,35049,35019,35115
16:50,35049,35190,35159
16:55,35049,35190,35232
17:00,35049,35190,35264
17:05,35195,35141,35129
17:10,35195,35141,35071
17:15,35195,35141,35087
17:20,35195,35132,35171
17:25,35195,35132,35201
17:30,35195,35132,35227
17:35,35195,35023,35200
17:40,35195,35023,35191
17:45,35195,35023,35179
17:50,35195,35085,35163
17:55,35195,35085,35053
18:00,35195,35085,34909
18:05,34512,34597,34760
18:10,34512,34597,34563
18:15,34512,34597,34507
18:20,34512,34416,34427
18:25,34512,34416,34382
18:30,34512,34416,34338
18:35,34512,34243,34293
18:40,34512,34243,34221
18:45,34512,34243,34159
18:50,34512,34121,34103
18:55,34512,34121,34072
19:00,34512,34121,34043
19:05,34173,34085,34054
19:10,34173,34085,34139
19:15,34173,34085,34191
19:20,34173,34220,34237
19:25,34173,34220,34223
19:30,34173,34220,34211
19:35,34173,34269,34144
19:40,34173,34269,34078
19:45,34173,34269,33975
19:50,34173,33997,33781
19:55,34173,33997,33636
20:00,34173,33997,33480
20:05,33173,33195,33400
20:10,33173,33195,33307
20:15,33173,33195,33156
20:20,33173,32819,33037
20:25,33173,32819,32870
20:30,33173,32819,32775
20:35,33173,32540,32606
20:40,33173,32540,32502
20:45,33173,32540,32350
20:50,33173,32039,32159
20:55,33173,32039,32013
21:00,33173,32039,31870
21:05,31303,31465,31696
21:10,31303,31465,31567
21:15,31303,31465,31388
21:20,31303,31008,31249
21:25,31303,31008,31080
21:30,31303,31008,30957
21:35,31303,30571,30752
21:40,31303,30571,30555
21:45,31303,30571,30342
21:50,31303,30033,30163
21:55,31303,30033,29964
22:00,31303,30033,29781
22:05,28847,29261,29568
22:10,28847,29261,29353
22:15,28847,29261,29095
22:20,28847,28723,28906
22:25,28847,28723,28745
22:30,28847,28723,28497
22:35,28847,28205,28365
22:40,28847,28205,28204
22:45,28847,28205,27981
22:50,28847,27526,27725
22:55,28847,27526,27563
23:00,28847,27526,27327
23:05,26556,26915,27133
23:10,26556,26915,27033
23:15,26556,26915,26902
23:20,26556,26453,26727
23:25,26556,26453,26558
23:30,26556,26453,26388
23:35,26556,26010,26219
23:40,26556,26010,26017
23:45,26556,26010,25874
23:50,26556,25524,25733
23:55,26556,25524,25548
00:00,26556,25524,
