Time,Day ahead forecast,Hour ahead forecast,Current demand
00:00,26463,25848,25706
00:05,25265,25534,25584
00:10,25265,25534,25579
00:15,25265,25534,25411
00:20,25265,25264,25256
00:25,25265,25264,25131
00:30,25265,25264,25060
00:35,25265,24841,24930
00:40,25265,24841,24859
00:45,25265,24841,24735
00:50,25265,24446,24623
00:55,25265,24446,24494
01:00,25265,24446,24370
01:05,23897,24176,24293
01:10,23897,24176,24223
01:15,23897,24176,24137
01:20,23897,23904,24058
01:25,23897,23904,23926
01:30,23897,23904,23826
01:35,23897,23648,23719
01:40,23897,23648,23639
01:45,23897,23648,23551
01:50,23897,23407,23452
01:55,23897,23407,23373
02:00,23897,23407,23271
02:05,22962,23166,23218
02:10,22962,23166,23134
02:15,22962,23166,23065
02:20,22962,22946,23021
02:25,22962,22946,22972
02:30,22962,22946,22929
02:35,22962,22759,22857
02:40,22962,22759,22793
02:45,22962,22759,22703
02:50,22962,22605,22645
02:55,22962,22605,22585
03:00,22962,22605,22572
03:05,22342,22469,22494
03:10,22342,22469,22459
03:15,22342,22469,22402
03:20,22342,22308,22368
03:25,22342,22308,22322
03:30,22342,22308,22286
03:35,22342,22201,22258
03:40,22342,22201,22215
03:45,22342,22201,22195
03:50,22342,22103,22130
03:55,22342,22103,22122
04:00,22342,22103,22074
04:05,22135,22102,22086
04:10,22135,22102,22108
04:15,22135,22102,22103
04:20,22135,22045,22099
04:25,22135,22045,22093
04:30,22135,22045,22068
04:35,22135,22021,22055
04:40,22135,22021,22059
04:45,22135,22021,22042
04:50,22135,22041,22029
04:55,22135,22041,22009
05:00,22135,22041,22010
05:05,22372,22128,22087
05:10,22372,22128,22141
05:15,22372,22128,22193
05:20,22372,22146,22219
05:25,22372,22146,22221
05:30,22372,22146,22256
05:35,22372,22251,22286
05:40,22372,22251,22316
05:45,22372,22251,22340
05:50,22372,22414,22363
05:55,22372,22414,22402
06:00,22372,22414,22403
06:05,22605,22599,22527
06:10,22605,22599,22649
06:15,22605,22599,22642
06:20,22605,22436,22637
06:25,22605,22436,22603
06:30,22605,22436,22538
06:35,22605,22349,22508
06:40,22605,22349,22481
06:45,22605,22349,22466
06:50,22605,22434,22428
06:55,22605,22434,22426
07:00,22605,22434,22457
07:05,22754,22695,22519
07:10,22754,22695,22605
07:15,22754,22695,22643
07:20,22754,22759,22643
07:25,22754,22759,22655
07:30,22754,22759,22728
07:35,22754,22842,22790
07:40,22754,22842,22847
07:45,22754,22842,22898
07:50,22754,23002,22932
07:55,22754,23002,22995
08:00,22754,23002,23064
08:05,23298,23417,23185
08:10,23298,23417,23358
08:15,23298,23417,23396
08:20,23298,23561,23394
08:25,23298,23561,23453
08:30,23298,23561,23497
08:35,23298,23793,23560
08:40,23298,23793,23594
08:45,23298,23793,23636
08:50,23298,23873,23668
08:55,23298,23873,23652
09:00,23298,23873,23673
09:05,23729,24029,23722
09:10,23729,24029,23811
09:15,23729,24029,23863
09:20,23729,24037,23881
09:25,23729,24037,23775
09:30,23729,24037,23774
09:35,23729,24092,23771
09:40,23729,24092,23795
09:45,23729,24092,23751
09:50,23729,24069,23762
09:55,23729,24069,23791
10:00,23729,24069,23792
10:05,24459,24083,23814
10:10,24459,24083,23861
10:15,24459,24083,23899
10:20,24459,24100,23892
10:25,24459,24100,23892
10:30,24459,24100,23877
10:35,24459,24107,23903
10:40,24459,24107,23912
10:45,24459,24107,23890
10:50,24459,24143,23911
10:55,24459,24143,23961
11:00,24459,24143,23995
11:05,25288,24197,24061
11:10,25288,24197,24139
11:15,25288,24197,24200
11:20,25288,24294,24261
11:25,25288,24294,24324
11:30,25288,24294,24394
11:35,25288,24497,24433
11:40,25288,24497,24520
11:45,25288,24497,24595
11:50,25288,24692,24649
11:55,25288,24692,24770
12:00,25288,24692,24827
12:05,26138,24943,24859
12:10,26138,24943,24915
12:15,26138,24943,24995
12:20,26138,25259,25095
12:25,26138,25259,25177
12:30,26138,25259,25257
12:35,26138,25486,25380
12:40,26138,25486,25499
12:45,26138,25486,25592
12:50,26138,25789,25668
12:55,26138,25789,25762
13:00,26138,25789,25901
13:05,27462,26111,26040
13:10,27462,26111,26105
13:15,27462,26111,26273
13:20,27462,26386,26410
13:25,27462,26386,26540
13:30,27462,26386,26655
13:35,27462,26795,26783
13:40,27462,26795,26911
13:45,27462,26795,27053
13:50,27462,27271,27196
13:55,27462,27271,27336
14:00,27462,27271,27454
14:05,28840,27636,27435
14:10,28840,27636,27550
14:15,28840,27636,27661
14:20,28840,27992,27819
14:25,28840,27992,27969
14:30,28840,27992,28095
14:35,28840,28316,28255
14:40,28840,28316,28463
14:45,28840,28316,28565
14:50,28840,28746,28704
14:55,28840,28746,28849
15:00,28840,28746,28993
15:05,30395,29196,29102
15:10,30395,29196,29230
15:15,30395,29196,29411
15:20,30395,29576,29608
15:25,30395,29576,29781
15:30,30395,29576,29906
15:35,30395,30039,30032
15:40,30395,30039,30187
15:45,30395,30039,30282
15:50,30395,30567,30478
15:55,30395,30567,30603
16:00,30395,30567,30743
16:05,31889,30880,30780
16:10,31889,30880,30879
16:15,31889,30880,31035
16:20,31889,31270,31187
16:25,31889,31270,31266
16:30,31889,31270,31442
16:35,31889,31594,31548
16:40,31889,31594,31673
16:45,31889,31594,31787
16:50,31889,31937,31928
16:55,31889,31937,32002
17:00,31889,31937,32102
17:05,32730,32254,32197
17:10,32730,32254,32222
17:15,32730,32254,32346
17:20,32730,32517,32430
17:25,32730,32517,32506
17:30,32730,32517,32592
17:35,32730,32656,32683
