Time,Day ahead forecast,Hour ahead forecast,Current demand
00:00,21030,21159,21191
00:05,20568,20990,21149
00:10,20568,20990,21084
00:15,20568,20990,21027
00:20,20568,20809,20935
00:25,20568,20809,20879
00:30,20568,20809,20843
00:35,20568,20592,20718
00:40,20568,20592,20671
00:45,20568,20592,20561
00:50,20568,20390,20533
00:55,20568,20390,20536
01:00,20568,20390,20467
01:05,19937,20200,20411
01:10,19937,20200,20335
01:15,19937,20200,20275
01:20,19937,20116,20291
01:25,19937,20116,20219
01:30,19937,20116,20157
01:35,19937,19965,20148
01:40,19937,19965,20042
01:45,19937,19965,20049
01:50,19937,19883,20014
01:55,19937,19883,20005
02:00,19937,19883,19908
02:05,19608,19778,19934
02:10,19608,19778,19894
02:15,19608,19778,19886
02:20,19608,19712,19872
02:25,19608,19712,19816
02:30,19608,19712,19765
02:35,19608,19644,19774
02:40,19608,19644,19785
02:45,19608,19644,19774
02:50,19608,19598,19734
02:55,19608,19598,19748
03:00,19608,19598,19744
03:05,19645,19626,19765
03:10,19645,19626,19816
03:15,19645,19626,19819
03:20,19645,19671,19807
03:25,19645,19671,19735
03:30,19645,19671,19793
03:35,19645,19748,19762
03:40,19645,19748,19809
03:45,19645,19748,19841
03:50,19645,19785,19921
03:55,19645,19785,19916
04:00,19645,19785,19969
04:05,20344,20074,20071
04:10,20344,20074,20204
04:15,20344,20074,20293
04:20,20344,20269,20319
04:25,20344,20269,20359
04:30,20344,20269,20454
04:35,20344,20509,20585
04:40,20344,20509,20681
04:45,20344,20509,20716
04:50,20344,20790,20808
04:55,20344,20790,20873
05:00,20344,20790,21001
05:05,21962,21422,21262
05:10,21962,21422,21414
05:15,21962,21422,21564
05:20,21962,21801,21708
05:25,21962,21801,21830
05:30,21962,21801,21939
05:35,21962,22206,22072
05:40,21962,22206,22253
05:45,21962,22206,22400
05:50,21962,22671,22605
05:55,21962,22671,22750
06:00,21962,22671,22874
06:05,24322,23552,23284
06:10,24322,23552,23567
06:15,24322,23552,23776
06:20,24322,24113,23911
06:25,24322,24113,24024
06:30,24322,24113,24072
06:35,24322,24363,24162
06:40,24322,24363,24313
06:45,24322,24363,24389
06:50,24322,24541,24464
06:55,24322,24541,24547
07:00,24322,24541,24588
07:05,25520,24841,24774
07:10,25520,24841,24858
07:15,25520,24841,24968
07:20,25520,25018,25040
07:25,25520,25018,25114
07:30,25520,25018,25116
07:35,25520,24990,25165
07:40,25520,24990,25237
07:45,25520,24990,25269
07:50,25520,25048,25329
07:55,25520,25048,25364
08:00,25520,25048,25387
08:05,25480,25358,25529
08:10,25480,25358,25661
08:15,25480,25358,25785
08:20,25480,25445,25893
08:25,25480,25445,25873
08:30,25480,25445,25858
08:35,25480,25606,25940
08:40,25480,25606,25950
08:45,25480,25606,25899
08:50,25480,25877,25881
08:55,25480,25877,25853
09:00,25480,25877,25869
09:05,25094,25902,25878
09:10,25094,25902,25899
09:15,25094,25902,25833
09:20,25094,25824,25742
09:25,25094,25824,25744
09:30,25094,25824,25779
09:35,25094,25763,25747
09:40,25094,25763,25653
09:45,25094,25763,25605
09:50,25094,25613,25534
09:55,25094,25613,25516
10:00,25094,25613,25496
10:05,24901,25505,25561
10:10,24901,25505,25563
