Time,Day ahead forecast,Hour ahead forecast,Current demand
00:00,22164,21628,21505
00:05,21193,21470,21472
00:10,21193,21470,21478
00:15,21193,21470,21432
00:20,21193,21193,21488
00:25,21193,21193,21391
00:30,21193,21193,21138
00:35,21193,20897,21000
00:40,21193,20897,20954
00:45,21193,20897,20903
00:50,21193,20741,20867
00:55,21193,20741,20788
01:00,21193,20741,20811
01:05,20421,20400,20717
01:10,20421,20400,20730
01:15,20421,20400,20612
01:20,20421,20292,20507
01:25,20421,20292,20479
01:30,20421,20292,20475
01:35,20421,20227,20419
01:40,20421,20227,20368
01:45,20421,20227,20298
01:50,20421,20062,20298
01:55,20421,20062,20217
02:00,20421,20062,20202
02:05,19869,19996,20176
02:10,19869,19996,20128
02:15,19869,19996,20038
02:20,19869,19867,20029
02:25,19869,19867,20003
02:30,19869,19867,19967
02:35,19869,19773,19901
02:40,19869,19773,19869
02:45,19869,19773,19767
02:50,19869,19720,19731
02:55,19869,19720,19770
03:00,19869,19720,19785
03:05,19707,19623,19770
03:10,19707,19623,19769
03:15,19707,19623,19801
03:20,19707,19610,19800
03:25,19707,19610,19740
03:30,19707,19610,19774
03:35,19707,19670,19824
03:40,19707,19670,19838
03:45,19707,19670,19838
03:50,19707,19708,19826
03:55,19707,19708,19887
04:00,19707,19708,19907
04:05,20208,19967,20013
04:10,20208,19967,20117
04:15,20208,19967,20086
04:20,20208,20123,20093
04:25,20208,20123,20144
04:30,20208,20123,20230
04:35,20208,20303,20275
04:40,20208,20303,20339
04:45,20208,20303,20349
04:50,20208,20484,20464
04:55,20208,20484,20574
05:00,20208,20484,20692
05:05,21595,21002,20924
05:10,21595,21002,21100
05:15,21595,21002,21227
05:20,21595,21373,21377
05:25,21595,21373,21519
05:30,21595,21373,21604
05:35,21595,21746,21745
05:40,21595,21746,21871
05:45,21595,21746,21978
05:50,21595,22309,22129
05:55,21595,22309,22313
06:00,21595,22309,22559
06:05,23851,23149,22932
06:10,23851,23149,23327
06:15,23851,23149,23480
06:20,23851,23745,23575
06:25,23851,23745,23770
06:30,23851,23745,23978
06:35,23851,24226,24199
06:40,23851,24226,24425
06:45,23851,24226,24556
06:50,23851,24499,24594
06:55,23851,24499,24778
07:00,23851,24499,24923
07:05,25035,25192,25048
07:10,25035,25192,25162
07:15,25035,25192,25148
07:20,25035,25346,25306
07:25,25035,25346,25436
