Time,Day ahead forecast,Hour ahead forecast,Current demand
00:00,23790,23057,23084
00:05,22796,22867,22986
00:10,22796,22867,22997
00:15,22796,22867,22934
00:20,22796,22590,22820
00:25,22796,22590,22727
00:30,22796,22590,22617
00:35,22796,22284,22523
00:40,22796,22284,22416
00:45,22796,22284,22316
00:50,22796,22082,22200
00:55,22796,22082,22104
01:00,22796,22082,21985
01:05,21815,21861,21891
01:10,21815,21861,21861
01:15,21815,21861,21732
01:20,21815,21600,21657
01:25,21815,21600,21547
01:30,21815,21600,21454
01:35,21815,21334,21382
01:40,21815,21334,21298
01:45,21815,21334,21235
01:50,21815,21087,21189
01:55,21815,21087,21099
02:00,21815,21087,21014
02:05,21002,20937,20956
02:10,21002,20937,20938
02:15,21002,20937,20922
02:20,21002,20780,20852
02:25,21002,20780,20796
02:30,21002,20780,20797
02:35,21002,20607,20711
02:40,21002,20607,20674
02:45,21002,20607,20647
02:50,21002,20526,20579
02:55,21002,20526,20538
03:00,21002,20526,20497
03:05,20585,20456,20465
03:10,20585,20456,20435
03:15,20585,20456,20430
03:20,20585,20378,20425
03:25,20585,20378,20390
03:30,20585,20378,20344
03:35,20585,20324,20346
03:40,20585,20324,20365
03:45,20585,20324,20324
03:50,20585,20291,20237
03:55,20585,20291,20253
04:00,20585,20291,20234
04:05,20577,20335,20291
04:10,20577,20335,20303
04:15,20577,20335,20326
04:20,20577,20311,20298
04:25,20577,20311,20315
04:30,20577,20311,20327
04:35,20577,20353,20341
04:40,20577,20353,20351
04:45,20577,20353,20375
04:50,20577,20385,20384
04:55,20577,20385,20390
05:00,20577,20385,20416
05:05,21037,20568,20482
05:10,21037,20568,20588
05:15,21037,20568,20654
05:20,21037,20690,20670
05:25,21037,20690,20742
05:30,21037,20690,20774
05:35,21037,20822,20824
05:40,21037,20822,20873
05:45,21037,20822,20920
05:50,21037,21016,20957
05:55,21037,21016,21037
06:00,21037,21016,21117
06:05,21812,21381,21250
06:10,21812,21381,21422
06:15,21812,21381,21503
06:20,21812,21621,21609
06:25,21812,21621,21676
06:30,21812,21621,21748
06:35,21812,21844,21803
06:40,21812,21844,21899
06:45,21812,21844,21969
06:50,21812,22092,22000
06:55,21812,22092,22049
07:00,21812,22092,22087
07:05,22398,22188,22179
07:10,22398,22188,22312
07:15,22398,22188,22370
07:20,22398,22225,22404
07:25,22398,22225,22365
07:30,22398,22225,22374
07:35,22398,22350,22366
07:40,22398,22350,22360
07:45,22398,22350,22397
07:50,22398,22494,22405
07:55,22398,22494,22420
08:00,22398,22494,22463
08:05,22826,22709,22604
08:10,22826,22709,22717
08:15,22826,22709,22721
08:20,22826,22852,22765
08:25,22826,22852,22744
08:30,22826,22852,22777
08:35,22826,22907,22755
08:40,22826,22907,22758
08:45,22826,22907,22753
08:50,22826,22889,22759
08:55,22826,22889,22692
09:00,22826,22889,22674
09:05,23038,22828,22685
09:10,23038,22828,22706
09:15,23038,22828,22738
09:20,23038,22834,22733
09:25,23038,22834,22818
09:30,23038,22834,22804
09:35,23038,22835,22807
09:40,23038,22835,22753
09:45,23038,22835,22744
09:50,23038,22889,22841
09:55,23038,22889,22815
10:00,23038,22889,22829
10:05,23099,22955,22815
10:10,23099,22955,22823
10:15,23099,22955,22784
10:20,23099,23040,22811
10:25,23099,23040,22793
10:30,23099,23040,22776
10:35,23099,22944,22771
10:40,23099,22944,22785
10:45,23099,22944,22771
10:50,23099,22854,22773
10:55,23099,22854,22759
11:00,23099,22854,22770
11:05,23181,22855,22805
11:10,23181,22855,22795
11:15,23181,22855,22834
11:20,23181,22888,22855
11:25,23181,22888,22877
