Time,Day ahead forecast,Hour ahead forecast,Current demand
00:00,23461,22969,22978
00:05,21997,22811,22797
00:10,21997,22811,22712
00:15,21997,22811,22725
00:20,21997,22562,22636
00:25,21997,22562,22540
00:30,21997,22562,22396
00:35,21997,22182,22376
00:40,21997,22182,22250
00:45,21997,22182,22169
00:50,21997,21972,22093
00:55,21997,21972,21960
01:00,21997,21972,21880
01:05,21251,21783,21783
01:10,21251,21783,21786
01:15,21251,21783,21712
01:20,21251,21567,21703
01:25,21251,21567,21641
01:30,21251,21567,21592
01:35,21251,21327,21514
01:40,21251,21327,21458
01:45,21251,21327,21348
01:50,21251,21254,21340
01:55,21251,21254,21272
02:00,21251,21254,21236
02:05,20679,21131,21138
02:10,20679,21131,21126
02:15,20679,21131,21127
02:20,20679,21042,21078
02:25,20679,21042,21049
02:30,20679,21042,20937
02:35,20679,20902,20966
02:40,20679,20902,20937
02:45,20679,20902,20856
02:50,20679,20806,20865
02:55,20679,20806,20853
03:00,20679,20806,20830
03:05,20495,20801,20842
03:10,20495,20801,20793
03:15,20495,20801,20764
03:20,20495,20798,20807
03:25,20495,20798,20786
03:30,20495,20798,20761
03:35,20495,20753,20753
03:40,20495,20753,20759
03:45,20495,20753,20742
03:50,20495,20784,20767
03:55,20495,20784,20791
04:00,20495,20784,20819
04:05,20958,20915,20881
04:10,20958,20915,20987
04:15,20958,20915,21088
04:20,20958,21095,21088
04:25,20958,21095,21114
04:30,20958,21095,21067
04:35,20958,21236,21175
04:40,20958,21236,21214
04:45,20958,21236,21314
04:50,20958,21453,21390
04:55,20958,21453,21472
05:00,20958,21453,21484
05:05,22157,21938,21719
05:10,22157,21938,22011
05:15,22157,21938,22164
05:20,22157,22311,22294
05:25,22157,22311,22360
05:30,22157,22311,22506
05:35,22157,22738,22651
05:40,22157,22738,22800
05:45,22157,22738,22928
05:50,22157,23250,23086
05:55,22157,23250,23214
06:00,22157,23250,23316
06:05,24539,24143,23641
06:10,24539,24143,23963
06:15,24539,24143,24223
06:20,24539,24791,24434
06:25,24539,24791,24595
06:30,24539,24791,24710
06:35,24539,25218,24899
06:40,24539,25218,25105
06:45,24539,25218,25239
06:50,24539,25476,25395
06:55,24539,25476,25504
07:00,24539,25476,25615
07:05,25515,25895,25751
07:10,25515,25895,25796
07:15,25515,25895,25930
07:20,25515,26048,26009
07:25,25515,26048,26035
07:30,25515,26048,26050
07:35,25515,26020,26030
07:40,25515,26020,26005
07:45,25515,26020,25944
07:50,25515,26107,26005
07:55,25515,26107,26013
08:00,25515,26107,25973
08:05,25537,26092,25993
08:10,25537,26092,26064
08:15,25537,26092,26030
08:20,25537,26184,26054
08:25,25537,26184,26038
08:30,25537,26184,26012
08:35,25537,26084,25958
08:40,25537,26084,25973
08:45,25537,26084,25955
08:50,25537,26041,25910
08:55,25537,26041,25885
09:00,25537,26041,25897
09:05,25517,25995,25905
09:10,25517,25995,25863
09:15,25517,25995,25825
09:20,25517,25918,25820
09:25,25517,25918,25794
09:30,25517,25918,25809
09:35,25517,25808,25754
09:40,25517,25808,25767
09:45,25517,25808,25633
09:50,25517,25728,25632
09:55,25517,25728,25607
10:00,25517,25728,25588
10:05,25473,25678,25552
10:10,25473,25678,25542
10:15,25473,25678,25544
10:20,25473,25578,25593
10:25,25473,25578,25540
10:30,25473,25578,25485
10:35,25473,25504,25493
10:40,25473,25504,25460
10:45,25473,25504,25411
10:50,25473,25535,25403
10:55,25473,25535,25443
11:00,25473,25535,25463
11:05,25481,25380,25515
11:10,25481,25380,25497
11:15,25481,25380,25525
11:20,25481,25421,25506
11:25,25481,25421,25544
11:30,25481,25421,25560
11:35,25481,25551,25525
11:40,25481,25551,25563
11:45,25481,25551,25571
11:50,25481,25577,25605
11:55,25481,25577,25612
12:00,25481,25577,25591
12:05,25680,25622,25574
12:10,25680,25622,25592
12:15,25680,25622,25561
12:20,25680,25738,25667
12:25,25680,25738,25682
12:30,25680,25738,25698
12:35,25680,25777,25683
12:40,25680,25777,25774
12:45,25680,25777,25816
12:50,25680,26002,25905
12:55,25680,26002,25970
13:00,25680,26002,26001
13:05,26263,26094,26038
13:10,26263,26094,26045
13:15,26263,26094,26092
13:20,26263,26342,26193
13:25,26263,26342,26222
13:30,26263,26342,26266
13:35,26263,26469,26324
13:40,26263,26469,26380
13:45,26263,26469,26481
13:50,26263,26578,26534
13:55,26263,26578,26595
14:00,26263,26578,26590
14:05,26998,26750,26537
14:10,26998,26750,26559
14:15,26998,26750,26582
14:20,26998,26900,26590
14:25,26998,26900,26585
14:30,26998,26900,26555
14:35,26998,26909,26635
14:40,26998,26909,26704
14:45,26998,26909,26747
14:50,26998,26840,26794
14:55,26998,26840,26901
15:00,26998,26840,26964
15:05,27726,26926,26985
15:10,27726,26926,27064
15:15,27726,26926,27154
15:20,27726,27159,27234
15:25,27726,27159,27290
15:30,27726,27159,27371
15:35,27726,27372,27462
15:40,27726,27372,27511
15:45,27726,27372,27579
