Time,Day ahead forecast,Hour ahead forecast,Current demand
00:00,22949,22243,22181
00:05,22040,22058,22106
00:10,22040,22058,22063
00:15,22040,22058,21985
00:20,22040,21828,21955
00:25,22040,21828,21845
00:30,22040,21828,21719
00:35,22040,21540,21622
00:40,22040,21540,21552
00:45,22040,21540,21487
00:50,22040,21335,21394
00:55,22040,21335,21311
01:00,22040,21335,21231
01:05,21291,21101,21158
01:10,21291,21101,21106
01:15,21291,21101,21035
01:20,21291,20921,20987
01:25,21291,20921,20930
01:30,21291,20921,20898
01:35,21291,20741,20832
01:40,21291,20741,20770
01:45,21291,20741,20720
01:50,21291,20589,20679
01:55,21291,20589,20651
02:00,21291,20589,20594
02:05,20707,20517,20541
02:10,20707,20517,20527
02:15,20707,20517,20498
02:20,20707,20428,20459
02:25,20707,20428,20418
02:30,20707,20428,20382
02:35,20707,20324,20355
02:40,20707,20324,20340
02:45,20707,20324,20327
02:50,20707,20258,20304
02:55,20707,20258,20280
03:00,20707,20258,20244
03:05,20483,20204,20220
03:10,20483,20204,20219
03:15,20483,20204,20211
03:20,20483,20159,20194
03:25,20483,20159,20204
03:30,20483,20159,20190
03:35,20483,20130,20180
03:40,20483,20130,20187
03:45,20483,20130,20171
03:50,20483,20168,20179
03:55,20483,20168,20186
04:00,20483,20168,20184
04:05,20617,20253,20216
04:10,20617,20253,20255
04:15,20617,20253,20299
04:20,20617,20294,20295
04:25,20617,20294,20281
04:30,20617,20294,20307
04:35,20617,20353,20343
04:40,20617,20353,20368
04:45,20617,20353,20367
04:50,20617,20446,20399
04:55,20617,20446,20400
05:00,20617,20446,20429
05:05,21069,20601,20537
05:10,21069,20601,20607
05:15,21069,20601,20660
05:20,21069,20707,20668
05:25,21069,20707,20712
05:30,21069,20707,20790
05:35,21069,20835,20829
05:40,21069,20835,20901
05:45,21069,20835,20924
05:50,21069,20999,20988
05:55,21069,20999,21050
06:00,21069,20999,21129
06:05,21950,21378,21222
06:10,21950,21378,21331
06:15,21950,21378,21437
06:20,21950,21575,21483
06:25,21950,21575,21551
06:30,21950,21575,21611
06:35,21950,21689,21681
06:40,21950,21689,21734
06:45,21950,21689,21771
06:50,21950,21657,21798
06:55,21950,21657,21816
07:00,21950,21657,21849
07:05,22134,21839,21889
07:10,22134,21839,21975
07:15,22134,21839,21952
07:20,22134,21921,21966
07:25,22134,21921,21981
07:30,22134,21921,21988
07:35,22134,21960,21984
07:40,22134,21960,21982
07:45,22134,21960,21959
07:50,22134,22024,21931
07:55,22134,22024,21898
08:00,22134,22024,21858
08:05,22089,21929,21835
08:10,22089,21929,21803
08:15,22089,21929,21774
08:20,22089,21831,21759
08:25,22089,21831,21722
08:30,22089,21831,21705
08:35,22089,21506,21666
08:40,22089,21506,21611
08:45,22089,21506,21573
08:50,22089,21413,21496
08:55,22089,21413,21450
09:00,22089,21413,21423
09:05,21566,21313,21360
09:10,21566,21313,21331
09:15,21566,21313,21202
09:20,21566,21161,21111
09:25,21566,21161,21047
09:30,21566,21161,20978
09:35,21566,20905,20894
09:40,21566,20905,20837
09:45,21566,20905,20747
09:50,21566,20603,20637
09:55,21566,20603,20553
10:00,21566,20603,20480
10:05,21057,20382,20438
10:10,21057,20382,20339
10:15,21057,20382,20295
10:20,21057,20180,20219
10:25,21057,20180,20134
10:30,21057,20180,20062
10:35,21057,19926,19978
10:40,21057,19926,19931
10:45,21057,19926,19889
10:50,21057,19711,19869
10:55,21057,19711,19764
11:00,21057,19711,19670
11:05,20426,19581,19625
11:10,20426,19581,19583
11:15,20426,19581,19476
11:20,20426,19448,19417
11:25,20426,19448,19368
11:30,20426,19448,19287
11:35,20426,19287,19234
11:40,20426,19287,19152
11:45,20426,19287,19159
11:50,20426,19100,19099
11:55,20426,19100,19066
12:00,20426,19100,19018
12:05,20061,18964,19031
12:10,20061,18964,19008
12:15,20061,18964,18979
12:20,20061,18911,18986
12:25,20061,18911,18987
12:30,20061,18911,18962
12:35,20061,18919,18943
12:40,20061,18919,18956
12:45,20061,18919,18996
12:50,20061,18931,18961
12:55,20061,18931,18986
13:00,20061,18931,18979
13:05,20193,18986,18970
13:10,20193,18986,19023
13:15,20193,18986,18991
13:20,20193,19047,18998
13:25,20193,19047,19045
13:30,20193,19047,19060
13:35,20193,19122,19110
13:40,20193,19122,19149
13:45,20193,19122,19200
13:50,20193,19219,19209
13:55,20193,19219,19247
14:00,20193,19219,19301
14:05,20620,19366,19333
14:10,20620,19366,19357
14:15,20620,19366,19464
14:20,20620,19501,19551
14:25,20620,19501,19572
14:30,20620,19501,19602
14:35,20620,19720,19690
14:40,20620,19720,19767
14:45,20620,19720,19842
14:50,20620,19997,19915
14:55,20620,19997,19922
15:00,20620,19997,20058
15:05,21558,20211,20098
15:10,21558,20211,20168
15:15,21558,20211,20293
15:20,21558,20523,20438
15:25,21558,20523,20538
15:30,21558,20523,20647
15:35,21558,20910,20772
15:40,21558,20910,20925
15:45,21558,20910,21027
15:50,21558,21344,21181
15:55,21558,21344,21283
16:00,21558,21344,21411
16:05,23489,21799,21527
16:10,23489,21799,21675
16:15,23489,21799,21850
16:20,23489,22335,22018
16:25,23489,22335,22215
16:30,23489,22335,22391
16:35,23489,23119,22582
16:40,23489,23119,22849
16:45,23489,23119,23130
16:50,23489,24111,23573
16:55,23489,24111,23889
17:00,23489,24111,24235
17:05,27056,25205,24586
17:10,27056,25205,25001
17:15,27056,25205,25389
17:20,27056,25995,25665
17:25,27056,25995,25902
17:30,27056,25995,26047
17:35,27056,26288,26162
17:40,27056,26288,26221
17:45,27056,26288,26282
17:50,27056,26583,26341
17:55,27056,26583,26386
18:00,27056,26583,26405
18:05,27823,26464,26442
18:10,27823,26464,26466
18:15,27823,26464,26493
18:20,27823,26488,26484
18:25,27823,26488,26497
18:30,27823,26488,26489
18:35,27823,26540,26474
18:40,27823,26540,26479
18:45,27823,26540,26489
18:50,27823,26490,26454
18:55,27823,26490,26450
19:00,27823,26490,26414
19:05,27706,26401,26390
19:10,27706,26401,26397
19:15,27706,26401,26350
19:20,27706,26377,26317
19:25,27706,26377,26334
19:30,27706,26377,26313
19:35,27706,26294,26278
19:40,27706,26294,26257
19:45,27706,26294,26248
19:50,27706,26141,26194
19:55,27706,26141,26141
20:00,27706,26141,26098
20:05,27015,26029,26088
20:10,27015,26029,26026
20:15,27015,26029,26002
20:20,27015,25884,25952
20:25,27015,25884,25930
20:30,27015,25884,25872
20:35,27015,25761,25833
20:40,27015,25761,25755
20:45,27015,25761,25701
20:50,27015,25603,25627
20:55,27015,25603,25550
