Time,Day ahead forecast,Hour ahead forecast,Current demand
00:00,22099,21751,21701
00:05,20982,21605,21656
00:10,20982,21605,21674
00:15,20982,21605,21676
00:20,20982,21379,21624
00:25,20982,21379,21523
00:30,20982,21379,21440
00:35,20982,21151,21360
00:40,20982,21151,21298
00:45,20982,21151,21255
00:50,20982,20999,21180
00:55,20982,20999,21103
01:00,20982,20999,21015
01:05,20084,20905,20971
01:10,20084,20905,20925
01:15,20084,20905,20856
01:20,20084,20749,20814
01:25,20084,20749,20754
01:30,20084,20749,20692
01:35,20084,20606,20631
01:40,20084,20606,20562
01:45,20084,20606,20548
01:50,20084,20438,20486
01:55,20084,20438,20423
02:00,20084,20438,20403
02:05,19539,20321,20366
02:10,19539,20321,20350
02:15,19539,20321,20329
02:20,19539,20219,20292
02:25,19539,20219,20243
02:30,19539,20219,20215
02:35,19539,20146,20176
02:40,19539,20146,20158
02:45,19539,20146,20135
02:50,19539,20093,20091
02:55,19539,20093,20049
03:00,19539,20093,20030
03:05,19363,20054,20033
03:10,19363,20054,20046
03:15,19363,20054,20021
03:20,19363,20001,20000
03:25,19363,20001,19979
03:30,19363,20001,19954
03:35,19363,19976,19964
03:40,19363,19976,19963
03:45,19363,19976,19952
03:50,19363,19972,19966
03:55,19363,19972,19960
04:00,19363,19972,19973
04:05,19528,20092,20041
04:10,19528,20092,20098
04:15,19528,20092,20098
04:20,19528,20151,20118
04:25,19528,20151,20132
04:30,19528,20151,20132
04:35,19528,20259,20178
04:40,19528,20259,20204
04:45,19528,20259,20219
04:50,19528,20360,20275
04:55,19528,20360,20304
05:00,19528,20360,20358
05:05,20095,20605,20497
05:10,20095,20605,20617
05:15,20095,20605,20675
05:20,20095,20776,20759
05:25,20095,20776,20814
05:30,20095,20776,20858
05:35,20095,20951,20924
05:40,20095,20951,20989
05:45,20095,20951,21067
05:50,20095,21157,21159
05:55,20095,21157,21223
06:00,20095,21157,21301
06:05,20840,21568,21472
06:10,20840,21568,21596
06:15,20840,21568,21620
06:20,20840,21613,21627
06:25,20840,21613,21606
06:30,20840,21613,21649
06:35,20840,21537,21691
06:40,20840,21537,21713
06:45,20840,21537,21754
06:50,20840,21566,21712
06:55,20840,21566,21732
07:00,20840,21566,21784
07:05,20956,21916,21893
07:10,20956,21916,21971
07:15,20956,21916,22106
07:20,20956,22010,22163
07:25,20956,22010,22250
07:30,20956,22010,22213
07:35,20956,22186,22272
07:40,20956,22186,22319
07:45,20956,22186,22322
07:50,20956,22388,22338
07:55,20956,22388,22328
08:00,20956,22388,22351
