Time,Day ahead forecast,Hour ahead forecast,Current demand
00:00,29444,28718,28525
00:05,27291,28245,28371
00:10,27291,28245,28253
00:15,27291,28245,28171
00:20,27291,27950,28007
00:25,27291,27950,27879
00:30,27291,27950,27722
00:35,27291,27419,27611
00:40,27291,27419,27481
00:45,27291,27419,27369
00:50,27291,27113,27214
00:55,27291,27113,27099
01:00,27291,27113,26945
01:05,25894,26781,26835
01:10,25894,26781,26692
01:15,25894,26781,26580
01:20,25894,26402,26458
01:25,25894,26402,26390
01:30,25894,26402,26287
01:35,25894,26125,26156
01:40,25894,26125,26030
01:45,25894,26125,25953
01:50,25894,25805,25798
01:55,25894,25805,25712
02:00,25894,25805,25660
02:05,24896,25516,25554
02:10,24896,25516,25491
02:15,24896,25516,25427
02:20,24896,25317,25347
02:25,24896,25317,25303
02:30,24896,25317,25259
02:35,24896,25141,25138
02:40,24896,25141,25063
02:45,24896,25141,24993
02:50,24896,24917,24938
02:55,24896,24917,24847
03:00,24896,24917,24774
03:05,24415,24805,24775
03:10,24415,24805,24732
03:15,24415,24805,24702
03:20,24415,24699,24666
03:25,24415,24699,24660
03:30,24415,24699,24629
03:35,24415,24642,24624
03:40,24415,24642,24620
03:45,24415,24642,24612
03:50,24415,24609,24590
03:55,24415,24609,24600
04:00,24415,24609,24608
04:05,24664,24767,24628
04:10,24664,24767,24782
04:15,24664,24767,24806
04:20,24664,24866,24840
04:25,24664,24866,24892
04:30,24664,24866,24892
04:35,24664,25051,24950
04:40,24664,25051,25037
04:45,24664,25051,25070
04:50,24664,25231,25094
04:55,24664,25231,25189
05:00,24664,25231,25377
05:05,25873,25721,25602
05:10,25873,25721,25823
05:15,25873,25721,25942
05:20,25873,26159,26022
05:25,25873,26159,26202
05:30,25873,26159,26425
05:35,25873,26569,26544
05:40,25873,26569,26673
05:45,25873,26569,26809
05:50,25873,27061,26907
05:55,25873,27061,27046
06:00,25873,27061,27245
06:05,27431,27789,27641
06:10,27431,27789,27911
06:15,27431,27789,28056
06:20,27431,28148,28163
06:25,27431,28148,28235
06:30,27431,28148,28245
06:35,27431,28409,28337
