Time,Day ahead forecast,Hour ahead forecast,Current demand
00:00,22701,22206,22230
00:05,21438,22055,22142
00:10,21438,22055,22085
00:15,21438,22055,22009
00:20,21438,21821,21921
00:25,21438,21821,21878
00:30,21438,21821,21800
00:35,21438,21534,21705
00:40,21438,21534,21616
00:45,21438,21534,21487
00:50,21438,21343,21433
00:55,21438,21343,21342
01:00,21438,21343,21239
01:05,20632,21153,21227
01:10,20632,21153,21173
01:15,20632,21153,21102
01:20,20632,20941,21041
01:25,20632,20941,21008
01:30,20632,20941,20913
01:35,20632,20800,20851
01:40,20632,20800,20767
01:45,20632,20800,20739
01:50,20632,20646,20697
01:55,20632,20646,20644
02:00,20632,20646,20623
02:05,20101,20550,20582
02:10,20101,20550,20543
02:15,20101,20550,20500
02:20,20101,20441,20433
02:25,20101,20441,20396
02:30,20101,20441,20345
02:35,20101,20314,20301
02:40,20101,20314,20282
02:45,20101,20314,20277
02:50,20101,20197,20260
02:55,20101,20197,20209
03:00,20101,20197,20159
03:05,19968,20184,20144
03:10,19968,20184,20184
03:15,19968,20184,20190
03:20,19968,20176,20150
03:25,19968,20176,20126
03:30,19968,20176,20125
03:35,19968,20175,20106
03:40,19968,20175,20122
03:45,19968,20175,20114
03:50,19968,20164,20118
03:55,19968,20164,20164
04:00,19968,20164,20166
04:05,20392,20310,20271
04:10,20392,20310,20369
04:15,20392,20310,20430
04:20,20392,20439,20471
04:25,20392,20439,20522
04:30,20392,20439,20538
04:35,20392,20660,20584
04:40,20392,20660,20684
04:45,20392,20660,20729
04:50,20392,20899,20832
04:55,20392,20899,20913
05:00,20392,20899,21024
05:05,21699,21386,21195
05:10,21699,21386,21392
05:15,21699,21386,21561
05:20,21699,21810,21712
05:25,21699,21810,21812
05:30,21699,21810,21899
05:35,21699,22191,22045
05:40,21699,22191,22207
05:45,21699,22191,22354
05:50,21699,22681,22516
05:55,21699,22681,22683
06:00,21699,22681,22876
06:05,24040,23581,23239
06:10,24040,23581,23592
06:15,24040,23581,23856
06:20,24040,24254,24041
06:25,24040,24254,24267
06:30,24040,24254,24459
06:35,24040,24886,24675
06:40,24040,24886,24887
06:45,24040,24886,25052
06:50,24040,25511,25265
06:55,24040,25511,25394
07:00,24040,25511,25533
07:05,25397,25915,25689
07:10,25397,25915,25917
07:15,25397,25915,26019
07:20,25397,26011,26088
07:25,25397,26011,26087
07:30,25397,26011,26050
07:35,25397,25881,26038
07:40,25397,25881,26050
07:45,25397,25881,26003
07:50,25397,25946,25931
07:55,25397,25946,25911
08:00,25397,25946,25859
08:05,24904,25917,25862
08:10,24904,25917,25913
08:15,24904,25917,25907
08:20,24904,25908,25859
08:25,24904,25908,25834
08:30,24904,25908,25755
08:35,24904,25775,25686
08:40,24904,25775,25644
08:45,24904,25775,25633
08:50,24904,25581,25589
08:55,24904,25581,25514
09:00,24904,25581,25441
09:05,24481,25469,25434
09:10,24481,25469,25489
09:15,24481,25469,25488
09:20,24481,25414,25461
09:25,24481,25414,25454
09:30,24481,25414,25462
09:35,24481,25290,25378
09:40,24481,25290,25342
09:45,24481,25290,25305
09:50,24481,25295,25249
09:55,24481,25295,25229
10:00,24481,25295,25213
10:05,24261,25249,25231
10:10,24261,25249,25209
10:15,24261,25249,25194
10:20,24261,25206,25172
10:25,24261,25206,25133
10:30,24261,25206,25102
10:35,24261,25161,25068
10:40,24261,25161,25044
10:45,24261,25161,25058
10:50,24261,25096,25020
10:55,24261,25096,25024
11:00,24261,25096,24978
11:05,24165,25050,24989
11:10,24165,25050,24982
11:15,24165,25050,24986
11:20,24165,24947,24941
11:25,24165,24947,24937
11:30,24165,24947,24905
11:35,24165,24958,24893
11:40,24165,24958,24942
11:45,24165,24958,24869
11:50,24165,24894,24854
11:55,24165,24894,24844
12:00,24165,24894,24810
12:05,24249,24804,24824
12:10,24249,24804,24824
12:15,24249,24804,24821
12:20,24249,24799,24844
12:25,24249,24799,24853
12:30,24249,24799,24845
12:35,24249,24916,24853
12:40,24249,24916,24903
12:45,24249,24916,24948
12:50,24249,25044,24991
12:55,24249,25044,25064
13:00,24249,25044,25067
13:05,24878,25210,25059
13:10,24878,25210,25181
13:15,24878,25210,25216
13:20,24878,25334,25311
13:25,24878,25334,25353
13:30,24878,25334,25411
13:35,24878,25412,25438
13:40,24878,25412,25514
13:45,24878,25412,25593
13:50,24878,25660,25615
13:55,24878,25660,25691
14:00,24878,25660,25732
14:05,25581,25866,25761
14:10,25581,25866,25832
14:15,25581,25866,25840
14:20,25581,26020,25960
14:25,25581,26020,25980
14:30,25581,26020,26053
14:35,25581,26099,26062
14:40,25581,26099,26105
14:45,25581,26099,26146
14:50,25581,26246,26234
14:55,25581,26246,26314
15:00,25581,26246,26353
15:05,26363,26393,26288
15:10,26363,26393,26301
15:15,26363,26393,26351
15:20,26363,26642,26474
15:25,26363,26642,26524
15:30,26363,26642,26601
15:35,26363,26762,26628
15:40,26363,26762,26679
15:45,26363,26762,26729
15:50,26363,26904,26819
15:55,26363,26904,26887
16:00,26363,26904,26956
16:05,26998,27013,26975
16:10,26998,27013,26975
16:15,26998,27013,27012
16:20,26998,27264,27029
16:25,26998,27264,27109
16:30,26998,27264,27208
16:35,26998,27424,27247
16:40,26998,27424,27264
16:45,26998,27424,27348
16:50,26998,27497,27399
16:55,26998,27497,27454
17:00,26998,27497,27501
17:05,27733,27549,27411
17:10,27733,27549,27340
17:15,27733,27549,27350
17:20,27733,27693,27398
17:25,27733,27693,27449
17:30,27733,27693,27501
17:35,27733,27673,27543
17:40,27733,27673,27555
17:45,27733,27673,27618
17:50,27733,27876,27684
17:55,27733,27876,27752
18:00,27733,27876,27824
18:05,29098,28138,27831
18:10,29098,28138,27880
18:15,29098,28138,27993
18:20,29098,28721,28140
18:25,29098,28721,28310
18:30,29098,28721,28367
18:35,29098,28987,28373
18:40,29098,28987,28348
18:45,29098,28987,28284
18:50,29098,28751,28250
18:55,29098,28751,28166
19:00,29098,28751,28064
19:05,29147,28007,27969
19:10,29147,28007,27869
19:15,29147,28007,27791
19:20,29147,27620,27699
19:25,29147,27620,27637
19:30,29147,27620,27570
19:35,29147,27463,27491
19:40,29147,27463,27452
19:45,29147,27463,27359
19:50,29147,27367,27328
19:55,29147,27367,27287
20:00,29147,27367,27236
20:05,28040,27071,27143
20:10,28040,27071,27084
20:15,28040,27071,27024
20:20,28040,26810,26966
20:25,28040,26810,26929
20:30,28040,26810,26907
20:35,28040,26651,26833
