Time,Day ahead forecast,Hour ahead forecast,Current demand
00:00,28506,26545,26417
00:05,25960,26187,26293
00:10,25960,26187,26265
00:15,25960,26187,26179
00:20,25960,25809,26038
00:25,25960,25809,25888
00:30,25960,25809,25725
00:35,25960,25378,25624
00:40,25960,25378,25502
00:45,25960,25378,25357
00:50,25960,25018,25208
00:55,25960,25018,25066
01:00,25960,25018,24906
01:05,24452,24751,24786
01:10,24452,24751,24673
01:15,24452,24751,24559
01:20,24452,24443,24463
01:25,24452,24443,24346
01:30,24452,24443,24235
01:35,24452,24113,24084
01:40,24452,24113,23965
01:45,24452,24113,23864
01:50,24452,23785,23760
01:55,24452,23785,23631
02:00,24452,23785,23515
02:05,23404,23411,23432
02:10,23404,23411,23379
02:15,23404,23411,23272
02:20,23404,23171,23176
02:25,23404,23171,23096
02:30,23404,23171,22994
02:35,23404,22968,22937
02:40,23404,22968,22842
02:45,23404,22968,22767
02:50,23404,22725,22685
02:55,23404,22725,22637
03:00,23404,22725,22552
03:05,22768,22546,22497
03:10,22768,22546,22486
03:15,22768,22546,22404
03:20,22768,22417,22338
03:25,22768,22417,22296
03:30,22768,22417,22237
03:35,22768,22244,22209
03:40,22768,22244,22173
03:45,22768,22244,22130
03:50,22768,22096,22101
03:55,22768,22096,22025
04:00,22768,22096,21979
04:05,22484,22059,21989
04:10,22484,22059,22010
04:15,22484,22059,21987
04:20,22484,21990,21979
04:25,22484,21990,21944
04:30,22484,21990,21911
04:35,22484,21921,21882
04:40,22484,21921,21861
04:45,22484,21921,21869
04:50,22484,21913,21819
04:55,22484,21913,21806
05:00,22484,21913,21795
05:05,22552,21906,21846
05:10,22552,21906,21912
05:15,22552,21906,21959
05:20,22552,21945,21937
05:25,22552,21945,21951
05:30,22552,21945,21989
05:35,22552,22011,22009
05:40,22552,22011,22033
05:45,22552,22011,22032
05:50,22552,22114,22061
05:55,22552,22114,22099
06:00,22552,22114,22155
06:05,22679,22330,22260
06:10,22679,22330,22346
06:15,22679,22330,22384
06:20,22679,22326,22402
06:25,22679,22326,22407
06:30,22679,22326,22348
06:35,22679,22202,22312
06:40,22679,22202,22252
06:45,22679,22202,22202
06:50,22679,22129,22166
06:55,22679,22129,22119
07:00,22679,22129,22107
07:05,22602,22233,22219
07:10,22602,22233,22275
07:15,22602,22233,22261
07:20,22602,22350,22231
07:25,22602,22350,22215
07:30,22602,22350,22232
07:35,22602,22520,22259
07:40,22602,22520,22299
07:45,22602,22520,22326
07:50,22602,22487,22343
07:55,22602,22487,22408
08:00,22602,22487,22473
08:05,23372,22681,22566
08:10,23372,22681,22730
08:15,23372,22681,22781
08:20,23372,22820,22771
08:25,23372,22820,22835
08:30,23372,22820,22887
08:35,23372,23003,22926
08:40,23372,23003,22967
08:45,23372,23003,22998
08:50,23372,23169,23044
08:55,23372,23169,23115
09:00,23372,23169,23212
09:05,24274,23400,23269
09:10,24274,23400,23395
09:15,24274,23400,23443
09:20,24274,23604,23518
09:25,24274,23604,23604
09:30,24274,23604,23650
09:35,24274,23772,23741
09:40,24274,23772,23781
09:45,24274,23772,23857
09:50,24274,24043,23968
09:55,24274,24043,24029
10:00,24274,24043,24153
