Time,Day ahead forecast,Hour ahead forecast,Current demand
00:00,29956,29268,28935
00:05,28042,28888,28703
00:10,28042,28888,28502
00:15,28042,28888,28385
00:20,28042,28332,28248
00:25,28042,28332,28079
00:30,28042,28332,27916
00:35,28042,27660,27797
00:40,28042,27660,27621
00:45,28042,27660,27450
00:50,28042,27200,27270
00:55,28042,27200,27134
01:00,28042,27200,26986
01:05,26335,26773,26859
01:10,26335,26773,26772
01:15,26335,26773,26620
01:20,26335,26345,26470
01:25,26335,26345,26349
01:30,26335,26345,26217
01:35,26335,26022,26082
01:40,26335,26022,25924
01:45,26335,26022,25827
01:50,26335,25664,25729
01:55,26335,25664,25611
02:00,26335,25664,25515
02:05,25176,25338,25388
02:10,25176,25338,25281
02:15,25176,25338,25182
02:20,25176,25055,25118
02:25,25176,25055,25008
02:30,25176,25055,24932
02:35,25176,24769,24810
02:40,25176,24769,24743
02:45,25176,24769,24666
02:50,25176,24535,24573
02:55,25176,24535,24494
03:00,25176,24535,24407
03:05,24344,24338,24363
03:10,24344,24338,24263
03:15,24344,24338,24239
03:20,24344,24169,24168
03:25,24344,24169,24110
03:30,24344,24169,24100
03:35,24344,23985,24036
03:40,24344,23985,23973
03:45,24344,23985,23921
03:50,24344,23838,23860
03:55,24344,23838,23801
04:00,24344,23838,23762
04:05,23908,23810,23744
04:10,23908,23810,23748
04:15,23908,23810,23708
04:20,23908,23706,23657
04:25,23908,23706,23638
04:30,23908,23706,23603
04:35,23908,23616,23597
04:40,23908,23616,23573
04:45,23908,23616,23544
04:50,23908,23560,23531
04:55,23908,23560,23501
05:00,23908,23560,23499
05:05,23914,23619,23518
05:10,23914,23619,23531
05:15,23914,23619,23557
05:20,23914,23602,23527
05:25,23914,23602,23520
05:30,23914,23602,23521
05:35,23914,23654,23528
05:40,23914,23654,23560
05:45,23914,23654,23571
05:50,23914,23673,23567
05:55,23914,23673,23618
06:00,23914,23673,23670
06:05,23783,23759,23695
06:10,23783,23759,23739
06:15,23783,23759,23698
06:20,23783,23502,23673
06:25,23783,23502,23627
06:30,23783,23502,23530
06:35,23783,23329,23509
06:40,23783,23329,23484
06:45,23783,23329,23436
06:50,23783,23491,23452
06:55,23783,23491,23432
07:00,23783,23491,23453
07:05,23980,23779,23588
07:10,23980,23779,23693
07:15,23980,23779,23734
07:20,23980,23849,23751
07:25,23980,23849,23763
07:30,23980,23849,23774
07:35,23980,24050,23846
07:40,23980,24050,23922
07:45,23980,24050,23982
07:50,23980,24204,24041
07:55,23980,24204,24125
08:00,23980,24204,24196
08:05,24721,24534,24300
08:10,24721,24534,24442
08:15,24721,24534,24497
08:20,24721,24761,24565
08:25,24721,24761,24643
08:30,24721,24761,24723
08:35,24721,24958,24807
08:40,24721,24958,24910
08:45,24721,24958,25040
08:50,24721,25223,25111
08:55,24721,25223,25186
09:00,24721,25223,25276
09:05,25642,25561,25381
09:10,25642,25561,25527
09:15,25642,25561,25595
09:20,25642,25830,25669
09:25,25642,25830,25790
09:30,25642,25830,25865
09:35,25642,26123,25977
09:40,25642,26123,26069
09:45,25642,26123,26179
09:50,25642,26446,26290
09:55,25642,26446,26415
10:00,25642,26446,26496
10:05,27093,26855,26661
10:10,27093,26855,26799
10:15,27093,26855,26902
10:20,27093,27226,27045
10:25,27093,27226,27170
10:30,27093,27226,27247
10:35,27093,27550,27359
10:40,27093,27550,27519
10:45,27093,27550,27643
10:50,27093,27935,27800
10:55,27093,27935,27907
11:00,27093,27935,28038
11:05,28772,28348,28155
11:10,28772,28348,28318
11:15,28772,28348,28448
11:20,28772,28768,28600
11:25,28772,28768,28707
11:30,28772,28768,28832
11:35,28772,29109,28937
11:40,28772,29109,29062
11:45,28772,29109,29252
11:50,28772,29493,29389
11:55,28772,29493,29569
12:00,28772,29493,29731
12:05,30667,29862,29891
12:10,30667,29862,30027
12:15,30667,29862,30200
12:20,30667,30371,30339
12:25,30667,30371,30539
12:30,30667,30371,30708
