Time,Day ahead forecast,Hour ahead forecast,Current demand
00:00,22789,22024,21959
00:05,21517,21825,21914
00:10,21517,21825,21835
00:15,21517,21825,21687
00:20,21517,21617,21535
00:25,21517,21617,21435
00:30,21517,21617,21402
00:35,21517,21353,21283
00:40,21517,21353,21153
00:45,21517,21353,21058
00:50,21517,20994,20985
00:55,21517,20994,20922
01:00,21517,20994,20834
01:05,20670,20719,20770
01:10,20670,20719,20711
01:15,20670,20719,20664
01:20,20670,20531,20576
01:25,20670,20531,20531
01:30,20670,20531,20488
01:35,20670,20367,20418
01:40,20670,20367,20395
01:45,20670,20367,20369
01:50,20670,20237,20272
01:55,20670,20237,20272
02:00,20670,20237,20232
02:05,20180,20158,20198
02:10,20180,20158,20194
02:15,20180,20158,20096
02:20,20180,20054,20072
02:25,20180,20054,20021
02:30,20180,20054,20020
02:35,20180,19968,20034
02:40,20180,19968,20010
02:45,20180,19968,19956
02:50,20180,19891,19963
02:55,20180,19891,19940
03:00,20180,19891,19926
03:05,20081,19924,19913
03:10,20081,19924,19918
03:15,20081,19924,19904
03:20,20081,19932,19880
03:25,20081,19932,19894
03:30,20081,19932,19909
03:35,20081,19912,19940
03:40,20081,19912,19972
03:45,20081,19912,19931
03:50,20081,19971,19978
03:55,20081,19971,19992
04:00,20081,19971,20031
04:05,20718,20201,20131
04:10,20718,20201,20259
04:15,20718,20201,20270
04:20,20718,20370,20347
04:25,20718,20370,20412
04:30,20718,20370,20432
04:35,20718,20591,20499
04:40,20718,20591,20626
04:45,20718,20591,20713
04:50,20718,20853,20808
04:55,20718,20853,20920
05:00,20718,20853,21026
05:05,22141,21423,21219
05:10,22141,21423,21468
05:15,22141,21423,21566
05:20,22141,21848,21711
05:25,22141,21848,21834
05:30,22141,21848,21886
05:35,22141,22230,22121
05:40,22141,22230,22313
05:45,22141,22230,22447
05:50,22141,22664,22596
05:55,22141,22664,22743
06:00,22141,22664,22942
06:05,24661,23654,23354
06:10,24661,23654,23796
