Date,Energy [MWh],Min load [MW],Max load [MW]
2019-02-01,53.406730499999995,1470.012,2985.441
2019-02-02,49.202119749999994,1515.607,2768.352
2019-02-03,45.060325625,1413.928,2529.158
2019-02-04,53.15227324999999,1423.474,2946.436
2019-02-05,55.758822625,1553.464,3016.989
2019-02-06,53.026195624999986,1453.768,2985.835
2019-02-07,53.05213025000001,1427.744,2966.478
2019-02-08,53.72851962500001,1540.64,2944.292
2019-02-09,49.860599875000005,1500.997,2886.972
2019-02-10,43.882468249999995,1420.941,2518.636
2019-02-11,48.82730175,1334.049,2817.03
2019-02-12,52.3074815,1426.792,2928.082
2019-02-13,53.406047750000006,1490.422,3001.323
2019-02-14,52.77138774999999,1526.989,3045.697
2019-02-15,52.280310375000006,1495.757,2970.714
2019-02-16,50.087540499999996,1435.618,2906.445
2019-02-17,46.123138625,1414.616,2696.231
2019-02-18,52.08149475,1409.832,2999.49
2019-02-19,52.319462124999994,1512.774,3007.235
2019-02-20,52.093537624999996,1504.13,2951.596
2019-02-21,50.720424,1470.839,2967.164
2019-02-22,50.401998999999996,1459.407,2775.102
2019-02-23,50.619331375,1388.921,2942.597
2019-02-24,47.169007625,1392.996,2739.191
2019-02-25,52.01187674999999,1368.524,3075.257
2019-02-26,52.6145505,1517.131,2960.966
2019-02-27,52.984613875,1514.27,3004.164
2019-02-28,52.10384225,1548.728,2994.656
